Model,Equation,R2_score,Ea,A
G6,(1/4)*(1 - a)*(-np.log(1 - a))**3,0.9945094448894173,-218286.45833946593,8.453738024302506e-21
G5,(1/3)*(1 - a)*(-np.log(1 - a))**2,0.9919310253355984,-114682.46522605082,2.3109245141747656e-11
D5,((3/2)*(1 - a)**(4/3)) / ((1 - a)**(-1/3) - 1),0.991854894101918,226982.77988413532,4.4361816330573146e+20
A2/3,(2/3)*(1 - a)*(-np.log(1 - a))**(-1/2),0.9872996557325802,144327.5175574865,9267125433453.459
A3/4,(3/4)*(1 - a)*(-np.log(1 - a))**(-1/3),0.9857892700443801,127060.18537191744,209980952028.48648
F3/2,2*(1 - a)**(3/2),0.9807069020417442,121398.6192274769,158624499317.89212
F1/A1,(1 - a),0.9802177716639459,92525.52100077909,102333052.00619856
A3/2,(3/2)*(1 - a)*(-np.log(1 - a))**(1/3),0.9636609823400833,57990.85662964078,44330.17347204291
D3,((3/2)*(1 - a)**(2/3)) / (1 - (1 - a)**(1/3)),0.9444960596132086,169236.58343073787,46157327267964.97
G8,(1/3)*(1 - a)**(2/3) / (1 - (1 - a)**(1/3)),0.9444960596132084,169236.58343073784,207707972705841.0
A2,2*(1 - a)*(-np.log(1 - a))**(1/2),0.9382830717417933,40723.52444407161,847.5163313669075
F2,(1 - a)**2,0.9235007189638993,150271.71745417468,983523164434794.0
G7,(1/4)*(1 - a)**(1/2) / (1 - (1 - a)**(1/2)),0.9032540085232295,156981.15233805438,13620845737877.822
A5/2,(5/2)*(1 - a)*(-np.log(1 - a))**(3/5),0.9020340285498194,30363.125132730114,75.0015936658794
F3/4,4*(1 - a)**(3/4),0.9019354185162797,78088.97188743018,459476.99164667143
D4,(3/2) / ((1 - a)**(-1/3) - 1),0.8685734313930855,149987.85127960754,217095638118.18985
R3,3*(1 - a)**(2/3),0.8553943951097794,73276.78884964716,160437.2157923073
A3,3*(1 - a)*(-np.log(1 - a))**(2/3),0.8529512190863856,23456.192258502426,14.402709399860022
B1,1 / (a - (1 - a)),0.8334710912416678,-235506.9589030911,1.1266378797620117e-23
F3,(1 - a)**3,0.8211870438508381,208017.9139075705,9.452643070992152e+21
D2,1 / (-np.log(1 - a)),0.7982278123534816,138383.31766079838,38808152796.375565
R2,2*(1 - a)**(1/2),0.7273059041165152,63652.42277408123,16504.4705860926
A4,4*(1 - a)*(-np.log(1 - a))**(3/4),0.711585360877353,14822.526165717849,1.7246427705832326
D1,1 / (2*a),0.6975133744539419,122737.19118407233,966458193.400601
D7,(3/2) / (1 - (1 + a)**(-1/3)),0.675641692834411,118378.65087334497,30865073.53492289
D6,((3/2)*(1 + a)**(2/3)) / ((1 + a)**(1/3) - 1),0.664583020895967,116275.68672000052,16908580.445397258
D8,((3/2)*(1 + a)**(4/3)) / (1 - (1 + a)**(-1/3)),0.6291433378125892,109966.79426000184,2779883.810525778
G4,(1/2)*(1 - a)*(-np.log(1 - a)),0.614822895178406,-11078.472112635887,0.05615264416349937
F1/3,(3/2)*(1 - a)**(1/3),0.5600449877605294,54028.05669851523,1509.195692294693
P3/2,(2/3)/a**(1/2),0.5359515294708259,78758.25786572785,107594.8359274565
E1,a,0.5203490097688487,-53178.54208930569,2.3460725845112418e-07
E2,a / 2,0.5203490097688486,-53178.54208930568,4.6921451690224925e-07
G3,1 / (4*(1 - a)**3),0.26966372731198923,-138459.2648128038,4.7973483280490555e-20
P4,4*a**(3/4),0.2453423359204981,-31189.07543013341,4.8140201879767675e-06
F0/R1/P1,"np.full_like(a, 1)",0.2183974352668831,34779.324547383425,10.647490482769943
G2,1 / (3*(1 - a)**2),0.17742383405399517,-80713.06835940808,3.458049317399254e-13
P3,3*a**(2/3),0.15399845643852753,-23859.253210409315,2.7894727838476976e-05
G1,1 / (2*(1 - a)),0.03548086488695157,-22966.871906012355,2.2156879201414973e-06
P2,2*a**(1/2),0.024234396521320777,-9199.608770961153,0.000790249731342419
