Model,Equation,R2_score,Ea,A
A2/3,(2/3)*(1 - a)*(-np.log(1 - a))**(-1/2),0.9977358418933029,253673.84005252013,4.613261640768903e+20
A3/4,(3/4)*(1 - a)*(-np.log(1 - a))**(-1/3),0.9975929549794379,224590.96513614993,1.697671835739921e+18
F1/A1,(1 - a),0.9969670751696057,166425.21530340912,21822844953873.246
G6,(1/4)*(1 - a)*(-np.log(1 - a))**3,0.9967230639890277,-357066.53319125733,1.1141370014533972e-29
G5,(1/3)*(1 - a)*(-np.log(1 - a))**2,0.9948321730449983,-182569.2836930352,1.6596281072786768e-15
A3/2,(3/2)*(1 - a)*(-np.log(1 - a))**(1/3),0.9947593914285213,108259.46547066845,249354073.87140664
A2,2*(1 - a)*(-np.log(1 - a))**(1/2),0.9911326957644472,79176.59055429803,774240.5465454145
A5/2,(5/2)*(1 - a)*(-np.log(1 - a))**(3/5),0.9859024198579792,61726.86560447581,23023.15335539185
D5,((3/2)*(1 - a)**(4/3)) / ((1 - a)**(-1/3) - 1),0.9839121583064545,379425.4913922293,6.551113157155867e+30
G8,(1/3)*(1 - a)**(2/3) / (1 - (1 - a)**(1/3)),0.9799028983673063,307059.366887742,1.8359380037360582e+24
D3,((3/2)*(1 - a)**(2/3)) / (1 - (1 - a)**(1/3)),0.9799028983673058,307059.366887742,4.0798622305246e+23
A3,3*(1 - a)*(-np.log(1 - a))**(2/3),0.9788727302435359,50093.7156379277,2136.893274720465
F3/4,4*(1 - a)**(3/4),0.967205216214561,148333.68417728314,86185454261.94182
F3/2,2*(1 - a)**(3/2),0.9616121898258845,202608.27755566136,4.372362621783105e+16
A4,4*(1 - a)*(-np.log(1 - a))**(3/4),0.958592877066337,35552.278179742505,103.12006678604925
G7,(1/4)*(1 - a)**(1/2) / (1 - (1 - a)**(1/2)),0.9580711649921648,291533.5720016694,1.0415103958972224e+23
R3,3*(1 - a)**(2/3),0.9449449861181004,142303.17380190763,28833691314.87429
D4,(3/2) / ((1 - a)**(-1/3) - 1),0.938953985324698,282937.32538622303,1.6171698292830734e+21
D2,1 / (-np.log(1 - a)),0.8985618463510024,268556.3402971269,2.6993095070578318e+20
F2,(1 - a)**2,0.8902359434170097,238791.33980791373,3.5041361356459206e+20
R2,2*(1 - a)**(1/2),0.8775397458249061,130242.15305115697,2722993282.3286123
D1,1 / (2*a),0.8365642971715167,248007.25039599507,4.774139903778273e+18
D7,(3/2) / (1 - (1 + a)**(-1/3)),0.8222195950443684,241430.45302922986,1.1475259877012522e+17
D6,((3/2)*(1 + a)**(2/3)) / ((1 + a)**(1/3) - 1),0.8148862372841902,238250.31254927817,5.472413249861944e+16
D8,((3/2)*(1 + a)**(4/3)) / (1 - (1 + a)**(-1/3)),0.7910178760115036,228709.8911095064,5935098814317214.0
F1/3,(3/2)*(1 - a)**(1/3),0.7781937787695916,118181.1323004061,228581128.61051768
F3,(1 - a)**3,0.7675183599111369,311157.4643124181,5.626658707007582e+27
P3/2,(2/3)/a**(1/2),0.7420424188891359,171033.1705974499,2701747225053.0723
B1,1 / (a - (1 - a)),0.6755209460068436,-435291.98006595526,2.937591840825272e-37
G4,(1/2)*(1 - a)*(-np.log(1 - a)),0.514402414085849,-8072.034194813035,0.21975078874710996
F0/R1/P1,"np.full_like(a, 1)",0.5103727874870315,94059.09079890464,1359069.8062106573
E2,a / 2,0.3894918751442235,-59889.06879818559,1.5475631425813563e-06
E1,a,0.3894918751442235,-59889.06879818559,7.737815712906767e-07
G3,1 / (4*(1 - a)**3),0.10741722372159238,-123039.28271460878,1.3130853206739403e-15
P4,4*a**(3/4),0.068018018714216,-21402.02889891303,0.00022269693319407527
P2,2*a**(1/2),0.04018580160729532,17085.011000359515,0.5127433983347311
G2,1 / (3*(1 - a)**2),0.034741618540422695,-50673.158210104266,1.58133474270377e-08
G1,1 / (2*(1 - a)),0.014386180636406792,21692.966294400165,0.1692786382396619
P3,3*a**(2/3),0.011174918413591263,-8573.015599155513,0.0031119904441350306
