Model,Equation,R2_score,Ea,A
F2,(1 - a)**2,0.9939418411889565,830310.8394949817,6.797953525708203e+66
F3,(1 - a)**3,0.9928878923630748,1298880.4716638764,7.272511893596723e+105
G4,(1/2)*(1 - a)*(-np.log(1 - a)),0.9485776977836831,-144209.38529001715,1.583815619540922e-12
B1,1 / (a - (1 - a)),0.9435290260279525,-641507.4795098671,1.8341365371066868e-53
F3/2,2*(1 - a)**(3/2),0.9422301149040436,596026.0234105344,1.0391902682942615e+47
G5,(1/3)*(1 - a)*(-np.log(1 - a))**2,0.9137813989475375,-650159.9779061213,2.960728365236683e-52
D5,((3/2)*(1 - a)**(4/3)) / ((1 - a)**(-1/3) - 1),0.91095547340509,1119958.434261079,1.142269631063187e+88
E1,a,0.9029811405542771,-496191.71245317505,4.2436398446757253e-42
E2,a / 2,0.9029811405542771,-496191.71245317505,8.487279689351467e-42
G6,(1/4)*(1 - a)*(-np.log(1 - a))**3,0.8871763984535449,-1156110.5705222248,4.919715454285338e-92
A2/3,(2/3)*(1 - a)*(-np.log(1 - a))**(-1/2),0.7678490933052066,614716.5036341392,8.538112235266193e+47
P4,4*a**(3/4),0.7632374993600326,-398850.8905505833,3.649096268441247e-35
A3/4,(3/4)*(1 - a)*(-np.log(1 - a))**(-1/3),0.7545100657735577,530391.4048647885,1.6961976255138155e+41
G3,1 / (4*(1 - a)**3),0.7348223587193639,-1512537.3213494918,1.9404700214028288e-128
F1/A1,(1 - a),0.7090078195988179,361741.207326087,6.354361851010057e+27
P3,3*a**(2/3),0.6962959092358312,-366403.94991638605,1.5823151586867463e-32
G2,1 / (3*(1 - a)**2),0.6660117488037396,-1043967.6891805971,1.556949226313307e-89
G8,(1/3)*(1 - a)**(2/3) / (1 - (1 - a)**(1/3)),0.6113221826962795,651388.8020921379,4.804795359159677e+49
D3,((3/2)*(1 - a)**(2/3)) / (1 - (1 - a)**(1/3)),0.6113221826962795,651388.8020921379,1.0677323020354757e+49
A3/2,(3/2)*(1 - a)*(-np.log(1 - a))**(1/3),0.5888599593905751,193091.00978738556,211599633471518.3
P2,2*a**(1/2),0.5339816829891356,-301510.0686479914,2.51027967758551e-27
G1,1 / (2*(1 - a)),0.5047309353267475,-575398.0570117024,1.1104255345150627e-50
G7,(1/4)*(1 - a)**(1/2) / (1 - (1 - a)**(1/2)),0.5022256453426492,553865.1175557849,7.090278955578244e+41
F3/4,4*(1 - a)**(3/4),0.44357606390398435,244598.79928386334,2.7777003187329264e+17
D4,(3/2) / ((1 - a)**(-1/3) - 1),0.4251387894892395,495198.9247025527,1.0439834932395344e+36
A2,2*(1 - a)*(-np.log(1 - a))**(1/2),0.425082380667273,108765.91101803492,35468538.08631797
R3,3*(1 - a)**(2/3),0.3374387334983759,205551.32993645538,207100876934028.25
D2,1 / (-np.log(1 - a)),0.29711651398574346,399122.16777329636,4.766098455059461e+28
A5/2,(5/2)*(1 - a)*(-np.log(1 - a))**(3/5),0.23204772306785001,58170.851756424534,2900.638077687973
D1,1 / (2*a),0.16355437693040606,282534.8627675596,1.6627343302384318e+19
D7,(3/2) / (1 - (1 + a)**(-1/3)),0.14074247055214406,256816.00102843347,1.2087978896590286e+16
R2,2*(1 - a)**(1/2),0.1397744614725056,127456.39124163965,97137924.99194863
D6,((3/2)*(1 + a)**(2/3)) / ((1 + a)**(1/3) - 1),0.12997267964088638,244447.05654928953,1075620235375484.2
D8,((3/2)*(1 + a)**(4/3)) / (1 - (1 + a)**(-1/3)),0.09875626276914629,207340.22311210382,757835204661.7173
F0/R1/P1,"np.full_like(a, 1)",0.06634673260070324,-106828.4248428077,5.9397161779457334e-12
A3,3*(1 - a)*(-np.log(1 - a))**(2/3),0.06562403866356063,24440.812248684208,5.284685457222327
A4,4*(1 - a)*(-np.log(1 - a))**(3/4),0.05213939316883232,-17721.737135991138,0.0018737600003634449
P3/2,(2/3)/a**(1/2),0.027768123263902097,87853.21896237602,10540.726374904669
F1/3,(3/2)*(1 - a)**(1/3),0.020132210939131555,49361.45254682384,40.49889593872569
