Model,Equation,R2_score,Ea,A
F2,(1 - a)**2,0.9988359753794466,964713.627863402,5.035831581291779e+77
F3,(1 - a)**3,0.9836482948788684,1486596.2045097065,8.222567704303223e+120
F3/2,2*(1 - a)**(3/2),0.9634764372119053,703772.3395402499,6.231219801421321e+55
G5,(1/3)*(1 - a)*(-np.log(1 - a))**2,0.9374261261576985,-739958.7146698694,5.065067196671548e-59
D5,((3/2)*(1 - a)**(4/3)) / ((1 - a)**(-1/3) - 1),0.9373807205465352,1315117.5707588892,5.2178930587509805e+103
G4,(1/2)*(1 - a)*(-np.log(1 - a)),0.9332642547675678,-148563.83172638554,1.4432097095560409e-12
B1,1 / (a - (1 - a)),0.9214605893681437,-772289.3130642395,2.0766288348774603e-63
G6,(1/4)*(1 - a)*(-np.log(1 - a))**3,0.9148122453146023,-1331353.5976133526,1.580114135684553e-105
E2,a / 2,0.8666383787508483,-539821.3121464497,6.351258270178968e-45
E1,a,0.866638378750848,-539821.3121464496,3.175629135089523e-45
A2/3,(2/3)*(1 - a)*(-np.log(1 - a))**(-1/2),0.8141518267799095,738528.4926888394,9.564096292168411e+57
A3/4,(3/4)*(1 - a)*(-np.log(1 - a))**(-1/3),0.8030344139262273,639962.6788649259,1.437757039265857e+50
F1/A1,(1 - a),0.7652819824282382,442831.05121709785,3.0841460511008766e+34
P4,4*a**(3/4),0.7053759078171269,-424628.86546713876,6.972074365878478e-37
G3,1 / (4*(1 - a)**3),0.6850691685543142,-1644699.2553681189,1.7356009664174774e-138
G8,(1/3)*(1 - a)**(2/3) / (1 - (1 - a)**(1/3)),0.6694589882041256,793234.9941125866,1.4380415241449473e+61
D3,((3/2)*(1 - a)**(2/3)) / (1 - (1 - a)**(1/3)),0.6694589882041256,793234.9941125866,3.1956478314332374e+60
A3/2,(3/2)*(1 - a)*(-np.log(1 - a))**(1/3),0.6663299358765907,245699.42356927018,5.88073821762066e+18
P3,3*a**(2/3),0.6310486640891501,-386231.3832407017,8.902216570651498e-34
G2,1 / (3*(1 - a)**2),0.6101252381039735,-1122816.6787218142,2.1254329434446068e-95
G7,(1/4)*(1 - a)**(1/2) / (1 - (1 - a)**(1/2)),0.5662892219347342,684495.6760245395,2.80154097076704e+52
A2,2*(1 - a)*(-np.log(1 - a))**(1/2),0.5303631943806992,147133.60974535617,74591131566.00589
F3/4,4*(1 - a)**(3/4),0.5209839181222781,312360.4070555219,1.212944360153641e+23
D4,(3/2) / ((1 - a)**(-1/3) - 1),0.4914985369666873,619274.1352304835,1.2596411098656294e+46
P2,2*a**(1/2),0.45726469005820236,-309436.4187878279,1.2245717341794432e-27
G1,1 / (2*(1 - a)),0.43850537225099306,-600934.1020755102,2.3136220233356583e-52
R3,3*(1 - a)**(2/3),0.4174561515045557,268870.19233499665,4.052300044438074e+19
D2,1 / (-np.log(1 - a)),0.3632895836249141,512343.3575142772,8.072985356971912e+37
A5/2,(5/2)*(1 - a)*(-np.log(1 - a))**(3/5),0.3597441481886191,87994.12145100786,1296264.5183301335
D1,1 / (2*a),0.2226036152346373,381718.26128803735,2.2469715207502457e+27
R2,2*(1 - a)**(1/2),0.20902525665517246,181889.76289394574,3816249934864.914
D7,(3/2) / (1 - (1 + a)**(-1/3)),0.1972759145911945,352017.313499292,7.969846266081051e+23
D6,((3/2)*(1 + a)**(2/3)) / ((1 + a)**(1/3) - 1),0.18514570800685176,337727.1590909603,5.016155239566808e+22
A3,3*(1 - a)*(-np.log(1 - a))**(2/3),0.18052674142768368,48567.79592144227,840.988431104899
D8,((3/2)*(1 + a)**(4/3)) / (1 - (1 + a)**(-1/3)),0.14921261130186123,294856.69586631336,1.2506449726345499e+19
P3/2,(2/3)/a**(1/2),0.06213898206818251,151333.36792941537,2185115424.79948
F1/3,(3/2)*(1 - a)**(1/3),0.05589848527775456,94909.33345289541,319462.2182880989
F0/R1/P1,"np.full_like(a, 1)",0.028383460625070186,-79051.52542920619,1.888855238896132e-09
A4,4*(1 - a)*(-np.log(1 - a))**(3/4),6.862928880489415e-05,-715.1109905146835,0.08202539443780218
