Model,Equation,R2_score,Ea,A
E2,a / 2,0.9957294234244629,-934634.2995567353,1.7624663756075183e-73
E1,a,0.9957294234244627,-934634.2995567351,8.812331878038077e-74
F3,(1 - a)**3,0.994548198133435,1987429.6361296815,1.7653919725640946e+156
P4,4*a**(3/4),0.9588012006688864,-829089.8336311041,1.983231151925541e-66
F2,(1 - a)**2,0.952906300358636,1154134.2788017169,2.6224931123239874e+90
B1,1 / (a - (1 - a)),0.9525052304145853,-845568.2193963537,3.965989750546246e-67
P3,3*a**(2/3),0.9346558119856427,-793908.3449892274,1.1851124656015496e-63
G3,1 / (4*(1 - a)**3),0.9142451284174021,-3012342.507838104,7.588228349013657e-239
G4,(1/2)*(1 - a)*(-np.log(1 - a)),0.8949549022162928,-294082.9742166754,5.676820157279527e-23
G2,1 / (3*(1 - a)**2),0.884699320046871,-2179047.15051014,3.8311437360053524e-173
P2,2*a**(1/2),0.8645491287902353,-723545.3677054732,3.5706379254917335e-58
F3/2,2*(1 - a)**(3/2),0.8420384188436073,737486.6001377347,1.5981626066989488e+57
G1,1 / (2*(1 - a)),0.8102458161204663,-1345751.7931821763,1.7193487539265236e-107
A4,4*(1 - a)*(-np.log(1 - a))**(3/4),0.80206656941427,-140352.5002940684,4.319099957644598e-12
D5,((3/2)*(1 - a)**(4/3)) / ((1 - a)**(-1/3) - 1),0.7672702543307768,1387147.2994545973,5.192852643071502e+106
G5,(1/3)*(1 - a)*(-np.log(1 - a))**2,0.736437729755168,-909004.8699071034,6.20417401179724e-70
G6,(1/4)*(1 - a)*(-np.log(1 - a))**3,0.6980962889478499,-1523926.7655975306,6.027126157442421e-117
A2/3,(2/3)*(1 - a)*(-np.log(1 - a))**(-1/2),0.5128190227887774,628299.8693189666,2.1648860225761948e+48
F0/R1/P1,"np.full_like(a, 1)",0.49578964252460783,-512456.43585421186,5.787097159485251e-42
A3/4,(3/4)*(1 - a)*(-np.log(1 - a))**(-1/3),0.49024905839807675,525812.886703895,2.6793561359761226e+40
A3,3*(1 - a)*(-np.log(1 - a))**(2/3),0.4694543809454902,-89109.00898653273,4.8804293150678905e-08
F1/A1,(1 - a),0.41080646493647205,320838.92147375265,3.8957184755960253e+24
D3,((3/2)*(1 - a)**(2/3)) / (1 - (1 - a)**(1/3)),0.27578174738567507,553851.9421266683,7.71399241726053e+40
G8,(1/3)*(1 - a)**(2/3) / (1 - (1 - a)**(1/3)),0.27578174738567496,553851.9421266683,3.4712965877672645e+41
F1/3,(3/2)*(1 - a)**(1/3),0.1980160742591834,-234691.31674489047,3.381259052276773e-20
A3/2,(3/2)*(1 - a)*(-np.log(1 - a))**(1/3),0.19676507726608503,115864.95624360992,503491524.6099031
G7,(1/4)*(1 - a)**(1/2) / (1 - (1 - a)**(1/2)),0.14790519014490403,383156.21021436213,2.1846728616407596e+28
P3/2,(2/3)/a**(1/2),0.1397864204436358,-301367.5040029503,7.034560959168978e-26
A5/2,(5/2)*(1 - a)*(-np.log(1 - a))**(3/5),0.13867178370716854,-48114.21594050422,8.130927740015843e-05
D4,(3/2) / ((1 - a)**(-1/3) - 1),0.07906216848841091,276086.8230173124,8.801775298443253e+18
F3/4,4*(1 - a)**(3/4),0.06783371539035815,112515.08214176138,34001327.697648644
R2,2*(1 - a)**(1/2),0.04333338686055802,-95808.7571902297,2.374073573221523e-09
D8,((3/2)*(1 + a)**(4/3)) / (1 - (1 + a)**(-1/3)),0.0393705881558965,-188461.25917429812,8.634680577121813e-19
D6,((3/2)*(1 + a)**(2/3)) / ((1 + a)**(1/3) - 1),0.021090503041320686,-140061.74411447396,7.510027436152437e-15
D7,(3/2) / (1 - (1 + a)**(-1/3)),0.01632103375242877,-123928.57242770425,1.5444479362500143e-13
D2,1 / (-np.log(1 - a)),0.010904291585991224,102465.45983621606,794279.2161687815
R3,3*(1 - a)**(2/3),0.01002227077443665,43073.80236443094,148.16901025928837
D1,1 / (2*a),0.0084400923125933,-90278.5721516886,7.600824389464143e-10
A2,2*(1 - a)*(-np.log(1 - a))**(1/2),0.006833209823569451,13377.973628538548,5.257767250619461
