conversion,Friedman
1e-05,46058.65507907137
0.01001,69330.66340378376
0.02001,73081.21955775392
0.03001,75205.7637198832
0.040010000000000004,76680.57777570383
0.050010000000000006,77757.03668818495
0.06001,78606.81329565849
0.07001,79282.62192143103
0.08001,79841.79184999932
0.09000999999999999,80306.80533190705
0.10001,80704.93074329889
0.11001,81028.60628169896
0.12000999999999999,81298.43896386167
0.13001000000000001,81546.27296056799
0.14001000000000002,81743.03597629776
0.15001,81920.44683243628
0.16001,82059.73090908596
0.17001000000000002,82175.96536092956
0.18001,82271.83217327419
0.19001,82367.7139931975
0.20001000000000002,82441.10917669315
0.21001,82495.36301001746
0.22001,82533.64897915436
0.23001000000000002,82558.74246089121
0.24001,82573.21876265525
0.25001,82579.31787557532
0.26001,82579.04591211057
0.27001000000000003,82574.13646177917
0.28001000000000004,82566.04846550358
0.29001,82546.25818114207
0.30001,82511.17274770934
0.31001,82477.16351876217
0.32001,82454.44461990736
0.33001,82415.31899356075
0.34001000000000003,82367.56470835862
0.35001000000000004,82325.44985671238
0.36001,82275.49797141846
0.37001,82223.56638355716
0.38001,82177.83908252396
0.39001,82115.35641237981
0.40001000000000003,82059.21550640836
0.41001000000000004,82009.4135363835
0.42001,81942.3204455026
0.43001,81886.380633587
0.44001,81824.84788228004
0.45001,81763.88116688826
0.46001000000000003,81701.91420943424
0.47001000000000004,81641.8976091272
0.48001,81582.8274170605
0.49001,81518.4849032782
0.50001,81465.2094150087
0.51001,81397.81853200837
0.52001,81345.18327618558
0.53001,81284.29246737712
0.54001,81228.85244607915
0.55001,81173.79925229965
0.56001,81120.2731638971
0.57001,81068.39839360873
0.5800099999999999,81018.93991835015
0.5900099999999999,80970.08900054726
0.6000099999999999,80925.1718974004
0.6100099999999999,80881.16903334
0.62001,80840.66880899298
0.63001,80801.7753930868
0.64001,80767.45600599439
0.65001,80733.4179714986
0.66001,80705.86364843979
0.67001,80677.91351139166
0.68001,80657.90462547366
0.69001,80637.60344996283
0.70001,80626.40525069242
0.7100099999999999,80610.31182307354
0.7200099999999999,80613.49547395691
0.7300099999999999,80606.99211622524
0.74001,80617.47829869413
0.75001,80629.13419974037
0.76001,80638.95963865342
0.77001,80673.61699601493
0.78001,80695.26483105094
0.79001,80736.6927086981
0.80001,80789.34334277475
0.81001,80837.11599580156
0.82001,80908.16613988884
0.83001,80987.62325448691
0.8400099999999999,81073.74878241158
0.8500099999999999,81179.092473141
0.8600099999999999,81306.07165501919
0.87001,81443.2704796771
0.88001,81599.70033355824
0.89001,81780.64108915764
0.90001,81992.62361233731
0.91001,82243.4613696734
0.92001,82510.23741286474
0.93001,82832.44757122973
0.94001,83253.69487502406
0.95001,83754.13975952358
0.9600099999999999,84371.83804019203
0.9700099999999999,85173.83771310569
0.9800099999999999,86324.31252278513
0.99001,88378.92012442792
