conversion,Friedman
1e-05,54709.34950049376
0.01001,77391.52870171459
0.02001,79319.23557826648
0.03001,80362.35018684533
0.040010000000000004,81058.15037852463
0.050010000000000006,81626.66261439695
0.06001,82037.49188379874
0.07001,82385.42406879447
0.08001,82700.32043020609
0.09000999999999999,82998.5281517191
0.10001,83232.88676857443
0.11001,83443.95181073181
0.12000999999999999,83638.89121312287
0.13001000000000001,83797.65764079166
0.14001000000000002,83949.47947618764
0.15001,84092.43462859112
0.16001,84229.05533962448
0.17001000000000002,84358.45532600433
0.18001,84473.75973857101
0.19001,84589.32591868575
0.20001000000000002,84685.16640912268
0.21001,84788.24916710287
0.22001,84869.91600140382
0.23001000000000002,84964.31399823204
0.24001,85046.5987207693
0.25001,85121.85611568819
0.26001,85197.8896026722
0.27001000000000003,85264.26371493588
0.28001000000000004,85328.42757313482
0.29001,85394.07124489761
0.30001,85442.48896874436
0.31001,85513.16298694779
0.32001,85543.30401803221
0.33001,85612.96157662189
0.34001000000000003,85642.83758148439
0.35001000000000004,85689.95265689689
0.36001,85735.77971654925
0.37001,85758.77682702948
0.38001,85802.67206291945
0.39001,85824.57837737826
0.40001000000000003,85852.41025111233
0.41001000000000004,85885.04470843713
0.42001,85896.3657560186
0.43001,85915.90789005508
0.44001,85937.43196052927
0.45001,85942.41672073276
0.46001000000000003,85949.74907054318
0.47001000000000004,85959.55249304316
0.48001,85958.54919940152
0.49001,85953.34020143667
0.50001,85952.42396807815
0.51001,85943.4058109336
0.52001,85925.11064580757
0.53001,85911.98567821333
0.54001,85894.64494074382
0.55001,85862.49529274231
0.56001,85834.7326231089
0.57001,85808.7966335275
0.5800099999999999,85761.85213516672
0.5900099999999999,85717.2886115202
0.6000099999999999,85673.5028404703
0.6100099999999999,85618.40047282825
0.62001,85554.89360699027
0.63001,85490.64626298069
0.64001,85425.80039765702
0.65001,85341.09711710765
0.66001,85255.01185815799
0.67001,85169.27994052524
0.68001,85067.34577210517
0.69001,84958.13373486613
0.70001,84847.49551336546
0.7100099999999999,84720.47655299616
0.7200099999999999,84589.01631215813
0.7300099999999999,84447.53166175082
0.74001,84290.23933484458
0.75001,84133.1174862066
0.76001,83954.66195197972
0.77001,83766.75916597358
0.78001,83570.46491100061
0.79001,83348.39964939347
0.80001,83131.5488382361
0.81001,82875.27005844409
0.82001,82612.0590146083
0.83001,82329.67955346104
0.8400099999999999,82031.7228349744
0.8500099999999999,81700.25015337559
0.8600099999999999,81336.14948346789
0.87001,80972.56512979421
0.88001,80561.07815724722
0.89001,80072.43283513884
0.90001,79620.80294927215
0.91001,79071.3202518376
0.92001,78416.63950430384
0.93001,77784.01970538615
0.94001,76969.99502251632
0.95001,76096.17785046232
0.9600099999999999,74983.34634706109
0.9700099999999999,73666.57580002242
0.9800099999999999,71845.64443541167
0.99001,68867.16484740001
