Model,Equation,R2_score,Ea,A
F2,(1 - a)**(-1) - 1,0.999162329626663,744752.9761807426,55989552.030001715
F3/2,(1 - a)**(-1/2) - 1,0.9758331765556779,579895.0853218486,32418116.156633105
F3,(1 - a)**(-2) - 1,0.9741693428688276,1105282.0270120061,129090950.21619932
D5,((1 - a)**(-1/3) - 1)**2,0.9551038302093025,1072663.390884174,115982177.23358312
G6,(-np.log(1 - a))**4,0.89611688184297,1834080.5623032055,348548342.90946674
G5,(-np.log(1 - a))**3,0.89572162932883,1372815.4738232351,192947073.65115672
G4,(-np.log(1 - a))**2,0.8949248860681978,911550.3853432671,82990377.73381303
A2/3,(-np.log(1 - a))**(3/2),0.894119733490332,680917.8411032829,45128645.52709567
A3/4,(-np.log(1 - a))**(4/3),0.8937139689308915,604040.3263566216,35043832.91612851
F1/A1,-np.log(1 - a),0.8924837526518524,450285.2968632986,18677770.800253723
A3/2,(-np.log(1 - a))**(2/3),0.8899638671487865,296530.2673699756,7382831.4931595065
A2,(-np.log(1 - a))**(1/2),0.8873620264941303,219652.7526233141,3636678.091259622
A5/2,(-np.log(1 - a))**(2/5),0.8846748750306273,173526.24377531733,1997108.9423629828
A3,(-np.log(1 - a))**(1/3),0.8818988965663054,142775.23787665268,1157217.1643057705
A4,(-np.log(1 - a))**(1/4),0.8760655406702267,104336.48050332195,391556.74554071116
F3/4,1 - (1 - a)**(1/4),0.8483131228545403,409584.4542862028,14720834.08407402
D3,(1 - (1 - a)**(1/3))**2,0.8402156696219946,809751.6889188939,63184791.26829718
R3,1 - (1 - a)**(1/3),0.8363393139939052,399385.9486511119,13955168.526987938
G8,(1 - (1 - a)**(1/3))**(1/2),0.8281977817688103,194203.0785172208,2569914.605905201
R2,1 - (1 - a)**(1/2),0.8164330382778849,382711.3088478282,12730463.050983256
D4,1 - (2*a/3) - (1 - a)**(2/3),0.8130321167731547,763944.4685305102,55581783.457549505
G7,(1 - (1 - a)**(1/2))**(1/2),0.807157115835764,185865.758615579,2301125.379310405
B1,np.log(a / (1 - a)),0.8069854301129713,188326.56668113262,2569625.211105236
D2,a + (1 - a)*np.log(1 - a),0.8017828020262782,745206.4143705072,53291291.61700798
F1/3,1 - (1 - a)**(2/3),0.8008177184386349,369683.3927503967,11804497.208552487
D1,a**2,0.7833938852690591,711750.6380822088,48441290.17402093
P3/2,a**(3/2),0.7815704468504858,531068.0306574891,26031942.484662995
F0/R1/P1,a,0.7778627201869365,350385.4232327694,10489789.667191558
D7,1 + (2*a/3) - (1 + a)**(2/3),0.7762647717635909,695377.2406752774,45064861.79719114
D6,((1 + a)**(1/3) - 1)**2,0.772790647374247,687637.2421447906,43941832.35449213
P2,a**(1/2),0.7662339214775321,169702.81580804958,1813364.8717682038
D8,((1 + a)**(-1/3) - 1)**2,0.7622632171395991,665270.9250793267,40774577.440067254
P3,a**(1/3),0.7538008106002463,109475.2799998096,445136.19728045276
P4,a**(1/4),0.740500990776001,79361.51209568964,45100.50933571504
G1,1 - (1 - a)**2,0.738239068383281,316546.92111604795,8359843.47571416
G2,1 - (1 - a)**3,0.7152346238210755,296803.48315902357,7223558.824689119
G3,1 - (1 - a)**4,0.6989709575236315,282930.3260972318,6472737.106138997
