Model,Equation,R2_score,Ea,A
G6,(-np.log(1 - a))**4,0.9976015120442591,893277.819074914,186544530.14145365
G5,(-np.log(1 - a))**3,0.9975765927974,667719.0172363889,101975171.49832264
G4,(-np.log(1 - a))**2,0.9975258134974293,442160.2153978637,42696824.46395807
A2/3,(-np.log(1 - a))**(3/2),0.9974737486737162,329380.8144786011,22541494.870475706
A3/4,(-np.log(1 - a))**(4/3),0.9974472222096409,291787.680838847,17227977.423021458
F1/A1,-np.log(1 - a),0.9973656070239743,216601.41355933857,8708079.33517266
A3/2,(-np.log(1 - a))**(2/3),0.9971927439154661,141415.14627983017,2996781.428602335
A2,(-np.log(1 - a))**(1/2),0.997006022452308,103822.01264007602,1193196.9974109258
A5/2,(-np.log(1 - a))**(2/5),0.996804101339668,81266.1324562235,446660.02875651856
A3,(-np.log(1 - a))**(1/3),0.9965854802382371,66228.87900032182,87927.96657538212
D5,((1 - a)**(-1/3) - 1)**2,0.9961903546886152,482128.87119942805,50763292.48462151
A4,(-np.log(1 - a))**(1/4),0.99609120167155,47432.31218044477,-206718.2851689112
F3/4,1 - (1 - a)**(1/4),0.9893917762299893,205869.5715722913,7278055.949146228
D3,(1 - (1 - a)**(1/3))**2,0.9870881688636259,415015.13752337475,35727233.46206767
F3/2,(1 - a)**(-1/2) - 1,0.9870825528833715,248527.22788844808,12062554.339904267
R3,1 - (1 - a)**(1/3),0.9863645637067909,203028.87462209418,7083561.032553868
G8,(1 - (1 - a)**(1/3))**(1/2),0.9847525061598007,97035.74317145381,845022.7057649111
R2,1 - (1 - a)**(1/2),0.9805036724659304,198191.92763138295,6737076.879149
D4,1 - (2*a/3) - (1 - a)**(2/3),0.9790946271964565,401745.8121193704,33052979.190465495
G7,(1 - (1 - a)**(1/2))**(1/2),0.9782303114809197,94617.2696760982,779377.9916457755
D2,a + (1 - a)*np.log(1 - a),0.9751990846792773,396039.2563884501,32666191.049861036
F1/3,1 - (1 - a)**(2/3),0.975127935936971,194213.32774261766,6447006.149511366
D1,a**2,0.9676321521124941,384841.059435735,30827151.73537335
P3/2,a**(3/2),0.9670530860175048,286391.44750700437,16052508.675328128
F0/R1/P1,a,0.9658528837517136,187941.8355782742,5990519.081617535
D7,1 + (2*a/3) - (1 + a)**(2/3),0.9640762394937834,378481.0320855246,28593816.074650295
D6,((1 + a)**(1/3) - 1)**2,0.9622912619527654,375455.9195714443,28035011.94539577
P2,a**(1/2),0.9618829734556443,89492.22364954386,637060.346150688
P3,a**(1/3),0.9572709030037765,56675.686339967026,-106708.88568025916
D8,((1 + a)**(-1/3) - 1)**2,0.9567009879654639,366677.46377894236,26443122.263633456
P4,a**(1/4),0.9518787552893329,40267.417685178654,-289482.03183801135
G1,1 - (1 - a)**2,0.9456637840372236,175720.52504644662,5124270.653832018
F2,(1 - a)**(-1) - 1,0.9351997725370081,288612.4360923479,17578148.316489644
G2,1 - (1 - a)**3,0.9314876189371937,167838.42736233707,4589883.735678427
G3,1 - (1 - a)**4,0.9204349563334258,161976.91370201996,4207097.176984609
F3,(1 - a)**(-2) - 1,0.8148397570173768,377061.72607461124,32827720.17402528
B1,np.log(a / (1 - a)),0.7191137063990648,285132.7380687913,16055978.444772473
