Model,Equation,R2_score,Ea,A
D5,((1 - a)**(-1/3) - 1)**2,0.9978135711334898,1918924.0225734846,735064391.0487777
G6,(-np.log(1 - a))**4,0.9973180751174167,3515872.483062757,2514291083.7034364
G5,(-np.log(1 - a))**3,0.9973112757048215,2634073.592404428,1402332523.8383367
G4,(-np.log(1 - a))**2,0.9972976067884111,1752274.701746102,612635195.4911457
A2/3,(-np.log(1 - a))**(3/2),0.9972838437265338,1311375.2564169387,338634386.6923343
A3/4,(-np.log(1 - a))**(4/3),0.9972769266299817,1164408.7746405513,265204137.78856522
F1/A1,-np.log(1 - a),0.9972560318110045,870475.8110877764,145198583.2367061
A3/2,(-np.log(1 - a))**(2/3),0.9972135866320629,576542.8475350008,60999319.24444933
A2,(-np.log(1 - a))**(1/2),0.9971702476501065,429576.3657586131,32326695.99591804
A5/2,(-np.log(1 - a))**(2/5),0.9971259904695136,341396.47669278056,19419482.957519118
A3,(-np.log(1 - a))**(1/3),0.9970807898684897,282609.8839822254,12604617.987816863
A4,(-np.log(1 - a))**(1/4),0.996987453184248,209126.64309403152,6099225.192203896
F3/2,(1 - a)**(-1/2) - 1,0.9904041591845457,1003757.2040006903,195583916.70996872
F3/4,1 - (1 - a)**(1/4),0.9890926090462198,826144.157390955,128461449.56566307
D3,(1 - (1 - a)**(1/3))**2,0.98633760689887,1640335.607777135,529335282.3347975
R3,1 - (1 - a)**(1/3),0.9861333336328182,814506.2641032926,124879642.78623816
G8,(1 - (1 - a)**(1/3))**(1/2),0.9857116282981039,401591.5922663713,27499661.836526517
R2,1 - (1 - a)**(1/2),0.9805073973002959,794815.8929035035,118854886.4574806
G7,(1 - (1 - a)**(1/2))**(1/2),0.9799101137598079,391746.40666647686,26082481.576831855
D4,1 - (2*a/3) - (1 - a)**(2/3),0.9783865237176249,1586297.761178018,493303339.2513835
F1/3,1 - (1 - a)**(2/3),0.9754318809167917,778753.2983505408,114008262.0857222
D2,a + (1 - a)*np.log(1 - a),0.974576768501522,1563241.1686210753,481160133.881731
D1,a**2,0.9672994575781781,1518707.3022399568,454038256.2672088
P3/2,a**(3/2),0.967132473521093,1136199.7067873303,250215866.46086845
F0/R1/P1,a,0.9667948362227929,753692.1113347032,106605542.31848253
P2,a**(1/2),0.9657517166971495,371184.5158820768,23206003.79191267
P3,a**(1/3),0.9646612023970803,243681.9840645345,8784896.856945409
D7,1 + (2*a/3) - (1 + a)**(2/3),0.9638899612668373,1493923.5136818523,434594065.4756334
P4,a**(1/4),0.9635204505795849,179930.71815576332,4081702.673521556
D6,((1 + a)**(1/3) - 1)**2,0.9621762144718217,1482141.609371193,427366111.86156964
D8,((1 + a)**(-1/3) - 1)**2,0.9568029045356192,1447964.7989647044,406740176.14093566
G1,1 - (1 - a)**2,0.9482143910280215,705672.5175907504,93034369.5448758
F2,(1 - a)**(-1) - 1,0.9450297360283713,1171574.7335294348,271869899.25969833
G2,1 - (1 - a)**3,0.9351835861825952,675117.037993693,84843966.90377033
G3,1 - (1 - a)**4,0.9249892918192572,652513.9454040002,79014859.6755578
B1,np.log(a / (1 - a)),0.8667231991776411,859245.9686824771,141036957.990256
F3,(1 - a)**(-2) - 1,0.8364408735046015,1541437.761980118,482481525.939878
