Model,Equation,R2_score,Ea,A
R2,1 - (1 - a)**(1/2),0.9980715159387917,167162.2057241584,1296656.8646341485
D4,1 - (2*a/3) - (1 - a)**(2/3),0.9979866316235136,341219.3010079637,6825496.657014987
G7,(1 - (1 - a)**(1/2))**(1/2),0.9979653907286234,79246.83731573286,94014.99029735013
D3,(1 - (1 - a)**(1/3))**2,0.9979635584457687,347813.44302087656,7162251.086664918
R3,1 - (1 - a)**(1/3),0.9979395018175109,169572.45596409182,1326321.235988495
G8,(1 - (1 - a)**(1/3))**(1/2),0.9978848032885361,80451.96243569953,98298.05575685772
F1/3,1 - (1 - a)**(2/3),0.9976974771216613,165108.0992391914,1267960.6244205728
D2,a + (1 - a)*np.log(1 - a),0.9976295681074759,338292.54301047366,6866913.545795674
F3/4,1 - (1 - a)**(1/4),0.9975387975793071,170950.34404500359,1339775.4507719928
D1,a**2,0.9964971993453154,332107.4501741925,6642687.093456358
P3/2,a**(3/2),0.9964318238591843,246913.45485747125,3403705.685347318
F0/R1/P1,a,0.9962948837435118,161719.4595407498,1216997.040276491
P2,a**(1/2),0.9958284482280443,76525.46422402855,81133.72001415119
D7,1 + (2*a/3) - (1 + a)**(2/3),0.9958245527537661,328119.4850255909,6177885.209767374
D6,((1 + a)**(1/3) - 1)**2,0.9954306917319191,326211.87019321905,6085906.068866957
P3,a**(1/3),0.9952615291511355,48127.46578512146,-65993.89347256033
P4,a**(1/4),0.9945660009600915,33928.46656566793,-98467.64559371813
D8,((1 + a)**(-1/3) - 1)**2,0.993989718791843,320654.9472451673,5821639.212259254
G6,(-np.log(1 - a))**4,0.9938782543518516,729921.2675959587,36375430.63909165
G5,(-np.log(1 - a))**3,0.993853738617867,545273.8179237959,19738690.6611452
G4,(-np.log(1 - a))**2,0.9938039499808038,360626.3682516331,8131063.511215109
A2/3,(-np.log(1 - a))**(3/2),0.9937531269011681,268302.6434155516,4213065.263616512
A3/4,(-np.log(1 - a))**(4/3),0.9937273178463448,237528.06847019098,3186414.1416712203
F1/A1,-np.log(1 - a),0.9936482527608763,175978.91857947013,1552042.633450249
A3/2,(-np.log(1 - a))**(2/3),0.9934823715344775,114429.76868874922,475906.0812105626
A2,(-np.log(1 - a))**(1/2),0.9933053323960574,83655.1937433887,146734.79122457854
A5/2,(-np.log(1 - a))**(2/5),0.9931160382493158,65190.44877617239,15666.87504324808
A3,(-np.log(1 - a))**(1/3),0.9929132492841601,52880.61879802819,-44392.326179572374
A4,(-np.log(1 - a))**(1/4),0.9924613698768954,37493.331325348,-89855.38161509036
G1,1 - (1 - a)**2,0.9909245008957454,154547.77369184355,1102590.7698806494
G2,1 - (1 - a)**3,0.9856996274823888,149533.76266632642,1021182.1794274722
G3,1 - (1 - a)**4,0.9809334466962217,145623.42865818687,958085.683195739
D5,((1 - a)**(-1/3) - 1)**2,0.9771052155005602,378619.5378441766,8835153.15504766
F3/2,(1 - a)**(-1/2) - 1,0.9607318030064155,190266.7768417487,1873180.4738343582
F2,(1 - a)**(-1) - 1,0.8939732720574438,207928.60177589706,2431320.8835354587
B1,np.log(a / (1 - a)),0.8548364678475883,498537.3964767036,16122266.355840644
F3,(1 - a)**(-2) - 1,0.7444767654468801,246966.05816212474,3813900.220726891
