Model,Equation,R2_score,Ea,A
G6,(-np.log(1 - a))**4,0.9989291494199425,1006804.064047548,74616095.71147652
G5,(-np.log(1 - a))**3,0.9989209439897886,752932.392302866,40977219.76116025
G4,(-np.log(1 - a))**2,0.9989042479945395,499060.72055818426,17328948.23239926
A2/3,(-np.log(1 - a))**(3/2),0.9988871635070427,372124.88468584366,9251220.018133275
A3/4,(-np.log(1 - a))**(4/3),0.998878472388758,329812.9393950633,7113646.069563532
F1/A1,-np.log(1 - a),0.9988517877425689,245189.04881350265,3670941.251405074
A3/2,(-np.log(1 - a))**(2/3),0.9987955434885835,160565.158231942,1337944.8443967483
A2,(-np.log(1 - a))**(1/2),0.9987352013983756,118253.21294116187,587318.8753805262
A5/2,(-np.log(1 - a))**(2/5),0.9986704162086797,92866.04576669371,269786.34426955594
A3,(-np.log(1 - a))**(1/3),0.9986008074708854,75941.26765038156,113256.96013051218
A4,(-np.log(1 - a))**(1/4),0.9984453953196009,54785.29500499142,-20886.058695245814
D5,((1 - a)**(-1/3) - 1)**2,0.9943613233765443,543892.737364864,20584220.26886196
F3/4,1 - (1 - a)**(1/4),0.9931814964251469,233222.85864160265,3123639.4568610843
D3,(1 - (1 - a)**(1/3))**2,0.9912387682182346,468824.80496465036,14655505.0636661
R3,1 - (1 - a)**(1/3),0.9908245504637945,230071.09101673556,3041902.4131643623
G8,(1 - (1 - a)**(1/3))**(1/2),0.9899155823205744,110694.23404277836,449491.4954848181
R2,1 - (1 - a)**(1/2),0.9861559543107041,224722.22733030494,2898594.2704054764
G7,(1 - (1 - a)**(1/2))**(1/2),0.9847981954757473,108019.80219956301,420617.45829482056
D4,1 - (2*a/3) - (1 - a)**(2/3),0.9847777076753798,454150.60326287104,13610115.344645983
F3/2,(1 - a)**(-1/2) - 1,0.9837630575980046,281023.176630403,5022812.590744071
F1/3,1 - (1 - a)**(2/3),0.9817991380216481,220339.4430819116,2779954.2869349713
D2,a + (1 - a)*np.log(1 - a),0.9815728902872274,447864.2691753042,13421470.252878161
D1,a**2,0.9753251215023506,435601.58231498615,12693291.096811945
P3/2,a**(3/2),0.9749481391510442,324530.53100344475,6705803.9516710015
F0/R1/P1,a,0.9741705767406312,213459.47969190363,2594783.987783247
D7,1 + (2*a/3) - (1 + a)**(2/3),0.9723819849750611,428669.1298830347,11880561.528916894
P2,a**(1/2),0.9716332973963424,102388.42838036227,359276.46894836484
D6,((1 + a)**(1/3) - 1)**2,0.970890993532522,425371.61330252705,11664558.75575469
P3,a**(1/3),0.9687473300487468,65364.74460984851,29643.57170978758
D8,((1 + a)**(-1/3) - 1)**2,0.9661713480880872,415802.2504011418,11048533.669408685
P4,a**(1/4),0.9654489824441624,46852.90272459166,-58502.95702789662
G1,1 - (1 - a)**2,0.9571875257065412,200127.975072568,2246265.5865552374
G2,1 - (1 - a)**3,0.9449900046467377,191555.8100985218,2031810.9353476975
G3,1 - (1 - a)**4,0.9353360088540442,185180.30510311315,1877897.637126503
F2,(1 - a)**(-1) - 1,0.9291756267050116,326061.37829210545,7203126.862352713
B1,np.log(a / (1 - a)),0.8747691975200016,285158.834144273,5109600.545931324
F3,(1 - a)**(-2) - 1,0.807889440797943,425331.7722729805,13208276.308250625
