Model,Equation,R2_score,Ea,A
G6,(-np.log(1 - a))**4,0.9990661391960765,2614787.7384805363,716357827.5424377
G5,(-np.log(1 - a))**3,0.9990627356493643,1958382.9952344904,398528856.99151754
G4,(-np.log(1 - a))**2,0.9990558799123175,1301978.251988444,173194749.6899463
A2/3,(-np.log(1 - a))**(3/2),0.9990489586782072,973775.8803654206,95213203.70378841
A3/4,(-np.log(1 - a))**(4/3),0.9990454732575806,864375.0898244132,74357928.86683989
F1/A1,-np.log(1 - a),0.9990349166021567,645573.5087423978,40355184.968664244
A3/2,(-np.log(1 - a))**(2/3),0.9990133424822603,426771.92766038235,16629325.864220802
A2,(-np.log(1 - a))**(1/2),0.9989911353412165,317371.13711937494,8620004.78110161
A5/2,(-np.log(1 - a))**(2/5),0.9989682719763499,251730.66279477035,5047384.517378343
A3,(-np.log(1 - a))**(1/3),0.9989447281408782,207970.34657836726,3179240.270115034
A4,(-np.log(1 - a))**(1/4),0.9988954965100039,153269.9513078635,1421528.0114423134
D5,((1 - a)**(-1/3) - 1)**2,0.9955740218864626,1413105.35689683,203965967.3943664
F3/4,1 - (1 - a)**(1/4),0.9935448988012825,615726.2182011969,35870371.13717045
D3,(1 - (1 - a)**(1/3))**2,0.9914744521239912,1226483.528465772,150971530.14441073
R3,1 - (1 - a)**(1/3),0.9913030224149632,607826.1469810618,34968911.71329605
G8,(1 - (1 - a)**(1/3))**(1/2),0.9909455792384031,298497.45623870706,7358014.909644115
R2,1 - (1 - a)**(1/2),0.9868675653337416,594381.5588209587,33430175.093092494
G7,(1 - (1 - a)**(1/2))**(1/2),0.9863285584301199,291775.16215865547,7003524.401844132
F3/2,(1 - a)**(-1/2) - 1,0.9863167928251433,734347.9301439415,53022594.11260144
D4,1 - (2*a/3) - (1 - a)**(2/3),0.9851919497229502,1189596.3954390264,141428637.62066653
F1/3,1 - (1 - a)**(2/3),0.982724799911231,583334.6679239428,32175125.874185804
D2,a + (1 - a)*np.log(1 - a),0.9820742116043889,1173749.7255464313,138494761.7770957
D1,a**2,0.9759447292290468,1142731.3516875198,131268662.77291475
P3/2,a**(3/2),0.9757831452118804,854340.7051397278,71898201.67313708
F0/R1/P1,a,0.9754553559690948,565950.0585919362,30231473.52737355
P2,a**(1/2),0.9744336133111885,277559.4120441439,6267676.398706622
P3,a**(1/3),0.9733508340082014,181429.19652821324,2212808.9582925187
D7,1 + (2*a/3) - (1 + a)**(2/3),0.9729912353578727,1125089.3150067807,125469686.46577257
P4,a**(1/4),0.9722021894434507,133364.08877024788,922061.6423877641
D6,((1 + a)**(1/3) - 1)**2,0.9714970128494405,1116694.7528430403,123460574.02416064
D8,((1 + a)**(-1/3) - 1)**2,0.966778614510804,1092328.2400620934,117719807.38792221
G1,1 - (1 - a)**2,0.9591951954493207,532142.450967524,26590967.57239336
G2,1 - (1 - a)**3,0.9474556606753511,510320.7552716598,24349775.00757195
G3,1 - (1 - a)**4,0.9381342997659696,494044.81594607374,22736704.176683176
F2,(1 - a)**(-1) - 1,0.9363471509142963,845882.8012381985,72176972.41059753
B1,np.log(a / (1 - a)),0.9059829467889222,702988.0907175501,48129316.405818805
F3,(1 - a)**(-2) - 1,0.8196009346527671,1092007.9362601081,124227534.34859341
