Model,Equation,R2_score,Ea,A
F3,(1 - a)**(-2) - 1,0.9888540883163448,1476119.1175500506,235235032.3334063
F2,(1 - a)**(-1) - 1,0.9355410715641319,874757.1632924931,79508151.79827352
F3/2,(1 - a)**(-1/2) - 1,0.8231831367144498,597308.5423577932,35279483.529233076
B1,np.log(a / (1 - a)),0.7697680567993836,183518.78546477796,2502216.5791987074
D5,((1 - a)**(-1/3) - 1)**2,0.7606037906830706,1040546.3363159377,111286947.69793755
G6,(-np.log(1 - a))**4,0.6050812286043161,1557914.714576384,255521399.0149219
G5,(-np.log(1 - a))**3,0.6039360383155546,1165677.6738126702,141083807.27809167
G4,(-np.log(1 - a))**2,0.6016341822477207,773440.6330489564,60352860.41252339
A2/3,(-np.log(1 - a))**(3/2),0.5993169645757885,577322.1126670997,32627260.559522167
A3/4,(-np.log(1 - a))**(4/3),0.5981525724825708,511949.272539814,25257931.739595912
F1/A1,-np.log(1 - a),0.5946361557710634,381203.5922852431,13327979.545173598
A3/2,(-np.log(1 - a))**(2/3),0.5874979511000648,250457.91203067172,5142609.685463363
A2,(-np.log(1 - a))**(1/2),0.5802177199681587,185085.0719033862,2453705.9937016536
A5/2,(-np.log(1 - a))**(2/5),0.5727937067716441,145861.36782701485,1289199.5559663663
A3,(-np.log(1 - a))**(1/3),0.5652242615318763,119712.23177610057,699581.7531997367
A4,(-np.log(1 - a))**(1/4),0.5496430877618109,87025.81171245784,171834.7401820519
F3/4,1 - (1 - a)**(1/4),0.49348040899901985,317167.8636517208,8491843.871961538
D3,(1 - (1 - a)**(1/3))**2,0.4773237197967549,614923.6229380266,36050683.48725339
R3,1 - (1 - a)**(1/3),0.46820638053831043,301945.0872297781,7608892.114093908
G8,(1 - (1 - a)**(1/3))**(1/2),0.4495392773543292,145455.8193756537,1201019.466542645
R2,1 - (1 - a)**(1/2),0.4284993403481681,278091.5073244374,6310340.07890366
D4,1 - (2*a/3) - (1 - a)**(2/3),0.4228920733571436,549357.8703052333,28068588.51084823
G7,(1 - (1 - a)**(1/2))**(1/2),0.4086201187180688,133529.02942298353,929640.81406151
D2,a + (1 - a)*np.log(1 - a),0.40206312643087144,524064.96191964485,25728744.394383155
F1/3,1 - (1 - a)**(2/3),0.3995744593476101,260503.31242553052,5424213.155990362
D1,a**2,0.37174461395737185,483679.63492996816,21670167.299191613
P3/2,a**(3/2),0.36815853335635357,360001.3640778586,11357406.694088265
D7,1 + (2*a/3) - (1 + a)**(2/3),0.3621528403518014,467279.0372192854,19387978.77967134
F0/R1/P1,a,0.36094858312104816,236323.09322574886,4308908.313554035
D6,((1 + a)**(1/3) - 1)**2,0.35757338564242086,459586.3769401972,18645878.43822027
D8,((1 + a)**(-1/3) - 1)**2,0.34399398116141516,437475.48654753034,16590383.508076979
P2,a**(1/2),0.33903620753133784,112644.82237363917,522225.96837396896
P3,a**(1/3),0.31675224362568144,71418.73208960259,-18463.60565699822
G1,1 - (1 - a)**2,0.30557308035889885,199250.97741655944,2835506.8101408444
P4,a**(1/4),0.2941747067230753,50805.68694758429,-157022.17208169537
G2,1 - (1 - a)**3,0.2796012860238496,180404.80812267427,2197430.923362596
G3,1 - (1 - a)**4,0.2636325011531505,168200.13874313116,1824304.073466063
