Model,Equation,R2_score,Ea,A
F3/2,(1 - a)**(-1/2) - 1,0.9952382946494663,191696.78361479566,6707687.492321784
F2,(1 - a)**(-1) - 1,0.9929250398033765,242360.53191019074,12330437.950422093
D5,((1 - a)**(-1/3) - 1)**2,0.9847861050109801,362318.0489270321,27663922.84410342
G6,(-np.log(1 - a))**4,0.9465745059723741,634417.5880007528,91825764.48717502
G5,(-np.log(1 - a))**3,0.9459861326335374,473548.2028404695,49543707.98182806
G4,(-np.log(1 - a))**2,0.9447841217781189,312678.81768018537,20146990.985968042
A2/3,(-np.log(1 - a))**(3/2),0.9435474166422204,232244.12510004343,10280190.758546613
A3/4,(-np.log(1 - a))**(4/3),0.9429156632941947,205432.56090666263,7706903.99754951
F1/A1,-np.log(1 - a),0.9409648448060701,151809.4325199014,3633390.7501107296
F3,(1 - a)**(-2) - 1,0.9393809578064093,353393.4587598546,29837611.219291516
A3/2,(-np.log(1 - a))**(2/3),0.9367975505142876,98186.30413313993,989071.2631523109
A2,(-np.log(1 - a))**(1/2),0.9322419024212677,71374.7399397592,200768.05922855373
A5/2,(-np.log(1 - a))**(2/5),0.9272519072087587,55287.80142373081,-103433.34086719101
A3,(-np.log(1 - a))**(1/3),0.9217750002359676,44563.17574637853,-237828.6799951801
A4,(-np.log(1 - a))**(1/4),0.9091106897390759,31157.39364968818,-335445.10369558196
F3/4,1 - (1 - a)**(1/4),0.9063175580142668,139123.88499822599,2545653.3015124253
D3,(1 - (1 - a)**(1/3))**2,0.9033405103939625,280883.3509834023,14678092.120582942
R3,1 - (1 - a)**(1/3),0.8965327906630544,135911.69917150962,2403342.514391974
D4,1 - (2*a/3) - (1 - a)**(2/3),0.8815820894624613,266348.01196417934,12757743.561546428
G8,(1 - (1 - a)**(1/3))**(1/2),0.8809380683076246,63425.873265563394,-40851.096554267264
R2,1 - (1 - a)**(1/2),0.8799232394794037,130620.76015706804,2165101.651014601
D2,a + (1 - a)*np.log(1 - a),0.8723679326888252,260347.50184381497,12487877.940997824
F1/3,1 - (1 - a)**(2/3),0.8665949011253689,126449.72069000255,1979392.416566895
G7,(1 - (1 - a)**(1/2))**(1/2),0.8616179556716883,60780.40375834259,-78089.36053112402
D1,a**2,0.8569964738373856,249476.9226298287,11358933.515752977
P3/2,a**(3/2),0.8536058062110712,184842.70381227575,5543199.963322545
D7,1 + (2*a/3) - (1 + a)**(2/3),0.8508873616077819,244039.3836270727,10032557.921462454
D6,((1 + a)**(1/3) - 1)**2,0.8478880254442593,241466.5638371227,9735069.064752275
F0/R1/P1,a,0.8465085015502025,120208.4849947229,1710292.633178081
D8,((1 + a)**(-1/3) - 1)**2,0.8387176710836212,234027.11408603453,8897204.335167304
P2,a**(1/2),0.8223947985066578,55574.26617717006,-148274.18067258698
G1,1 - (1 - a)**2,0.8103366139422155,109089.3649289125,1265735.8229594666
P3,a**(1/3),0.7932550021717346,34029.52657131908,-343280.0961711313
G2,1 - (1 - a)**3,0.7883774103511089,102505.06685546202,1026126.411319905
G3,1 - (1 - a)**4,0.7723986692833249,97838.11870062344,867480.7193496894
B1,np.log(a / (1 - a)),0.7696899331452176,71839.0326158267,274963.9425969912
P4,a**(1/4),0.7578622599071149,23257.15676839361,-382702.0882941567
