Model,Equation,R2_score,Ea,A
F3/4,1 - (1 - a)**(1/4),0.9988636593293745,210950.15630420108,3854895.0918205082
D3,(1 - (1 - a)**(1/3))**2,0.9986606638931415,426572.02805345855,18954221.77108396
R3,1 - (1 - a)**(1/3),0.9986153573142382,208864.34948974987,3790955.833403847
G8,(1 - (1 - a)**(1/3))**(1/2),0.9985127873350638,100010.5102078953,473266.4865198209
R2,1 - (1 - a)**(1/2),0.9975566322318028,205266.16502047417,3670096.4061669013
G7,(1 - (1 - a)**(1/2))**(1/2),0.997301518384995,98211.41797325753,450871.51739233325
D4,1 - (2*a/3) - (1 - a)**(2/3),0.9970645208952092,416715.75522072084,17923440.1205535
G6,(-np.log(1 - a))**4,0.9970450768058123,901354.2603672879,94720271.60029405
G5,(-np.log(1 - a))**3,0.9970375422887833,673804.8630069768,51791378.16287034
G4,(-np.log(1 - a))**2,0.9970222865148262,446255.46564666426,21696115.218804367
A2/3,(-np.log(1 - a))**(3/2),0.9970067767840377,332480.76696650847,11460957.670633718
A3/4,(-np.log(1 - a))**(4/3),0.9969989247774307,294555.86740645644,8762155.153404824
F1/A1,-np.log(1 - a),0.9969749707489849,218706.06828635267,4433804.072739401
A3/2,(-np.log(1 - a))**(2/3),0.9969251974030479,142856.26916624873,1530685.75009176
A2,(-np.log(1 - a))**(1/2),0.9968727787174522,104931.3696061967,613033.8111556366
A5/2,(-np.log(1 - a))**(2/5),0.9968175079337562,82176.42987016556,232794.26054003928
A3,(-np.log(1 - a))**(1/3),0.996759156888675,67006.47004614474,49864.08689391206
A4,(-np.log(1 - a))**(1/4),0.9966321772589914,48044.020266118765,-100620.07742008365
F1/3,1 - (1 - a)**(2/3),0.9961413845269032,202253.21503142646,3563724.7634785823
D2,a + (1 - a)*np.log(1 - a),0.9959554507260289,412410.2721090192,17862990.52644705
D1,a**2,0.9933885701642468,403621.6277631595,17140921.730665267
P3/2,a**(3/2),0.9932699359251425,300505.3885538799,8968366.904833687
F0/R1/P1,a,0.9930238378762071,197389.14934460033,3387803.7187453834
P2,a**(1/2),0.9922079415258248,94272.91013532055,397364.5653087914
D7,1 + (2*a/3) - (1 + a)**(2/3),0.9920246233370255,398248.5196856755,16063394.203326043
D6,((1 + a)**(1/3) - 1)**2,0.9912940928162915,395683.8387555225,15812296.995030802
P3,a**(1/3),0.9912568195619749,59900.830398893944,-26364.963722637396
P4,a**(1/4),0.9901408972875502,42714.79053068064,-133376.8657028832
D8,((1 + a)**(-1/3) - 1)**2,0.9888390688814835,388223.7783092389,15092648.054146577
G1,1 - (1 - a)**2,0.9842114832678366,187467.44993867617,3026211.2895085565
D5,((1 - a)**(-1/3) - 1)**2,0.9817989638202405,474635.7687259582,24373175.087990344
G2,1 - (1 - a)**3,0.9767921749189931,180756.27641318284,2785298.897378567
G3,1 - (1 - a)**4,0.9704367500043857,175614.6397567537,2604509.5456933253
F3/2,(1 - a)**(-1/2) - 1,0.9657978299448311,241313.9705249039,5578826.227229101
B1,np.log(a / (1 - a)),0.9215010419063496,431246.10017051426,19922702.316903256
F2,(1 - a)**(-1) - 1,0.898413475988975,269484.7603534697,7444338.945175439
F3,(1 - a)**(-2) - 1,0.7535916458127786,331658.671956367,12276333.536800371
