conversion,Friedman
1e-05,43127.96395630213
0.01001,68032.52698158157
0.02001,69548.12001397987
0.03001,70284.13640847849
0.040010000000000004,70755.20012562118
0.050010000000000006,71063.7548059355
0.06001,71264.41163237559
0.07001,71454.43977964777
0.08001,71536.87141594563
0.09000999999999999,71616.3974981325
0.10001,71665.22277064742
0.11001,71689.27288557703
0.12000999999999999,71699.77551312938
0.13001000000000001,71703.67726974834
0.14001000000000002,71678.36760986212
0.15001,71645.77204919473
0.16001,71619.2382654288
0.17001000000000002,71566.04982359693
0.18001,71498.98763571504
0.19001,71467.0958705274
0.20001000000000002,71387.63880782269
0.21001,71329.25677021808
0.22001,71240.74223053375
0.23001000000000002,71176.09426451332
0.24001,71080.57866296115
0.25001,71006.91233578435
0.26001,70908.14906892779
0.27001000000000003,70823.34181773457
0.28001000000000004,70719.16997020316
0.29001,70628.9760526194
0.30001,70519.4629726673
0.31001,70420.15418768012
0.32001,70315.10990209346
0.33001,70207.03840832008
0.34001000000000003,70104.56507003534
0.35001000000000004,69989.2769410124
0.36001,69876.03154542163
0.37001,69766.50964551412
0.38001,69643.4948581791
0.39001,69533.52524052559
0.40001000000000003,69408.64600809914
0.41001000000000004,69289.1745836134
0.42001,69173.36127727041
0.43001,69044.88002088029
0.44001,68918.9383109347
0.45001,68799.77033073602
0.46001000000000003,68666.55751545832
0.47001000000000004,68542.29837737576
0.48001,68416.60757209752
0.49001,68286.88845103807
0.50001,68157.54213425012
0.51001,68034.14470427354
0.52001,67899.96877103647
0.53001,67771.81818782935
0.54001,67644.75494019978
0.55001,67511.46045782484
0.56001,67380.51623308618
0.57001,67252.67854329276
0.5800099999999999,67119.70390811191
0.5900099999999999,66987.55787976172
0.6000099999999999,66858.87087899042
0.6100099999999999,66726.47935988162
0.62001,66595.43188848642
0.63001,66464.88652600846
0.64001,66335.45392090718
0.65001,66204.10897705409
0.66001,66074.5187815313
0.67001,65945.8661588763
0.68001,65816.45401070944
0.69001,65688.0848185114
0.70001,65560.17990512226
0.7100099999999999,65433.704562796156
0.7200099999999999,65308.0141975505
0.7300099999999999,65181.2535174739
0.74001,65057.80780108914
0.75001,64935.07844743405
0.76001,64811.88408613686
0.77001,64689.234874291
0.78001,64572.43623917657
0.79001,64453.44113751191
0.80001,64330.377166043705
0.81001,64223.27421886234
0.82001,64105.5549095495
0.83001,63988.68255339162
0.8400099999999999,63883.15641839811
0.8500099999999999,63778.032628751076
0.8600099999999999,63654.88615861369
0.87001,63569.78444153262
0.88001,63450.59471034859
0.89001,63357.01531449663
0.90001,63255.09409420059
0.91001,63138.67904705156
0.92001,63067.91808592197
0.93001,62932.396559765846
0.94001,62874.02769174148
0.95001,62782.80897984567
0.9600099999999999,62676.718522633004
0.9700099999999999,62582.12823999143
0.9800099999999999,62439.3644578531
0.99001,62348.950645434285
