P_coefficients,Q_coefficients
54332.0500982673,0.2840357277927906
-121766.74900858112,-0.5807926587714968
60274.82646356721,0.1493013399137731
7671.951393533893,0.15228710272514737
-26.11233792663703,0.0001236973416684514
