error_min,error_max,true
,,
10000.0,300000.0,59000.0
10000.0,300000.0,74000.0
10000.0,300000.0,81000.0
10000.0,300000.0,87000.0
10000.0,300000.0,91000.0
10000.0,300000.0,95000.0
10000.0,300000.0,99000.0
10000.0,300000.0,102000.0
10000.0,300000.0,104000.0
10000.0,300000.0,107000.0
10000.0,300000.0,109000.0
10000.0,300000.0,111000.0
10000.0,300000.0,113000.0
10000.0,300000.0,115000.0
10000.0,300000.0,116000.0
10000.0,300000.0,118000.0
10000.0,300000.0,119000.0
10000.0,300000.0,120000.0
10000.0,300000.0,122000.0
10000.0,300000.0,123000.0
10000.0,300000.0,124000.0
10000.0,300000.0,125000.0
10000.0,300000.0,126000.0
10000.0,300000.0,127000.0
10000.0,300000.0,128000.0
10000.0,300000.0,129000.0
10000.0,300000.0,129000.0
10000.0,300000.0,130000.0
10000.0,300000.0,131000.0
10000.0,300000.0,131000.0
10000.0,300000.0,132000.0
10000.0,300000.0,133000.0
10000.0,300000.0,133000.0
10000.0,300000.0,134000.0
10000.0,300000.0,134000.0
10000.0,300000.0,135000.0
10000.0,300000.0,135000.0
10000.0,300000.0,135000.0
10000.0,300000.0,136000.0
10000.0,300000.0,136000.0
10000.0,300000.0,136000.0
10000.0,300000.0,137000.0
10000.0,300000.0,137000.0
10000.0,300000.0,137000.0
10000.0,300000.0,137000.0
10000.0,300000.0,137000.0
10000.0,300000.0,138000.0
10000.0,300000.0,138000.0
10000.0,300000.0,138000.0
10000.0,300000.0,138000.0
10000.0,300000.0,138000.0
10000.0,300000.0,138000.0
10000.0,300000.0,138000.0
10000.0,300000.0,138000.0
10000.0,300000.0,138000.0
10000.0,300000.0,138000.0
10000.0,300000.0,138000.0
10000.0,300000.0,138000.0
10000.0,300000.0,138000.0
10000.0,300000.0,138000.0
10000.0,300000.0,138000.0
10000.0,300000.0,138000.0
10000.0,300000.0,138000.0
10000.0,300000.0,138000.0
10000.0,300000.0,137000.0
10000.0,300000.0,137000.0
10000.0,300000.0,137000.0
10000.0,300000.0,137000.0
10000.0,300000.0,137000.0
10000.0,300000.0,137000.0
10000.0,300000.0,136000.0
10000.0,300000.0,136000.0
10000.0,300000.0,136000.0
10000.0,300000.0,136000.0
10000.0,300000.0,135000.0
10000.0,300000.0,135000.0
10000.0,300000.0,135000.0
10000.0,300000.0,135000.0
10000.0,300000.0,134000.0
10000.0,300000.0,134000.0
10000.0,300000.0,134000.0
10000.0,300000.0,133000.0
10000.0,300000.0,133000.0
10000.0,300000.0,133000.0
10000.0,300000.0,132000.0
10000.0,300000.0,132000.0
10000.0,300000.0,131000.0
10000.0,300000.0,131000.0
10000.0,300000.0,131000.0
10000.0,300000.0,130000.0
10000.0,300000.0,130000.0
10000.0,300000.0,129000.0
10000.0,300000.0,128000.0
10000.0,300000.0,128000.0
10000.0,300000.0,127000.0
10000.0,300000.0,126000.0
10000.0,300000.0,125000.0
10000.0,300000.0,123000.0
10000.0,300000.0,121000.0
