error_min,error_max,true
,,
10000.0,300000.0,114000.0
10000.0,300000.0,123000.0
10000.0,300000.0,125000.0
10000.0,300000.0,126000.0
10000.0,300000.0,126000.0
10000.0,300000.0,126000.0
10000.0,300000.0,126000.0
10000.0,300000.0,126000.0
10000.0,300000.0,126000.0
10000.0,300000.0,126000.0
10000.0,300000.0,126000.0
10000.0,300000.0,126000.0
10000.0,297000.0,125000.0
10000.0,293000.0,125000.0
10000.0,290000.0,125000.0
10000.0,287000.0,125000.0
10000.0,284000.0,125000.0
10000.0,282000.0,124000.0
10000.0,279000.0,124000.0
10000.0,277000.0,124000.0
10000.0,275000.0,124000.0
10000.0,273000.0,124000.0
10000.0,271000.0,123000.0
10000.0,269000.0,123000.0
10000.0,267000.0,123000.0
10000.0,265000.0,123000.0
10000.0,263000.0,123000.0
10000.0,261000.0,122000.0
10000.0,260000.0,122000.0
10000.0,258000.0,122000.0
10000.0,257000.0,122000.0
10000.0,255000.0,122000.0
10000.0,254000.0,121000.0
10000.0,252000.0,121000.0
10000.0,251000.0,121000.0
10000.0,250000.0,121000.0
10000.0,249000.0,120000.0
10000.0,247000.0,120000.0
10000.0,246000.0,120000.0
10000.0,245000.0,120000.0
10000.0,244000.0,120000.0
10000.0,243000.0,119000.0
10000.0,242000.0,119000.0
10000.0,241000.0,119000.0
10000.0,240000.0,119000.0
10000.0,239000.0,118000.0
10000.0,237000.0,118000.0
10000.0,237000.0,118000.0
10000.0,236000.0,118000.0
10000.0,235000.0,118000.0
10000.0,234000.0,117000.0
10000.0,233000.0,117000.0
10000.0,232000.0,117000.0
10000.0,231000.0,117000.0
10000.0,230000.0,116000.0
10000.0,229000.0,116000.0
10000.0,229000.0,116000.0
10000.0,228000.0,116000.0
10000.0,227000.0,115000.0
10000.0,226000.0,115000.0
10000.0,225000.0,115000.0
10000.0,224000.0,114000.0
10000.0,224000.0,114000.0
10000.0,223000.0,114000.0
10000.0,222000.0,114000.0
10000.0,221000.0,113000.0
10000.0,221000.0,113000.0
10000.0,220000.0,113000.0
10000.0,219000.0,112000.0
10000.0,218000.0,112000.0
10000.0,218000.0,112000.0
10000.0,217000.0,111000.0
10000.0,216000.0,111000.0
10000.0,215000.0,110000.0
10000.0,215000.0,110000.0
10000.0,214000.0,110000.0
10000.0,213000.0,109000.0
10000.0,212000.0,109000.0
10000.0,212000.0,108000.0
10000.0,211000.0,108000.0
10000.0,210000.0,107000.0
10000.0,209000.0,107000.0
10000.0,208000.0,106000.0
10000.0,208000.0,106000.0
10000.0,207000.0,105000.0
10000.0,206000.0,105000.0
10000.0,205000.0,104000.0
10000.0,204000.0,103000.0
10000.0,203000.0,102000.0
10000.0,201000.0,102000.0
10000.0,201000.0,101000.0
10000.0,199000.0,100000.0
10000.0,197000.0,99000.0
10000.0,196000.0,98000.0
10000.0,194000.0,96000.0
10000.0,192000.0,95000.0
10000.0,190000.0,93000.0
10000.0,186000.0,90000.0
10000.0,180000.0,86000.0
