error_min,error_max,true
,,
10000.0,240000.0,84000.0
10000.0,266000.0,93000.0
10000.0,280000.0,96000.0
10000.0,290000.0,98000.0
10000.0,296000.0,100000.0
10000.0,300000.0,101000.0
10000.0,300000.0,101000.0
10000.0,300000.0,102000.0
10000.0,300000.0,102000.0
10000.0,300000.0,103000.0
10000.0,300000.0,103000.0
10000.0,300000.0,103000.0
10000.0,300000.0,104000.0
10000.0,300000.0,104000.0
10000.0,300000.0,104000.0
10000.0,300000.0,104000.0
10000.0,300000.0,104000.0
10000.0,300000.0,104000.0
10000.0,300000.0,104000.0
10000.0,300000.0,104000.0
10000.0,300000.0,104000.0
10000.0,300000.0,104000.0
10000.0,300000.0,104000.0
10000.0,300000.0,104000.0
10000.0,300000.0,104000.0
10000.0,300000.0,104000.0
10000.0,300000.0,104000.0
10000.0,300000.0,103000.0
10000.0,300000.0,103000.0
10000.0,300000.0,103000.0
10000.0,300000.0,103000.0
10000.0,300000.0,103000.0
10000.0,300000.0,103000.0
10000.0,299000.0,102000.0
10000.0,298000.0,102000.0
10000.0,296000.0,102000.0
10000.0,295000.0,102000.0
10000.0,293000.0,102000.0
10000.0,292000.0,101000.0
10000.0,290000.0,101000.0
10000.0,288000.0,101000.0
10000.0,287000.0,101000.0
10000.0,285000.0,100000.0
10000.0,284000.0,100000.0
10000.0,282000.0,100000.0
10000.0,280000.0,100000.0
10000.0,278000.0,99000.0
10000.0,277000.0,99000.0
10000.0,275000.0,99000.0
10000.0,273000.0,98000.0
10000.0,272000.0,98000.0
10000.0,270000.0,98000.0
10000.0,268000.0,97000.0
10000.0,266000.0,97000.0
10000.0,264000.0,97000.0
10000.0,263000.0,96000.0
10000.0,261000.0,96000.0
10000.0,259000.0,96000.0
10000.0,257000.0,95000.0
10000.0,255000.0,95000.0
10000.0,254000.0,95000.0
10000.0,252000.0,94000.0
10000.0,250000.0,94000.0
10000.0,248000.0,94000.0
10000.0,246000.0,93000.0
10000.0,245000.0,93000.0
10000.0,243000.0,92000.0
10000.0,241000.0,92000.0
10000.0,239000.0,92000.0
10000.0,237000.0,91000.0
10000.0,235000.0,91000.0
10000.0,233000.0,90000.0
10000.0,232000.0,90000.0
10000.0,230000.0,90000.0
10000.0,228000.0,89000.0
10000.0,226000.0,89000.0
10000.0,224000.0,88000.0
10000.0,222000.0,88000.0
10000.0,220000.0,87000.0
10000.0,218000.0,87000.0
10000.0,216000.0,86000.0
10000.0,214000.0,86000.0
10000.0,212000.0,85000.0
10000.0,210000.0,85000.0
10000.0,208000.0,84000.0
10000.0,205000.0,84000.0
10000.0,203000.0,83000.0
10000.0,201000.0,82000.0
10000.0,198000.0,82000.0
10000.0,196000.0,81000.0
10000.0,193000.0,80000.0
10000.0,190000.0,79000.0
10000.0,187000.0,78000.0
10000.0,184000.0,77000.0
10000.0,181000.0,76000.0
10000.0,177000.0,75000.0
10000.0,172000.0,74000.0
10000.0,165000.0,71000.0
10000.0,156000.0,68000.0
