Model,Equation,R2_score,Ea,A
D5,((1 - a)**(-1/3) - 1)**2,0.9991407240304107,1813156.7352603488,668368396.7938036
G6,(-np.log(1 - a))**4,0.995050047554927,3304816.802071913,2263145648.1603055
G5,(-np.log(1 - a))**3,0.995037358172548,2475837.3057268863,1261809564.4002109
G4,(-np.log(1 - a))**2,0.9950118451709133,1646857.8093818568,550843868.0878958
A2/3,(-np.log(1 - a))**(3/2),0.9949861518211918,1232368.0612093422,304249806.51632345
A3/4,(-np.log(1 - a))**(4/3),0.9949732369993589,1094204.8118185038,238183425.42871755
F1/A1,-np.log(1 - a),0.9949342174389268,817878.3130368281,130248032.63346308
A3/2,(-np.log(1 - a))**(2/3),0.9948549212652701,541551.814255152,54575491.40745392
A2,(-np.log(1 - a))**(1/2),0.9947739098883305,403388.56486431375,28837431.012028284
A5/2,(-np.log(1 - a))**(2/5),0.994691134917652,320490.61522981105,17265732.375052374
A3,(-np.log(1 - a))**(1/3),0.9946065462658733,265225.3154734757,11164027.732797194
A4,(-np.log(1 - a))**(1/4),0.9944317186533733,196143.69077805674,5350738.2486275695
F3/2,(1 - a)**(-1/2) - 1,0.9935668763825375,950985.812822196,178677211.83206865
F3/4,1 - (1 - a)**(1/4),0.9846362967386354,773945.4717208105,114404923.95777069
D3,(1 - (1 - a)**(1/3))**2,0.9814284345821925,1536062.951131381,472008029.6727877
R3,1 - (1 - a)**(1/3),0.9811406716014199,762480.88391159,111038587.44467065
G8,(1 - (1 - a)**(1/3))**(1/2),0.9805458968770919,375689.8503016948,24284486.55816348
R2,1 - (1 - a)**(1/2),0.9746613885322478,743165.4747252914,105407594.82567963
G7,(1 - (1 - a)**(1/2))**(1/2),0.9738543296827895,366032.1457085454,22963811.326274168
D4,1 - (2*a/3) - (1 - a)**(2/3),0.9723174138889779,1483045.2233144043,438288900.8439094
F1/3,1 - (1 - a)**(2/3),0.9689518565276061,727490.4490961387,100907489.38206944
D2,a + (1 - a)*np.log(1 - a),0.9680560253219849,1460535.7996384196,427008497.6196222
D1,a**2,0.9600875668373111,1417470.8705315567,402058715.3203217
P3/2,a**(3/2),0.9598753425236555,1060327.857071618,221334156.9960095
F0/R1/P1,a,0.959446047518493,703184.8436116785,94086247.66501334
P2,a**(1/2),0.9581182218151995,346041.83015173924,20313664.795634724
P3,a**(1/3),0.9567276280888234,226994.1589984259,7604720.580219554
D7,1 + (2*a/3) - (1 + a)**(2/3),0.9564325135493472,1393877.190887829,384338659.83476794
P4,a**(1/4),0.9552703603539879,167470.32342176934,3476903.3681809837
D6,((1 + a)**(1/3) - 1)**2,0.9546033953238764,1382668.6622113483,377800407.8202669
F2,(1 - a)**(-1) - 1,0.9529913506126206,1118825.5198053527,252721002.66577247
D8,((1 + a)**(-1/3) - 1)**2,0.9488964635530166,1350169.882461719,359157938.429993
G1,1 - (1 - a)**2,0.9395784697656957,657107.2823844443,81740238.88183387
G2,1 - (1 - a)**3,0.9259469017259084,628091.0612922553,74380783.22218701
G3,1 - (1 - a)**4,0.9154001093929137,606756.1619459488,69179905.59180999
B1,np.log(a / (1 - a)),0.8754484027021959,683078.3850614177,89278881.5597607
F3,(1 - a)**(-2) - 1,0.8515566403251029,1488388.6347717699,459162617.2846119
