Model,Equation,R2_score,Ea,A
F2,(1 - a)**(-1) - 1,0.9932363883940172,834801.9425009654,71370385.47066148
F3,(1 - a)**(-2) - 1,0.9910289320175465,1260628.050064912,169517014.87789205
F3/2,(1 - a)**(-1/2) - 1,0.94883526939585,639794.2385819331,40193863.04136731
D5,((1 - a)**(-1/3) - 1)**2,0.9199957267635961,1174534.3965304606,140849948.24645185
G6,(-np.log(1 - a))**4,0.8451656625185907,1979979.8399800155,410026289.2245021
G5,(-np.log(1 - a))**3,0.8446604305390313,1482241.3128780015,227282069.62797347
G4,(-np.log(1 - a))**2,0.8436432209239093,984502.7857759868,98031446.67716168
A2/3,(-np.log(1 - a))**(3/2),0.8426169358603316,735633.5222249802,53466142.97099112
A3/4,(-np.log(1 - a))**(4/3),0.842100359296553,652677.1010413112,41582867.167992026
F1/A1,-np.log(1 - a),0.8405367441613228,486764.2586739725,22273976.977683876
A3/2,(-np.log(1 - a))**(2/3),0.8373458892930719,320851.41630663467,8908367.469561609
A2,(-np.log(1 - a))**(1/2),0.8340678663606929,237894.99512296548,4453972.153429899
A5/2,(-np.log(1 - a))**(2/5),0.8306997841365152,188121.1424127642,2494158.1929983185
A3,(-np.log(1 - a))**(1/3),0.8272386466929607,154938.57393929656,1484420.3339621895
A4,(-np.log(1 - a))**(1/4),0.8200246780366148,113460.36334746206,555630.5572527493
F3/4,1 - (1 - a)**(1/4),0.7881150701739401,439171.2912636788,17321906.748790413
D3,(1 - (1 - a)**(1/3))**2,0.7788527144170646,865667.1072795521,73264433.38650018
R3,1 - (1 - a)**(1/3),0.7742756059612032,427346.41942575533,16349407.308485545
G8,(1 - (1 - a)**(1/3))**(1/2),0.7647421330171978,208186.0754988567,3105925.1960957083
R2,1 - (1 - a)**(1/2),0.7516335634673568,408143.7716437707,14812389.094012825
D4,1 - (2*a/3) - (1 - a)**(2/3),0.7478915860644675,812907.9782011167,63868963.67943822
G7,(1 - (1 - a)**(1/2))**(1/2),0.7409937133259357,198584.7516078645,2764749.532375209
D2,a + (1 - a)*np.log(1 - a),0.7353469175242073,791523.3783155299,60963898.10070306
F1/3,1 - (1 - a)**(2/3),0.7342193205978019,393276.4619808977,13666003.765905185
D1,a**2,0.715403758599604,753976.2856772844,55113083.50047956
P3/2,a**(3/2),0.7133628861874753,562738.6471509526,29713630.290673617
F0/R1/P1,a,0.7092255144332159,371501.00862462126,12062890.508957094
D7,1 + (2*a/3) - (1 + a)**(2/3),0.7079451261857765,736046.1973059457,51275186.4540653
D6,((1 + a)**(1/3) - 1)**2,0.704326489403536,727578.2743360123,49965881.29178225
P2,a**(1/2),0.6963557958886172,180263.37009828995,2159506.183813885
D8,((1 + a)**(-1/3) - 1)**2,0.6934163398578171,703124.2090507264,46278054.75911347
P3,a**(1/3),0.6827697631660485,116517.49058951269,578359.8936573642
P4,a**(1/4),0.6684282090857196,84644.5508351242,108790.7698102135
G1,1 - (1 - a)**2,0.6678022942993215,334026.1823122124,9526469.520355241
G2,1 - (1 - a)**3,0.6446457487655202,312528.2202030925,8201558.433328645
G3,1 - (1 - a)**4,0.6286000072199394,297557.8905278209,7335601.466024844
B1,np.log(a / (1 - a)),0.5542791245632175,219423.7043725234,3767581.975730983
