Model,Equation,R2_score,Ea,A
D8,((1 + a)**(-1/3) - 1)**2,0.9917870783962242,170989.99794717625,1128542.142372059
G2,1 - (1 - a)**3,0.9917766578652639,78820.77081157744,94217.12598405944
G1,1 - (1 - a)**2,0.9913386179854133,81015.01789003274,103378.70892639947
G3,1 - (1 - a)**4,0.9913098110304686,77069.28517620881,85986.33910583614
D6,((1 + a)**(1/3) - 1)**2,0.9905312023417373,173430.8972807965,1188876.8065085576
D7,1 + (2*a/3) - (1 + a)**(2/3),0.9900185429526838,174267.1286411478,1209820.7044455116
D1,a**2,0.9888185621425086,176010.0423904027,1400284.3189790065
P3/2,a**(3/2),0.9886876237391233,130028.66437126034,609806.1347492908
F0/R1/P1,a,0.9884104379936594,84047.28635211794,112029.21899692988
P2,a**(1/2),0.9874332940601972,38065.90833297566,-96495.60817211759
D2,a + (1 - a)*np.log(1 - a),0.9866403805698983,178563.93542137873,1420950.7648359586
P3,a**(1/3),0.9861652378537314,22738.78232659488,-108610.97064830981
F1/3,1 - (1 - a)**(2/3),0.9858729884132845,85435.30326755955,113058.02978647151
D4,1 - (2*a/3) - (1 - a)**(2/3),0.9853824511953325,179739.24479415512,1349884.2204249555
P4,a**(1/4),0.9844639510654175,15075.219323404475,-118634.21044258839
R2,1 - (1 - a)**(1/2),0.9838798215751723,86263.17104925653,112074.95028902066
G7,(1 - (1 - a)**(1/2))**(1/2),0.9823446792528733,39173.850681544944,-99210.77032081837
D3,(1 - (1 - a)**(1/3))**2,0.981836418947003,182361.1425047459,1418899.4924806587
R3,1 - (1 - a)**(1/3),0.9810171467280654,87222.83640928965,108382.27875115657
F3/4,1 - (1 - a)**(1/4),0.9790904192879469,87766.50803492361,104218.27386428294
G8,(1 - (1 - a)**(1/3))**(1/2),0.9790683894783483,39653.68336156146,-101353.47611682638
G6,(-np.log(1 - a))**4,0.9722128440693959,382659.6490386393,8849484.505573949
G5,(-np.log(1 - a))**3,0.9719809817348131,285015.8693574377,4600945.516814409
G4,(-np.log(1 - a))**2,0.9715046038343571,187372.08967623638,1709826.7378695752
A2/3,(-np.log(1 - a))**(3/2),0.9710106250140337,138550.19983563572,773103.9731484535
A3/4,(-np.log(1 - a))**(4/3),0.9707567478303772,122276.23655543532,536182.7227998831
F1/A1,-np.log(1 - a),0.9699660913295907,89728.30999503481,175125.56946443729
A3/2,(-np.log(1 - a))**(2/3),0.9682419237566084,57180.38343463435,-36340.39762886072
A2,(-np.log(1 - a))**(1/2),0.9662991105246178,40906.420154434054,-87156.57198946978
A5/2,(-np.log(1 - a))**(2/5),0.9640968118653876,31142.042186313898,-101425.08984303588
A3,(-np.log(1 - a))**(1/3),0.9615839643411758,24632.456874233798,-105732.33171718678
A4,(-np.log(1 - a))**(1/4),0.9553504195888893,16495.47523413369,-113008.98146024665
D5,((1 - a)**(-1/3) - 1)**2,0.9481586733625712,194298.68407436297,1749910.9269260827
F3/2,(1 - a)**(-1/2) - 1,0.9259630800555573,95216.32722650409,215910.53511838053
F2,(1 - a)**(-1) - 1,0.8508904395069428,101953.59870660918,332171.3262465982
B1,np.log(a / (1 - a)),0.8330290297663713,485270.1494289607,14988288.624488184
F3,(1 - a)**(-2) - 1,0.6893102030717689,116827.64259900848,594700.3835891767
