Model,Equation,R2_score,Ea,A
G6,(-np.log(1 - a))**4,0.9992971446665636,1191900.7912544587,107762721.26886806
G5,(-np.log(1 - a))**3,0.999296565614918,891785.6646654643,59442770.98402542
G4,(-np.log(1 - a))**2,0.9992953911282407,591670.5380764704,25376423.00079368
A2/3,(-np.log(1 - a))**(3/2),0.9992941944025383,441612.97478197346,13688294.796769783
A3/4,(-np.log(1 - a))**(4/3),0.9992935875492438,391593.78701714106,10584093.89098377
F1/A1,-np.log(1 - a),0.9992917322848477,291555.41148747626,5563407.610322087
A3/2,(-np.log(1 - a))**(2/3),0.9992878597939155,191517.03595781172,2126174.8159812693
A2,(-np.log(1 - a))**(1/2),0.9992837591460068,141497.84819297923,1001149.1506888454
A5/2,(-np.log(1 - a))**(2/5),0.999279414640366,111486.33553407983,515907.5345373197
A3,(-np.log(1 - a))**(1/3),0.9992748092682644,91478.66042814683,271347.0241232584
A4,(-np.log(1 - a))**(1/4),0.9992647405547418,66469.06654573073,54077.59024232618
F3/4,1 - (1 - a)**(1/4),0.99807952891819,279505.3616472181,4891328.74986572
D3,(1 - (1 - a)**(1/3))**2,0.9970760279598199,561161.4937252906,22109657.954349928
R3,1 - (1 - a)**(1/3),0.9969623359829332,276300.8893118864,4786392.960135323
G8,(1 - (1 - a)**(1/3))**(1/2),0.9967162989617349,133870.58710518436,826578.1003537183
R2,1 - (1 - a)**(1/2),0.9944070081856482,270821.6196816174,4600800.006951947
G7,(1 - (1 - a)**(1/2))**(1/2),0.9939561591387276,131130.9522900498,787312.529622665
D4,1 - (2*a/3) - (1 - a)**(2/3),0.9934212808784553,546139.6347177875,20794742.10385193
F1/3,1 - (1 - a)**(2/3),0.9917612154923978,266287.0586375565,4445146.561650673
D2,a + (1 - a)*np.log(1 - a),0.9914137396475471,539646.4885813762,20536047.946704853
D5,((1 - a)**(-1/3) - 1)**2,0.9884399586468766,636330.4453311812,29277553.294778828
D1,a**2,0.9872252931749996,526712.1758218037,19575909.837617796
P3/2,a**(3/2),0.9870641954722836,392894.20309097314,10489051.754046839
F0/R1/P1,a,0.9867336324950382,259076.23036014303,4197941.42798638
P2,a**(1/2),0.9856703658703921,125258.25762931256,701866.8977005904
D7,1 + (2*a/3) - (1 + a)**(2/3),0.9851226928705163,519116.16245009983,18525541.29522124
P3,a**(1/3),0.9844877220035481,80652.26671903579,156742.84914777175
D6,((1 + a)**(1/3) - 1)**2,0.9840357089596179,515496.59014126397,18230869.104121152
P4,a**(1/4),0.9831679086667527,58349.271263897404,-349.3370496477096
D8,((1 + a)**(-1/3) - 1)**2,0.9805185530566021,504980.07343869534,17387784.536268797
F3/2,(1 - a)**(-1/2) - 1,0.9748641845814203,327198.3333860816,7188692.7207326265
G1,1 - (1 - a)**2,0.9743856389986686,244761.48552550806,3717230.685984848
G2,1 - (1 - a)**3,0.9648538233072789,235324.98836843,3411215.2717171027
G3,1 - (1 - a)**4,0.9570215000055479,228198.59840289466,3186901.6630836152
B1,np.log(a / (1 - a)),0.9275321080915899,416332.2960802824,11977883.989254355
F2,(1 - a)**(-1) - 1,0.9132906309495656,371829.6577690485,9726665.536115665
F3,(1 - a)**(-2) - 1,0.7798022439515077,470268.34034327394,16492984.458867654
