Model,Equation,R2_score,Ea,A
D5,((1 - a)**(-1/3) - 1)**2,0.999314794735684,1589461.8006028156,162091640.06027356
G6,(-np.log(1 - a))**4,0.9944312488613398,2901120.8523496664,551248650.4709213
G5,(-np.log(1 - a))**3,0.9944157236736773,2173214.5338330194,307146461.5214424
G4,(-np.log(1 - a))**2,0.9943844959047418,1445308.2153163743,133905397.8857993
A2/3,(-np.log(1 - a))**(3/2),0.9943530296649048,1081355.056058051,73857754.98261045
A3/4,(-np.log(1 - a))**(4/3),0.994337206381946,960037.3363052764,57778588.35294525
F1/A1,-np.log(1 - a),0.994289372302678,717401.8967997282,31525299.21516709
A3/2,(-np.log(1 - a))**(2/3),0.9941920377739261,474766.4572941791,13145308.198204234
F3/2,(1 - a)**(-1/2) - 1,0.9941293708473198,832741.1368556028,43137986.09031508
A2,(-np.log(1 - a))**(1/2),0.9940924253915602,353448.737541405,6907689.364360163
A5/2,(-np.log(1 - a))**(2/5),0.9939904657116106,280658.1056897403,4109789.4196280246
A3,(-np.log(1 - a))**(1/3),0.9938860866595638,232131.0177886305,2638070.0068006483
A4,(-np.log(1 - a))**(1/4),0.9936697682649769,171472.15791224333,1241001.1062165457
F3/4,1 - (1 - a)**(1/4),0.9834404965384737,679186.0975117108,27673406.07274867
D3,(1 - (1 - a)**(1/3))**2,0.9801103785066055,1348872.3021134972,114745465.22282939
R3,1 - (1 - a)**(1/3),0.9797769100795694,669183.9401982895,26864769.26831852
G8,(1 - (1 - a)**(1/3))**(1/2),0.9790858976208978,329339.7592406856,5807179.728654616
R2,1 - (1 - a)**(1/2),0.9729874202508892,652299.0129889431,25507383.631306548
G7,(1 - (1 - a)**(1/2))**(1/2),0.9720563146671002,320897.2956360123,5490496.559614942
D4,1 - (2*a/3) - (1 - a)**(2/3),0.9705862889946146,1302527.051672202,106553759.7932555
F1/3,1 - (1 - a)**(2/3),0.9670023759167723,638564.5504568128,24418990.25743533
D2,a + (1 - a)*np.log(1 - a),0.9661301345337602,1282805.1845534658,103860516.46523893
D1,a**2,0.9577697532156421,1244930.4709086085,97783580.91637339
P3/2,a**(3/2),0.9575276359522806,931071.7477522272,53741080.94338099
F0/R1/P1,a,0.9570374554715793,617213.0245958451,22763926.500972055
P2,a**(1/2),0.9555178038992197,303354.3014394634,4851712.705465645
F2,(1 - a)**(-1) - 1,0.9542241754662347,978097.2723290193,60908623.05946508
D7,1 + (2*a/3) - (1 + a)**(2/3),0.9539254976195467,1224084.5469334684,93364224.0290482
P3,a**(1/3),0.9539207069575676,198734.7270540028,1783835.9515833552
P4,a**(1/4),0.9522409733334867,146424.93986127267,793809.3223867352
D6,((1 + a)**(1/3) - 1)**2,0.9520059959491587,1214180.3060551654,91758838.53150268
D8,((1 + a)**(-1/3) - 1)**2,0.9460332532931928,1185460.7982896615,87181795.5088395
G1,1 - (1 - a)**2,0.9362592050382903,576576.3598580045,19755293.35301118
G2,1 - (1 - a)**3,0.9220709372969205,550907.7830403986,17956374.380226724
G3,1 - (1 - a)**4,0.9111373684495371,532011.917424064,16683928.748149496
F3,(1 - a)**(-2) - 1,0.8523658549369875,1298344.855324268,110393208.37301147
B1,np.log(a / (1 - a)),0.8120819907345624,691442.4648512215,29098903.42246283
