Model,Equation,R2_score,Ea,A
F3,(1 - a)**(-2) - 1,0.9923310260363953,1981461.1680883481,832273349.7107098
F2,(1 - a)**(-1) - 1,0.9403969670381017,1200073.978257059,296707940.77568406
F3/2,(1 - a)**(-1/2) - 1,0.8353402049592875,839444.7042939943,140220017.57869026
B1,np.log(a / (1 - a)),0.8226235750201347,219991.48927978732,7572756.7054133415
D5,((1 - a)**(-1/3) - 1)**2,0.7776125254344438,1475357.5971022313,445240710.2269822
G6,(-np.log(1 - a))**4,0.6378157835388409,2266362.3720001346,1068853578.6075267
G5,(-np.log(1 - a))**3,0.6370405570808771,1696957.839924666,593519676.8263693
G4,(-np.log(1 - a))**2,0.6354841428094539,1127553.3078491976,256936723.54245308
A2/3,(-np.log(1 - a))**(3/2),0.6339197511863264,842851.0418114634,140676687.41684586
A3/4,(-np.log(1 - a))**(4/3),0.6331345530603215,747950.286465552,109631653.66284788
F1/A1,-np.log(1 - a),0.6307668976957542,558148.7757737291,59103915.05552537
A3/2,(-np.log(1 - a))**(2/3),0.6259769263873918,368347.2650819063,23992133.794745304
A2,(-np.log(1 - a))**(1/2),0.6211133074917113,273446.50973599503,12216654.83074132
A5/2,(-np.log(1 - a))**(2/5),0.6161751306331122,216506.05652844807,7000625.864253606
A3,(-np.log(1 - a))**(1/3),0.6111614984024614,178545.75439008346,4293439.358924467
A4,(-np.log(1 - a))**(1/4),0.6009043556165377,131095.37671712783,1774992.507908714
F3/4,1 - (1 - a)**(1/4),0.5420106613115123,474666.9588223936,40677471.3349175
D3,(1 - (1 - a)**(1/3))**2,0.5261442907482148,920823.840020394,165281185.59153953
R3,1 - (1 - a)**(1/3),0.5199491057950899,454784.04185932706,37123431.88782824
G8,(1 - (1 - a)**(1/3))**(1/2),0.5073106267970494,221764.14277879393,7186905.857087005
R2,1 - (1 - a)**(1/2),0.4853753001228359,423544.38648266665,31832976.367222596
D4,1 - (2*a/3) - (1 - a)**(2/3),0.4786124659291851,834995.229976081,133940101.28067039
G7,(1 - (1 - a)**(1/2))**(1/2),0.47181663795732587,206144.31509046373,6004957.700781492
D2,a + (1 - a)*np.log(1 - a),0.46047882909073756,801738.6241512168,124124088.55877148
F1/3,1 - (1 - a)**(2/3),0.46024230979934605,400392.7824994046,28158067.810169935
D1,a**2,0.43417467061697534,747802.4415705587,107335999.63217032
P3/2,a**(3/2),0.4316859816681975,558037.8921024846,57812875.61229328
F0/R1/P1,a,0.4266816100864431,368273.3426344097,23418480.275821086
D7,1 + (2*a/3) - (1 + a)**(2/3),0.42576003663943573,724989.197537393,98345959.9137068
D6,((1 + a)**(1/3) - 1)**2,0.42172621365419294,714265.8652586988,95144036.58388108
P2,a**(1/2),0.4114563131398098,178508.79316633532,4149923.354969139
D8,((1 + a)**(-1/3) - 1)**2,0.4097067388268904,683398.5396004219,86217290.15324192
P3,a**(1/3),0.3959228956294588,115253.9433436438,1084830.1674462773
P4,a**(1/4),0.3800969001990923,83626.51843229798,178640.7066522587
G1,1 - (1 - a)**2,0.37807960657381,317859.89684304775,16836377.93706707
G2,1 - (1 - a)**3,0.35462536843977893,291366.96785411006,13800964.901928652
G3,1 - (1 - a)**4,0.3397636088125459,273785.3927276391,11948339.367892075
