Model,Equation,R2_score,Ea,A
F2,(1 - a)**(-1) - 1,0.9933411341915434,783637.8515241031,38715062.15864226
F3,(1 - a)**(-2) - 1,0.9903997125218044,1182963.6151447298,92012403.94575137
F3/2,(1 - a)**(-1/2) - 1,0.9493939430665108,600862.8850298503,21793380.432057455
D5,((1 - a)**(-1/3) - 1)**2,0.9207492866409333,1103682.6028177256,76561300.50440803
G6,(-np.log(1 - a))**4,0.846226097487533,1861773.7587611137,223373723.70838833
G5,(-np.log(1 - a))**3,0.8457058007575919,1393662.394301164,123760208.56757382
G4,(-np.log(1 - a))**2,0.8446580069495937,925551.0298412148,53327811.415467106
A2/3,(-np.log(1 - a))**(3/2),0.8436005227594382,691495.3476112398,29054477.30881531
A3/4,(-np.log(1 - a))**(4/3),0.843068112737437,613476.786867915,22584514.43278893
F1/A1,-np.log(1 - a),0.8414560455685766,457439.66538126516,12076265.13213768
A3/2,(-np.log(1 - a))**(2/3),0.838163880538097,301402.5438946154,4810089.243732503
A2,(-np.log(1 - a))**(1/2),0.8347784170756358,223383.98315129033,2392584.540639558
A5/2,(-np.log(1 - a))**(2/5),0.8312964437357941,176572.8467052954,1330905.6824729317
A3,(-np.log(1 - a))**(1/3),0.827714628296512,145365.42240796555,785004.840029693
A4,(-np.log(1 - a))**(1/4),0.8202375132593753,106356.14203630309,284429.15270691813
B1,np.log(a / (1 - a)),0.8180192835381497,170605.79252007892,1277802.2356811364
F3/4,1 - (1 - a)**(1/4),0.7889289601875352,412720.8403155863,9375087.100765388
D3,(1 - (1 - a)**(1/3))**2,0.7797359114950119,813846.2310038985,39809610.504847765
R3,1 - (1 - a)**(1/3),0.77500801269517,401587.26596260717,8846822.053123632
G8,(1 - (1 - a)**(1/3))**(1/2),0.7651458701446701,195457.78344196136,1659976.805376336
R2,1 - (1 - a)**(1/2),0.752176172242021,383485.60616967914,8010620.462754208
D4,1 - (2*a/3) - (1 - a)**(2/3),0.7485313230001912,764107.3248761774,34677466.87738009
G7,(1 - (1 - a)**(1/2))**(1/2),0.7411596211462131,186406.95354549744,1475193.2190783168
D2,a + (1 - a)*np.log(1 - a),0.7358497409760311,743920.2110828034,33101513.02834543
F1/3,1 - (1 - a)**(2/3),0.7345689405503304,369454.08904137276,7386156.239670513
D1,a**2,0.7156360390315475,708438.286686022,29904183.212927688
P3/2,a**(3/2),0.7135228814081098,528660.7902448452,16097706.384976273
F0/R1/P1,a,0.7092369130490539,348883.2938036688,6512232.8455537865
D7,1 + (2*a/3) - (1 + a)**(2/3),0.70807089645555,691488.6164329633,27786560.133296024
D6,((1 + a)**(1/3) - 1)**2,0.704400675047153,683483.8655178295,27070017.37374052
P2,a**(1/2),0.695887808581091,169105.79736249225,1146939.2321439732
D8,((1 + a)**(-1/3) - 1)**2,0.6933348596020249,660367.6633543305,25052262.07164786
P3,a**(1/3),0.6817686860893934,109179.96521543339,295317.48687510734
G1,1 - (1 - a)**2,0.6671586540860243,313454.49970384804,5129327.424357571
P4,a**(1/4),0.6668359913049163,79217.04914190395,44239.58577676656
G2,1 - (1 - a)**3,0.6436290695498106,293128.26514571655,4407533.549653707
G3,1 - (1 - a)**4,0.6273371538186976,278976.9207788802,3936195.7972524464
