Model,Equation,R2_score,Ea,A
G6,(-np.log(1 - a))**4,0.9980530708849926,891656.7667110657,186129858.02911747
G5,(-np.log(1 - a))**3,0.9980497590434815,666529.3130915809,101752055.99586934
G4,(-np.log(1 - a))**2,0.9980430424525549,441401.8594720968,42606630.92714327
A2/3,(-np.log(1 - a))**(3/2),0.9980361993030799,328838.1326623546,22495780.656172834
A3/4,(-np.log(1 - a))**(4/3),0.9980327292384732,291316.8903924405,17193835.100112878
F1/A1,-np.log(1 - a),0.998022119973971,216274.40585261225,8692204.808520034
A3/2,(-np.log(1 - a))**(2/3),0.9979999653266182,141231.92131278405,2992695.448202157
A2,(-np.log(1 - a))**(1/2),0.9979764762785768,103710.67904287008,1192605.0484619327
A5/2,(-np.log(1 - a))**(2/5),0.9979515396058022,81197.93368092163,447424.89696746744
A3,(-np.log(1 - a))**(1/3),0.9979250296312877,66189.43677295596,89315.081500499
A4,(-np.log(1 - a))**(1/4),0.9978667143667683,47428.815637998945,-204787.44921773282
F3/4,1 - (1 - a)**(1/4),0.9975122213250466,206702.8300243048,7369785.350596479
D3,(1 - (1 - a)**(1/3))**2,0.9967193696209081,417189.67995344335,36225008.969725125
R3,1 - (1 - a)**(1/3),0.9965560231486981,204168.31609328548,7201744.7809790615
G8,(1 - (1 - a)**(1/3))**(1/2),0.9961900459052178,97657.63416320659,871581.1654060503
R2,1 - (1 - a)**(1/2),0.9942603146820067,199850.39715606396,6898426.3140596375
G7,(1 - (1 - a)**(1/2))**(1/2),0.9936036761478367,95498.6746945959,814473.0817495467
D4,1 - (2*a/3) - (1 - a)**(2/3),0.993454058983612,405346.8124387612,33806396.46405895
F1/3,1 - (1 - a)**(2/3),0.9918205258261586,196295.19077522968,6641941.984259845
D2,a + (1 - a)*np.log(1 - a),0.9916115801661569,400251.0012978388,33530587.61395298
D1,a**2,0.9877977911307741,390214.5846410734,31884747.41546527
P3/2,a**(3/2),0.9875750680213412,290447.67653908714,16632091.535197705
F0/R1/P1,a,0.987112958221175,190680.7684371008,6234534.379270008
D7,1 + (2*a/3) - (1 + a)**(2/3),0.9859460572425505,384428.33021070214,29722418.66336754
D5,((1 - a)**(-1/3) - 1)**2,0.9856221943703357,477040.2480936981,49662486.24059287
P2,a**(1/2),0.9855799685718688,90913.86033511421,688145.3733465376
D6,((1 + a)**(1/3) - 1)**2,0.9849768163154771,381673.111533665,29202082.91793327
P3,a**(1/3),0.9837908246599837,57658.2243011187,-87931.14392445763
D8,((1 + a)**(-1/3) - 1)**2,0.9817936399875915,373671.80363600433,27715806.62656445
P4,a**(1/4),0.9816885186384992,41030.406284121,-280458.4207362852
G1,1 - (1 - a)**2,0.9753799271995321,179677.70079377986,5448347.99700217
F3/2,(1 - a)**(-1/2) - 1,0.9708531984921355,244738.32326129224,11649756.164467111
G2,1 - (1 - a)**3,0.9662305165220659,172512.03050185522,4952989.018797632
G3,1 - (1 - a)**4,0.9586679459514557,167135.17013581592,4592173.278844281
F2,(1 - a)**(-1) - 1,0.906903348270647,280456.6206475153,16494897.94735244
B1,np.log(a / (1 - a)),0.8836095244703182,305323.9311601633,18902084.21651021
F3,(1 - a)**(-2) - 1,0.7743200637472074,359229.4052146266,29606936.64450901
