rate,slope,intercept,std_err
3,0.0002144638077827,-3.706950162480176,1.3093135671666517e-06
5,0.0002124066567626,-2.981089718406352,1.5620610921461004e-06
10,0.00020549214499462554,-3.6457195845709762,2.034288862544853e-06
