rate,slope,intercept,std_err
3,0.0002177351115489,-5.176393267557909,1.8849118740108776e-06
5,0.0002190542059308,-4.51659676281756,2.391198581562399e-06
10,0.00021177022667371603,-4.083375114794128,2.23755348303743e-06
