,conversion,A,Ea
0,1e-05,0.029711834160194874,4976.7760051868845
1,0.01001,3101.0955160607664,58429.32641690371
2,0.02001,35344.719849913075,69685.31791696839
3,0.03001,169929.63729534877,76948.6545858869
4,0.04001,566251.1170369992,82516.31544554175
5,0.05001,1512965.2110617275,87062.3393821851
6,0.06001,3472919.018750208,90905.8909376826
7,0.07001,7300405.410939996,94342.43473512554
8,0.08001,13576293.900232488,97212.15718134015
9,0.0900099999999999,23747269.301962152,99798.54593749654
10,0.10001,40882280.459904775,102311.32608098556
11,0.11001,64124055.228842765,104393.43024050148
12,0.1200099999999999,99780717.67062882,106438.67985010389
13,0.13001,148026930.77753887,108263.11958216406
14,0.14001,221737108.88824183,110132.3308258304
15,0.15001,304081123.3277066,111593.11589518582
16,0.16001,428936265.1004748,113184.39841936048
17,0.17001,580449794.4405742,114583.6298624003
18,0.18001,766284367.1514181,115868.40022403038
19,0.19001,1024395882.7146846,117211.2453045403
20,0.20001,1283752958.1016476,118255.18058746016
21,0.21001,1669076426.4484632,119469.3296254352
22,0.22001,2066772893.3431914,120457.91102216962
23,0.23001,2557310725.2126217,121443.02245050808
24,0.24001,3121098664.1613846,122364.58255649974
25,0.25001,3772624513.3752713,123241.5375372994
26,0.26001,4526393604.919035,124084.11827048144
27,0.27001,5258335383.632865,124777.45014247796
28,0.28001,6289835766.660877,125605.99604277646
29,0.29001,7199389916.578865,126230.740507791
30,0.30001,8262919320.560929,126868.0682582637
31,0.31001,9474605841.147902,127501.02724126006
32,0.32001,10609310417.714052,128024.26434889893
33,0.33001,12030388853.662748,128605.72474385097
34,0.34001,13302167690.479494,129070.56018096436
35,0.35001,14658215760.612167,129519.58899747982
36,0.36001,16289685480.829964,130007.73754838036
37,0.37001,17614431432.079712,130369.39941688412
38,0.38001,19064193277.45238,130735.25639186492
39,0.39001,20693519308.897095,131114.59872227063
40,0.40001,22006173268.241535,131399.086599746
41,0.41001,23475246357.774323,131698.0113615378
42,0.42001,24980630724.080715,131985.5141880172
43,0.43001,26138456838.22204,132195.08747464596
44,0.44001,27463368592.66658,132423.80383855535
45,0.45001,28768529937.8261,132638.56752878378
46,0.46001,29729472242.995167,132790.5511343468
47,0.47001,30748967751.99722,132946.51617918347
48,0.48001,31741694245.221203,133093.49420847106
49,0.49001,32432741065.587013,133193.1181224026
50,0.50001,33092971063.991154,133286.336082927
51,0.51001,33693520914.444736,133369.52654416324
52,0.52001,34089439320.72362,133423.5635772145
53,0.53001,34353389513.28237,133459.24133728846
54,0.54001,34553351836.3557,133486.08792392857
55,0.55001,34630004627.53398,133496.33801959307
56,0.56001,34528957777.57884,133482.82115338606
57,0.57001,34357014253.4356,133459.72937768817
58,0.5800099999999999,34095809779.525276,133424.42791137344
59,0.5900099999999999,33674396227.32538,133366.90025449055
60,0.6000099999999999,33207530460.208565,133302.32119664774
61,0.6100099999999999,32624536080.72576,133220.39182412293
62,0.62001,31962993100.7811,133125.63162206387
63,0.63001,31276226741.433773,133025.16056319594
64,0.64001,30398258159.50431,132893.45498210823
65,0.65001,29585490608.250443,132768.0944783622
66,0.66001,28776862062.66307,132639.90704080052
67,0.67001,27653269924.87491,132455.67870713596
68,0.68001,26775865001.236767,132306.53406598393
69,0.69001,25762994542.79814,132128.16133119518
70,0.70001,24604071634.471676,131915.2562872309
71,0.7100099999999999,23749501025.16707,131751.73812287312
72,0.7200099999999999,22532456362.12032,131508.40774641867
73,0.7300099999999999,21457854888.24829,131282.37144045765
74,0.74001,20560074570.37893,131084.67314226044
75,0.75001,19293427407.46403,130790.54481259802
76,0.76001,18413437596.99843,130574.60263471288
77,0.77001,17303868351.82218,130287.1165180196
78,0.78001,16222546092.690718,129988.63318314044
79,0.79001,15290038166.845972,129714.79328737462
80,0.80001,14295584699.602842,129403.7156565668
81,0.81001,13377706914.753305,129096.75354583788
82,0.82001,12436182646.811403,128759.17708081604
83,0.83001,11514616332.861286,128403.03569376374
84,0.8400099999999999,10738131919.642553,128080.09197696976
85,0.8500099999999999,9762444398.456676,127639.46172938592
86,0.8600099999999999,9162692350.112526,127346.18367904885
87,0.87001,8188581338.346536,126826.26505123636
88,0.88001,7543808819.368785,126446.90068027136
89,0.89001,6850252854.741033,126000.79682238326
90,0.90001,6063250975.864366,125436.28684842183
91,0.91001,5442482991.80481,124936.66858134716
92,0.92001,4785303916.403388,124341.41474726085
93,0.93001,4170246123.477241,123705.04535584962
94,0.94001,3576917103.8747706,122995.13164342409
95,0.95001,3049757863.7563267,122257.62455646018
96,0.96001,2495471362.1890264,121329.79349023274
97,0.97001,1949382089.1798651,120187.42256396332
98,0.98001,1448328552.8267193,118813.13575400756
99,0.99001,854452756.9699011,116372.16835449028
