,conversion,A,Ea
0,1e-05,72158601.73463961,121802.7825832654
1,0.01001,356572817.19206464,130506.40320550186
2,0.02001,432117467.83028936,131553.2257051859
3,0.03001,480845215.047385,132135.3001589523
4,0.04001,527395179.95544255,132638.69233887698
5,0.05001,573124144.1098181,133091.67977561656
6,0.06001,600353046.4088757,133344.53723639072
7,0.07001,642736284.3923081,133716.16015909394
8,0.08001,667945627.6718807,133925.7451215655
9,0.0900099999999999,712071426.8618103,134274.241711507
10,0.10001,735216525.4227736,134448.49598800077
11,0.11001,769850936.9120603,134699.2632587496
12,0.1200099999999999,806638275.151746,134953.5528237504
13,0.13001,833707665.8198771,135133.36735688194
14,0.14001,860926473.0073632,135308.38136829904
15,0.15001,903930354.1612631,135573.9192454765
16,0.16001,935050415.5542992,135758.31335744527
17,0.17001,967275831.6860061,135942.89878508032
18,0.18001,992472114.1960077,136082.9872941198
19,0.19001,1036655890.2845311,136320.2690612674
20,0.20001,1073250421.3571442,136509.25909364494
21,0.21001,1111193967.7611263,136698.52959847986
22,0.22001,1137710922.7966752,136827.00353209514
23,0.23001,1176997619.5271828,137011.94454767465
24,0.24001,1221096305.4481003,137212.3228765838
25,0.25001,1265433031.5024445,137406.61643208258
26,0.26001,1311461640.3106127,137601.25087919616
27,0.27001,1349771055.8009686,137758.10466581793
28,0.28001,1380762359.2967863,137881.77152406797
29,0.29001,1432946569.356629,138083.86489947335
30,0.30001,1486609039.6772294,138284.14839120483
31,0.31001,1542390315.108638,138484.8175788471
32,0.32001,1600378256.4593709,138685.8735206021
33,0.33001,1647924037.632007,138845.36184559882
34,0.34001,1693586156.919409,138994.2577113403
35,0.35001,1749640601.4837027,139171.64607612067
36,0.36001,1817499902.8373523,139378.9387225578
37,0.37001,1888137316.0567544,139586.6532291899
38,0.38001,1961672404.9442334,139794.79081497822
39,0.39001,2030250594.6218953,139981.98352029565
40,0.40001,2098549883.674602,140162.23308964126
41,0.41001,2167945712.4272084,140339.46531837617
42,0.42001,2249384718.512936,140540.35800196647
43,0.43001,2339919016.574723,140755.32164539318
44,0.44001,2434298270.1868515,140970.73532088808
45,0.45001,2531251538.8273716,141183.49662390354
46,0.46001,2632393080.7400465,141396.93431073404
47,0.47001,2738272644.9549146,141611.7582256437
48,0.48001,2848635499.3658957,141827.0117261331
49,0.49001,2964749136.889012,142044.65951785102
50,0.50001,3087968701.8949695,142266.4952900458
51,0.51001,3218800871.3415203,142492.54930237136
52,0.52001,3368358570.778362,142739.96518343058
53,0.53001,3526513310.68151,142989.92749254903
54,0.54001,3692499934.4162097,143240.48887381193
55,0.55001,3866725756.6263385,143491.65117891307
56,0.56001,4049530273.358185,143743.2952108727
57,0.57001,4227121698.1926594,143977.11232251546
58,0.5800099999999999,4451764336.761713,144259.1892425824
59,0.5900099999999999,4689006467.503211,144542.03448134716
60,0.6000099999999999,4939590686.287739,144825.65073002726
61,0.6100099999999999,5204305415.692266,145110.04068945063
62,0.62001,5483987856.954524,145395.20707006683
63,0.63001,5822093405.10876,145721.1278401869
64,0.64001,6171979032.450666,146039.0530768486
65,0.65001,6536420171.30126,146351.58758124537
66,0.66001,6923560936.440766,146665.05079891998
67,0.67001,7334886420.285796,146979.44623121686
68,0.68001,7833069046.120972,147337.42733431963
69,0.69001,8456996433.697518,147754.9365359562
70,0.70001,9121222859.344872,148166.83524659142
71,0.7100099999999999,9701561241.47537,148502.86476812483
72,0.7200099999999999,10367669620.681528,148864.62102329583
73,0.7300099999999999,11152670545.84163,149262.22992614118
74,0.74001,12174889313.275543,149739.97374724387
75,0.75001,13371818687.171955,150250.82445220248
76,0.76001,14607662752.862682,150732.3829101443
77,0.77001,15785301646.440342,151154.75857853747
78,0.78001,17197197655.56863,151621.44693772963
79,0.79001,19112359920.49513,152196.66191139002
80,0.80001,21539308180.94681,152847.9021838234
81,0.81001,24131910749.01894,153467.06208938506
82,0.82001,26516318110.22891,153980.372030537
83,0.83001,30180621476.074123,154685.51943852246
84,0.8400099999999999,34641881334.56392,155436.55613114484
85,0.8500099999999999,40001872644.57817,156220.27638886374
86,0.8600099999999999,46500918887.06012,157040.403164546
87,0.87001,53976457607.070625,157852.52240111545
88,0.88001,65045851570.40584,158868.7586090158
89,0.89001,80095825804.44742,160002.59333364724
90,0.90001,95330389248.90016,160951.17169409845
91,0.91001,125809288556.20778,162462.4617097036
92,0.92001,158851183813.68042,163732.86633052924
93,0.93001,221392347572.8931,165541.32837262138
94,0.94001,314218102268.43756,167448.84160650845
95,0.95001,485234207904.6502,169816.10417864253
96,0.96001,804738818698.8566,172572.01449419648
97,0.97001,1637279927704.0715,176441.36544534322
98,0.98001,4538554243340.569,181995.678223275
99,0.99001,26914033542510.312,191692.77954083623
