,conversion,A,Ea
0,1e-05,374434.98582217563,85071.19424729122
1,0.01001,803680394.7895026,127207.76954186872
2,0.02001,1989629168.9429877,132186.80777266805
3,0.03001,3287921373.8329163,134945.77303158175
4,0.04001,4822682107.878482,137049.84300911546
5,0.05001,6520604303.343074,138706.60879571608
6,0.06001,8183456566.589206,139954.23601995784
7,0.07001,9920619877.576,141011.56284371816
8,0.08001,11846714372.389204,141986.14042908023
9,0.0900099999999999,13669972990.58676,142772.41002578614
10,0.10001,15912217503.809488,143606.65417258398
11,0.11001,17763774712.612255,144211.24516863565
12,0.1200099999999999,20110273202.710903,144892.70757421872
13,0.13001,22331380944.022327,145468.12236154036
14,0.14001,24003239570.058273,145864.66442909243
15,0.15001,27118001160.26636,146534.80892204962
16,0.16001,29057948557.642445,146914.31523686153
17,0.17001,31130958924.901165,147292.8132233373
18,0.18001,34027641083.759235,147781.49055529953
19,0.19001,36296092927.72384,148135.96512874667
20,0.20001,38699073156.97532,148488.0702695208
21,0.21001,41067785911.84255,148814.37574324387
22,0.22001,43598740570.209946,149142.85562922995
23,0.23001,46293569704.069984,149472.27231234143
24,0.24001,49073116799.90132,149792.535565451
25,0.25001,51407504569.41994,150047.79134648835
26,0.26001,53120240528.49457,150227.8045879437
27,0.27001,56538864134.06752,150570.37834569244
28,0.28001,59569631077.8815,150857.18812681118
29,0.29001,62617484661.57127,151131.26067132957
30,0.30001,64310548713.98422,151277.79802461574
31,0.31001,66046395756.44323,151424.0863605533
32,0.32001,69397124031.36125,151695.9031931549
33,0.33001,73047673311.21864,151977.49076110526
34,0.34001,76156503720.44202,152206.41177290713
35,0.35001,78092189983.5938,152344.27327911335
36,0.36001,80073482124.88443,152481.88827139357
37,0.37001,82101343355.48209,152619.25582875073
38,0.38001,85491946729.04576,152841.52865525067
39,0.39001,89553890623.21959,153096.48560204083
40,0.40001,92170072326.50735,153254.64407307465
41,0.41001,94298264528.27403,153380.02496499897
42,0.42001,96471786279.60841,153505.18893646644
43,0.43001,98691495668.52406,153630.13525962422
44,0.44001,100958264147.50226,153754.86320881965
45,0.45001,104710645270.72928,153955.3072910606
46,0.46001,108039625317.92558,154127.21021572294
47,0.47001,110452256669.71902,154248.51559508804
48,0.48001,112696010796.21828,154358.97510925005
49,0.49001,114981908511.61565,154469.2704634353
50,0.50001,117310656455.08286,154579.40118160238
51,0.51001,119682971117.70796,154689.36678897616
52,0.52001,122553000605.57947,154819.52596559052
53,0.53001,125359211695.83794,154943.8765159803
54,0.54001,127903854100.16823,155054.25292525423
55,0.55001,130254551198.61333,155154.28266789898
56,0.56001,132506323798.59564,155248.42418856893
57,0.57001,134794730143.31361,155342.47224593782
58,0.5800099999999999,137120318455.15439,155436.4266038159
59,0.5900099999999999,139483644211.5012,155530.2870264597
60,0.6000099999999999,141726279356.28076,155617.89506062196
61,0.6100099999999999,143780945433.80313,155696.9517079079
62,0.62001,145865079289.0159,155775.99632099667
63,0.63001,147970101462.0344,155854.6949304521
64,0.64001,150072901216.27347,155932.2005050571
65,0.65001,152205040562.09314,156009.68647564435
66,0.66001,154366919221.02896,156087.15277857793
67,0.67001,156558942197.05826,156164.59935025955
68,0.68001,158523974719.1383,156233.1098700374
69,0.69001,159752825761.94193,156275.52327736368
70,0.70001,160990522839.47433,156317.9134913368
71,0.7100099999999999,162237124147.61096,156360.28051716328
72,0.7200099999999999,163945365304.46234,156417.81116377783
73,0.7300099999999999,165818039595.3339,156480.1948746228
74,0.74001,167712546967.34744,156542.59307289156
75,0.75001,169629146961.7223,156605.00575995556
76,0.76001,171787259003.83328,156674.44454807183
77,0.77001,171758573588.704,156673.5273076144
78,0.78001,171729865074.9368,156672.60917517217
79,0.79001,171701134082.36542,156671.69017015133
80,0.80001,173087211862.70645,156715.85169999106
81,0.81001,174779861995.53528,156769.30371105942
82,0.82001,176485712483.33383,156822.65139082895
83,0.83001,178496791035.4985,156884.88621678777
84,0.8400099999999999,177263582630.55948,156846.80705416368
85,0.8500099999999999,175706738558.17548,156798.35452069205
86,0.8600099999999999,174354939559.6025,156755.93395503098
87,0.87001,176398582163.657,156819.93905330263
88,0.88001,178445898526.71423,156883.3199630584
89,0.89001,179195445275.80695,156906.34277623505
90,0.90001,173660312137.13354,156734.0078762364
91,0.91001,171024572442.71106,156650.00474203553
92,0.92001,174106101682.74463,156748.0893862073
93,0.93001,178169238594.13852,156874.79773156604
94,0.94001,162273191369.36594,156361.5014476318
95,0.95001,163915428475.18967,156416.80811266886
96,0.96001,174190045224.08838,156750.73694353044
97,0.97001,146366946900.556,155794.86183026474
98,0.98001,153137943252.9121,156043.24914530813
99,0.99001,136057260940.64406,155393.6781266762
