rate,slope,intercept,std_err
3,0.000227566641878,-4.264444120199109,4.663946317253549e-06
5,0.0002289379121088,-4.065448353072165,4.949842614473372e-06
10,0.0002214170355205294,-4.1050027909149795,5.473782864453026e-06
