,conversion,A,Ea
0,1e-05,0.3605247887359872,7747.075808209406
1,0.01001,17.427514695082625,27656.79790808381
2,0.02001,41.75979041049534,32143.04920688625
3,0.03001,76.44855184326019,35247.31215017
4,0.04001,123.41385413201994,37705.96851838394
5,0.05001,185.17039906707527,39788.878100415845
6,0.06001,264.05583907080234,41610.7445457428
7,0.07001,362.65769823532673,43239.65957137319
8,0.08001,483.9151804382114,44720.47480592592
9,0.0900099999999999,631.530563645538,46087.2525227032
10,0.10001,809.92709099365,47364.50476980108
11,0.11001,1023.0673933116904,48563.81992396924
12,0.1200099999999999,1271.8113523319282,49681.100566768815
13,0.13001,1565.6526114437168,50748.19325258464
14,0.14001,1908.2093718904675,51763.95908288757
15,0.15001,2302.724407854522,52728.72210952272
16,0.16001,2750.813705378651,53641.51247714312
17,0.17001,3268.1455404599374,54526.18117026845
18,0.18001,3856.0835440249753,55375.44473304018
19,0.19001,4518.375325522479,56189.137515548166
20,0.20001,5267.769383354589,56976.92605086046
21,0.21001,6100.352884601714,57730.24232057791
22,0.22001,7037.961353518897,58464.21644809228
23,0.23001,8084.678111536842,59176.01406026448
24,0.24001,9241.659833806485,59862.64987040523
25,0.25001,10525.347164999763,60530.36305182853
26,0.26001,11954.532536566474,61184.00619391357
27,0.27001,13488.107043562792,61803.63196424648
28,0.28001,15194.874693524243,62415.31079237984
29,0.29001,17038.620998678933,63003.244071722256
30,0.30001,19091.558595125498,63587.27203263331
31,0.31001,21242.70552228934,64135.38261565898
32,0.32001,23594.12929160082,64674.34016855842
33,0.33001,26190.22010941381,65210.23693715187
34,0.34001,28885.89252696974,65713.17089691186
35,0.35001,31850.34487760972,66214.70652466413
36,0.36001,35034.51874076965,66703.87371290976
37,0.37001,38390.81356380625,67173.52650136033
38,0.38001,42056.762377261686,67641.72960904111
39,0.39001,45839.17215771463,68083.83728611021
40,0.40001,49954.07943179075,68525.15610628441
41,0.41001,54250.10720384175,68948.68994827721
42,0.42001,58844.00528814814,69365.98224137569
43,0.43001,63672.48066146696,69770.83813265404
44,0.44001,68723.99689042756,70162.77504817423
45,0.45001,74083.48755946882,70548.28584229032
46,0.46001,79643.67657714967,70919.81115008664
47,0.47001,85508.9390155787,71284.6026002687
48,0.48001,91649.02187521599,71640.60056753586
49,0.49001,97998.8680052169,71984.50480611573
50,0.50001,104636.04480955449,72320.92686788349
51,0.51001,111510.57047013857,72647.59048905571
52,0.52001,118706.61194476677,72968.6291952236
53,0.53001,125967.48762264842,73273.41063038036
54,0.54001,133812.20577676053,73583.55519867498
55,0.55001,141454.8242665819,73868.6961450398
56,0.56001,149634.47540859852,74157.28719665161
57,0.57001,157890.29253665177,74432.99198142029
58,0.5800099999999999,166388.8619226025,74702.1369244714
59,0.5900099999999999,175177.7456792008,74966.38641649473
60,0.6000099999999999,183998.90874664608,75218.5980190698
61,0.6100099999999999,193299.6008413154,75471.74814080604
62,0.62001,202272.5281554911,75704.68753455073
63,0.63001,211674.8701558307,75937.93963470805
64,0.64001,221243.36290667942,76164.90958450343
65,0.65001,230614.8956830004,76377.88558064066
66,0.66001,240508.73695253936,76593.53777293979
67,0.67001,250130.9836581103,76794.92385076614
68,0.68001,259864.19958490206,76990.8998974617
69,0.69001,270006.1702674085,77187.44658667257
70,0.70001,279567.3737817026,77366.09145230982
71,0.7100099999999999,289463.9535067575,77544.6796348887
72,0.7200099999999999,299349.69485438435,77717.07760923373
73,0.7300099999999999,308884.2309602745,77878.04002314698
74,0.74001,318713.4599030731,78038.85763143645
75,0.75001,328177.20459857286,78189.07601709617
76,0.76001,337389.2482855146,78331.19505946818
77,0.77001,346836.8328585951,78472.9730243827
78,0.78001,355497.6678855099,78599.59169541036
79,0.79001,363945.2260805466,78720.1549039053
80,0.80001,372551.46611198265,78840.13864378355
81,0.81001,380160.2366386805,78943.9298557775
82,0.82001,387572.2436226929,79043.05854677333
83,0.83001,394899.7073698479,79139.21037973966
84,0.8400099999999999,400943.5147000356,79217.18466644049
85,0.8500099999999999,406855.0392453216,79292.32344846104
86,0.8600099999999999,412001.7311563076,79356.85705226864
87,0.87001,416137.4968231842,79408.1332896334
88,0.88001,420359.0057327358,79459.94969003755
89,0.89001,421869.9215325874,79478.3688808613
90,0.90001,423964.5436807857,79503.79506419314
91,0.91001,426036.0750172832,79528.8177024563
92,0.92001,420918.08012471284,79466.77292892107
93,0.93001,423153.92043780093,79493.97000876664
94,0.94001,415417.6880594963,79399.24565618276
95,0.95001,412743.14504047524,79366.08704114816
96,0.96001,400717.37247674016,79214.28831707548
97,0.97001,389135.97258524917,79063.72967304045
98,0.98001,362462.8517764338,78699.20231035793
99,0.99001,336404.547811481,78316.19001038009
