,conversion,A,Ea
0,1e-05,19781.316911525482,66300.8023933235
1,0.01001,2077949.0504783473,87830.28670473231
2,0.02001,3455189.744102332,90182.39645136191
3,0.03001,4570709.270468066,91476.6036508564
4,0.04001,5594092.868636442,92411.17706519883
5,0.05001,6547941.46017436,93139.4326202426
6,0.06001,7371428.636607137,93687.38743666896
7,0.07001,8096055.22856685,94121.1106431329
8,0.08001,8812218.731582565,94513.188988604
9,0.0900099999999999,9416687.269702887,94820.07167533408
10,0.10001,10007868.10482517,95101.71758036838
11,0.11001,10548547.296011578,95345.10183859356
12,0.1200099999999999,11046539.913210176,95558.47754864392
13,0.13001,11510924.97436731,95748.95753481706
14,0.14001,11951139.020709332,95922.55712187762
15,0.15001,12376563.553685032,96084.35236332394
16,0.16001,12744298.051802523,96219.78736057293
17,0.17001,13022954.721879354,96319.83763682366
18,0.18001,13392362.864474483,96449.22116127452
19,0.19001,13740351.078429565,96567.87864896828
20,0.20001,13906167.853002716,96623.36590531503
21,0.21001,14258710.929170167,96739.17082828964
22,0.22001,14468369.137778834,96806.69015962364
23,0.23001,14686443.062214456,96875.88944765844
24,0.24001,14935132.479049511,96953.56053576608
25,0.25001,15071753.69900049,96995.68169012584
26,0.26001,15326931.973298911,97073.34200130374
27,0.27001,15443853.605610402,97108.49467895886
28,0.28001,15663742.535178302,97173.8896244777
29,0.29001,15785034.219542209,97209.5700034593
30,0.30001,15963076.794407126,97261.45126941748
31,0.31001,16096897.88430138,97300.0669724208
32,0.32001,16240030.639687955,97341.0159570144
33,0.33001,16416376.353871584,97390.97346500149
34,0.34001,16506158.308969203,97416.2022831973
35,0.35001,16630205.224414434,97450.8347309663
36,0.36001,16769626.571280241,97489.4525330524
37,0.37001,16864946.54232881,97515.6705101745
38,0.38001,17028344.530381676,97560.27066473184
39,0.39001,17117454.48727272,97584.41359474893
40,0.40001,17206978.389667425,97608.5424465062
41,0.41001,17380990.976442292,97655.08597425022
42,0.42001,17458916.261934843,97675.77796006462
43,0.43001,17585477.80051603,97709.1886246536
44,0.44001,17734876.734591324,97748.3199962342
45,0.45001,17816794.601211607,97769.63666885864
46,0.46001,17988177.605078325,97813.9187233604
47,0.47001,18117486.099619597,97847.05117825068
48,0.48001,18214276.70427126,97871.6972549631
49,0.49001,18414695.66350333,97922.31682334367
50,0.50001,18549296.20288479,97956.0044092116
51,0.51001,18689122.175987918,97990.74192044872
52,0.52001,18891300.21025981,98040.51294012416
53,0.53001,19051300.36587332,98079.52473401392
54,0.54001,19232196.2877454,98123.23872381792
55,0.55001,19445065.68794338,98174.15562156936
56,0.56001,19646992.0473304,98221.94246918424
57,0.57001,19869522.702325825,98274.0398438848
58,0.5800099999999999,20104238.44463251,98328.36140374826
59,0.5900099999999999,20364833.013049506,98387.93422366404
60,0.6000099999999999,20632590.732230883,98448.35574332494
61,0.6100099999999999,20901824.255148992,98508.32479136984
62,0.62001,21240969.778964862,98582.77607247996
63,0.63001,21559021.41508444,98651.52437579929
64,0.64001,21877572.032870002,98719.37135491766
65,0.65001,22317225.490402028,98811.40650127354
66,0.66001,22697610.63279627,98889.58336527015
67,0.67001,23104000.749687955,98971.67025739075
68,0.68001,23646929.62649682,99079.11180217384
69,0.69001,24113015.202182252,99169.39681612258
70,0.70001,24672875.797769353,99275.56753609225
71,0.7100099999999999,25314973.664952338,99394.4070035954
72,0.7200099999999999,25895730.83121955,99499.32560236906
73,0.7300099999999999,26721443.61011486,99644.51575885707
74,0.74001,27439877.50242641,99767.23794195466
75,0.75001,28185762.608778894,99891.29542921513
76,0.76001,29289715.042019956,100069.00925780307
77,0.77001,30197770.412555646,100210.2371542402
78,0.78001,31532401.54271283,100410.28389605424
79,0.79001,32692163.852159813,100577.36027922896
80,0.80001,34119226.860118195,100774.99294641132
81,0.81001,35752399.41470035,100991.26996122244
82,0.82001,37352793.47541337,101193.82736950564
83,0.83001,39579779.905239716,101461.70021772334
84,0.8400099999999999,41601820.03834203,101692.17426870704
85,0.8500099999999999,44550853.234294355,102008.9709681992
86,0.8600099999999999,47514651.59499406,102306.8924666951
87,0.87001,51093250.761952765,102642.77865310993
88,0.88001,55629396.293644175,103036.23102067846
89,0.89001,60359122.43510431,103413.68318362883
90,0.90001,67054200.38789704,103900.24835719223
91,0.91001,74928315.57211696,104413.83387484345
92,0.92001,84671458.43772064,104979.30080854351
93,0.93001,97547828.43906195,105634.12329024692
94,0.94001,115306781.1023824,106407.77426899692
95,0.95001,140355944.26584312,107317.10388904782
96,0.96001,182311993.9115566,108526.87868940212
97,0.97001,252668445.15809873,110036.4901592654
98,0.98001,401249895.6591261,112175.86888492246
99,0.99001,929889297.9786383,116063.61599805948
