,conversion,A,Ea
0,1e-05,3080.8458291812753,54709.34950049376
1,0.01001,351880.16784173565,77391.52870171459
2,0.02001,526351.8432470225,79319.23557826648
3,0.03001,654496.5953457142,80362.35018684533
4,0.04001,756885.7159561167,81058.15037852463
5,0.05001,852325.8834674156,81626.66261439695
6,0.06001,928701.3221824026,82037.49188379874
7,0.07001,998712.3807695403,82385.42406879447
8,0.08001,1066615.271062939,82700.32043020609
9,0.0900099999999999,1135170.6904064477,82998.5281517191
10,0.10001,1192125.9932322558,83232.88676857443
11,0.11001,1245862.0443686568,83443.95181073181
12,0.1200099999999999,1297641.82904535,83638.89121312287
13,0.13001,1341399.4052237207,83797.65764079166
14,0.14001,1384622.452855877,83949.47947618764
15,0.15001,1426593.515527514,84092.43462859112
16,0.16001,1467893.2102351384,84229.05533962448
17,0.17001,1508112.0648552,84358.45532600433
18,0.18001,1544877.3932842382,84473.75973857101
19,0.19001,1582625.5375425008,84589.32591868575
20,0.20001,1614629.2218182485,84685.16640912268
21,0.21001,1649774.0370752541,84788.24916710287
22,0.22001,1678159.636096557,84869.91600140382
23,0.23001,1711579.3849560847,84964.31399823204
24,0.24001,1741253.1218176717,85046.5987207693
25,0.25001,1768842.8512016558,85121.85611568819
26,0.26001,1797161.0617778671,85197.8896026722
27,0.27001,1822252.0715181124,85264.26371493588
28,0.28001,1846840.50445269,85328.42757313482
29,0.29001,1872339.4053038966,85394.07124489761
30,0.30001,1891372.3169430825,85442.48896874436
31,0.31001,1919501.9932137055,85513.16298694779
32,0.32001,1931625.6265588112,85543.30401803221
33,0.33001,1959937.7804410441,85612.96157662189
34,0.34001,1972207.6202612987,85642.83758148439
35,0.35001,1991713.6832141948,85689.95265689689
36,0.36001,2010871.5645799872,85735.77971654925
37,0.37001,2020554.7751956566,85758.77682702948
38,0.38001,2039167.0231980507,85802.67206291945
39,0.39001,2048519.6665450446,85824.57837737826
40,0.40001,2060464.0532505,85852.41025111233
41,0.41001,2074558.2647409812,85885.04470843713
42,0.42001,2079470.1032993302,85896.3657560186
43,0.43001,2087976.1861525537,85915.90789005508
44,0.44001,2097385.2161107706,85937.43196052927
45,0.45001,2099570.2934338623,85942.41672073276
46,0.46001,2102788.577990276,85949.74907054318
47,0.47001,2107099.163813026,85959.55249304316
48,0.48001,2106657.6078699394,85958.54919940152
49,0.49001,2104366.5814696066,85953.34020143667
50,0.50001,2103963.8605918847,85952.42396807815
51,0.51001,2100004.133235451,85943.4058109336
52,0.52001,2091993.901357151,85925.11064580757
53,0.53001,2086266.1830557995,85911.98567821333
54,0.54001,2078722.7480524348,85894.64494074382
55,0.55001,2064809.340419366,85862.49529274231
56,0.56001,2052869.4405402818,85834.7326231089
57,0.57001,2041777.5279809681,85808.7966335275
58,0.5800099999999999,2021853.200519753,85761.85213516672
59,0.5900099999999999,2003119.329727866,85717.2886115202
60,0.6000099999999999,1984881.4887046493,85673.5028404703
61,0.6100099999999999,1962165.7948509962,85618.40047282825
62,0.62001,1936307.6653696212,85554.89360699027
63,0.63001,1910494.767984449,85490.64626298069
64,0.64001,1884790.3209008584,85425.80039765702
65,0.65001,1851734.7234556677,85341.09711710765
66,0.66001,1818733.7464234987,85255.01185815799
67,0.67001,1786452.7538425655,85169.27994052524
68,0.68001,1748815.8401020558,85067.34577210517
69,0.69001,1709371.1670273212,84958.13373486613
70,0.70001,1670318.4827718355,84847.49551336546
71,0.7100099999999999,1626582.668654527,84720.47655299616
72,0.7200099999999999,1582523.186459445,84589.01631215813
73,0.7300099999999999,1536436.4785655746,84447.53166175082
74,0.74001,1486774.3740789385,84290.23933484458
75,0.75001,1438768.7289775568,84133.1174862066
76,0.76001,1386122.2135187273,83954.66195197972
77,0.77001,1332769.370140462,83766.75916597358
78,0.78001,1279225.7996667996,83570.46491100061
79,0.79001,1221241.2734747748,83348.39964939347
80,0.80001,1167155.6896823442,83131.5488382361
81,0.81001,1106316.0385644704,82875.27005844409
82,0.82001,1047130.3113387119,82612.0590146083
83,0.83001,987150.3353402729,82329.67955346104
84,0.8400099999999999,927582.8200169692,82031.7228349744
85,0.8500099999999999,865528.8148774179,81700.25015337559
86,0.8600099999999999,802140.3399871344,81336.14948346789
87,0.87001,743474.4098158423,80972.56512979421
88,0.88001,682238.1036770776,80561.07815724722
89,0.89001,616036.0410035056,80072.43283513884
90,0.90001,560575.7506718758,79620.80294927215
91,0.91001,499787.3927536975,79071.3202518376
92,0.92001,435905.8834009616,78416.63950430384
93,0.93001,381945.6177487251,77784.01970538615
94,0.94001,322220.59927410743,76969.99502251632
95,0.95001,268460.69022116734,76096.17785046232
96,0.96001,212777.0335128236,74983.34634706109
97,0.97001,161609.71682390408,73666.57580002242
98,0.98001,110477.22943361035,71845.64443541167
99,0.99001,59301.46615293378,68867.16484740001
