,conversion,A,Ea
0,1e-05,416.7496988572875,46058.65507907137
1,0.01001,82719.43022544919,69330.66340378376
2,0.02001,194050.13157400125,73081.21955775392
3,0.03001,314541.6177177088,75205.7637198832
4,0.04001,439837.25513278536,76680.57777570383
5,0.05001,561791.0528691915,77757.03668818495
6,0.06001,681516.5933664457,78606.81329565849
7,0.07001,794696.942832551,79282.62192143103
8,0.08001,902423.6664215625,79841.79184999932
9,0.0900099999999999,1003050.9485810531,80306.80533190705
10,0.10001,1098073.474675014,80704.93074329889
11,0.11001,1181922.756931102,81028.60628169896
12,0.1200099999999999,1256697.3014537764,81298.43896386167
13,0.13001,1329536.4797793853,81546.27296056799
14,0.14001,1390360.448424138,81743.03597629776
15,0.15001,1447584.2220978774,81920.44683243628
16,0.16001,1494155.7746079536,82059.73090908596
17,0.17001,1534165.2409705601,82175.96536092956
18,0.18001,1567968.8374184945,82271.83217327419
19,0.19001,1602522.7254756822,82367.7139931975
20,0.20001,1629486.5398654607,82441.10917669315
21,0.21001,1649709.4449678527,82495.36301001746
22,0.22001,1664131.255245303,82533.64897915436
23,0.23001,1673651.9604949204,82558.74246089121
24,0.24001,1679169.162264153,82573.21876265525
25,0.25001,1681499.095603552,82579.31787557532
26,0.26001,1681395.133509064,82579.04591211057
27,0.27001,1679519.5277476048,82574.13646177917
28,0.28001,1676434.1522554439,82566.04846550358
29,0.29001,1668908.5171104297,82546.25818114207
30,0.30001,1655649.549384684,82511.17274770934
31,0.31001,1642897.8344130155,82477.16351876217
32,0.32001,1634434.1784775124,82454.44461990736
33,0.33001,1619960.4672447874,82415.31899356075
34,0.34001,1602468.338642197,82367.56470835862
35,0.35001,1587198.7071447584,82325.44985671238
36,0.36001,1569276.1161591883,82275.49797141846
37,0.37001,1550857.7529767328,82223.56638355716
38,0.38001,1534818.8995216293,82177.83908252396
39,0.39001,1513170.9363896726,82115.35641237981
40,0.40001,1493980.7100032326,82059.21550640836
41,0.41001,1477161.0772868781,82009.4135363835
42,0.42001,1454800.710009832,81942.3204455026
43,0.43001,1436416.4098268836,81886.380633587
44,0.44001,1416462.2338898743,81824.84788228004
45,0.45001,1396965.0098901829,81763.88116688826
46,0.46001,1377422.9013429973,81701.91420943424
47,0.47001,1358756.505533596,81641.8976091272
48,0.48001,1340631.4888264495,81582.8274170605
49,0.49001,1321163.720611137,81518.4849032782
50,0.50001,1305258.5646601657,81465.2094150087
51,0.51001,1285413.3266340022,81397.81853200837
52,0.52001,1270123.416503546,81345.18327618558
53,0.53001,1252662.123979939,81284.29246737712
54,0.54001,1236972.7884060354,81228.85244607915
55,0.55001,1221587.3832093407,81173.79925229965
56,0.56001,1206812.2449686318,81120.2731638971
57,0.57001,1192663.4725959003,81068.39839360873
58,0.5800099999999999,1179328.2409934103,81018.93991835015
59,0.5900099999999999,1166303.1944348346,80970.08900054726
60,0.6000099999999999,1154453.9974914398,80925.1718974004
61,0.6100099999999999,1142962.7190743785,80881.16903334
62,0.62001,1132487.263924284,80840.66880899298
63,0.63001,1122517.794951548,80801.7753930868
64,0.64001,1113793.6903986572,80767.45600599439
65,0.65001,1105208.0794881827,80733.4179714986
66,0.66001,1098306.388992288,80705.86364843979
67,0.67001,1091349.5874453788,80677.91351139166
68,0.68001,1086396.4470497537,80657.90462547366
69,0.69001,1081393.9257606752,80637.60344996283
70,0.70001,1078644.3818646127,80626.40525069242
71,0.7100099999999999,1074705.1291766586,80610.31182307354
72,0.7200099999999999,1075483.2610021322,80613.49547395691
73,0.7300099999999999,1073894.342831773,80606.99211622524
74,0.74001,1076457.5161934856,80617.47829869413
75,0.75001,1079313.7879906748,80629.13419974037
76,0.76001,1081727.3922825297,80638.95963865342
77,0.77001,1090284.097357692,80673.61699601493
78,0.78001,1095663.134145504,80695.26483105094
79,0.79001,1106031.199993602,80736.6927086981
80,0.80001,1119349.6601680845,80789.34334277475
81,0.81001,1131572.9158325738,80837.11599580156
82,0.82001,1149999.3370378304,80908.16613988884
83,0.83001,1170961.6922784036,80987.62325448691
84,0.8400099999999999,1194115.0782885961,81073.74878241158
85,0.8500099999999999,1223058.2967005805,81179.092473141
86,0.8600099999999999,1258879.8628624051,81306.07165501919
87,0.87001,1298764.58780771,81443.2704796771
88,0.88001,1345783.941904127,81599.70033355824
89,0.89001,1402297.9464701982,81780.64108915764
90,0.90001,1471533.3994491515,81992.62361233731
91,0.91001,1557888.1422436512,82243.4613696734
92,0.92001,1655297.5267425627,82510.23741286474
93,0.93001,1781103.1743752419,82832.44757122973
94,0.94001,1960109.7826588317,83253.69487502406
95,0.95001,2196297.6022107326,83754.13975952358
96,0.96001,2527428.300400481,84371.83804019203
97,0.97001,3032936.1329577686,85173.83771310569
98,0.98001,3939616.402609199,86324.31252278513
99,0.99001,6285111.8941577235,88378.92012442792
