conversion,OFW,KAS,Starink
1e-05,138879.6108019782,153983.40147918797,152448.53119302337
0.01001,110424.71749004272,124789.51849941947,123456.95423752365
0.02001,108414.29339267932,122751.0942320667,121431.67056423398
0.03001,107308.99635464074,121633.74004616449,120321.3819552791
0.040010000000000004,106516.98792909192,120833.08107596665,119525.78639383332
0.050010000000000006,105869.80473272513,120177.95188543286,118874.83650115931
0.06001,105376.67074654136,119680.29408555628,118380.29030471072
0.07001,104923.07419058103,119221.32788135261,117924.24377781566
0.08001,104533.09811344281,118827.05503885729,117532.46587888576
0.09000999999999999,104218.0687888294,118509.91852221612,117217.27987694564
0.10001,103969.76541660135,118261.6497567655,116970.46775319985
0.11001,103658.84851679555,117946.26981212154,116657.12635438815
0.12000999999999999,103390.66600287604,117675.11064211882,116387.68397007442
0.13001000000000001,103139.56006540396,117421.22876967594,116135.40903416766
0.14001000000000002,102920.04176119588,117199.72012682659,115915.28440383406
0.15001,102731.07416978745,117009.99032493599,115726.70070734438
0.16001,102484.4409355657,116759.0309523751,115477.39582227083
0.17001000000000002,102333.2609541552,116608.08176712615,115327.32352915853
0.18001,102096.03752385362,116366.3130211102,115087.16444371986
0.19001,101963.64493088957,116234.35357266259,114955.96191314272
0.20001000000000002,101759.04791931833,116026.3646995284,114749.33615872244
0.21001,101622.30115594668,115889.2088464704,114613.00290203745
0.22001,101433.98108308547,115697.79629581398,114422.84361900545
0.23001000000000002,101300.21119067707,115563.41139981951,114289.27364159728
0.24001,101133.62803289334,115394.33585519523,114121.29512759074
0.25001,100988.58962899844,115247.81301562228,113975.69478827929
0.26001,100855.74043702685,115113.86343260885,113842.57783025302
0.27001000000000003,100674.24979369287,114928.64297324861,113658.60087860851
0.28001000000000004,100564.33990371609,114818.54197030944,113549.15447881464
0.29001,100431.79891078662,114684.55409144853,113416.01391463945
0.30001,100275.17163272355,114525.03515203422,113257.55254787483
0.31001,100151.65559509964,114400.25580937412,113133.55877424729
0.32001,100028.71046734728,114276.07687704543,113010.16065320409
0.33001,99890.70672160239,114135.80266637528,112870.80505810055
0.34001000000000003,99757.05450906082,114000.04630500505,112735.93383585934
0.35001000000000004,99623.99350070229,113864.91164300861,112601.67938868827
0.36001,99523.6772135418,113764.1042931019,112501.4845818685
0.37001,99382.40581746653,113620.06328043393,112358.40514485656
0.38001,99241.73391561095,113476.65263067155,112215.95107997349
0.39001,99137.59768198455,113371.59801042361,112111.55178617517
0.40001000000000003,99026.41570277458,113259.08828951887,111999.7582645941
0.41001000000000004,98879.96289780288,113109.36557923307,111851.05138373314
0.42001,98756.46617042262,112983.74240103643,111726.25476333982
0.43001,98650.39612743058,112876.40769796859,111619.60323322653
0.44001,98529.4199022668,112753.39635200295,111497.39929306576
0.45001,98391.8879475698,112612.86260278277,111357.8162137946
0.46001000000000003,98277.14235965438,112496.21928665883,111241.93716833994
0.47001000000000004,98156.74417562227,112373.63114483956,111120.16041067084
0.48001,98027.72645588206,112241.97825137406,110989.3907247843
0.49001,97915.09488660323,112127.48567262104,110875.64825252432
0.50001,97790.2503944271,112000.06716688661,110749.08553254812
0.51001,97659.76168495552,111866.71289637704,110616.63407958823
0.52001,97530.0980540749,111734.21363013051,110485.03136015947
0.53001,97416.36329892927,111618.43513617964,110370.01815312644
0.54001,97292.8235534805,111492.30468037771,110244.73661536998
0.55001,97154.67094570021,111350.76511464927,110104.1697058118
0.56001,97022.96196891011,111215.98008016631,109970.30467917779
0.57001,96896.23401223635,111086.42399048031,109841.62753779352
0.5800099999999999,96769.9284814836,110957.3119603702,109713.390944897
0.5900099999999999,96634.14292983768,110818.19732821384,109575.23231108418
0.6000099999999999,96494.21709701176,110674.67846822448,109432.70633426365
0.6100099999999999,96354.79217601717,110531.686206393,109290.70279057928
0.62001,96215.86663990674,110389.21893946912,109149.22008938243
0.63001,96077.41196009796,110247.24545583468,109008.22731436732
0.64001,95933.01289171133,110099.00513498507,108861.01796832196
0.65001,95781.21769161915,109942.95409722695,108706.06108512027
0.66001,95630.0139674491,109787.52492395358,108551.72114558102
0.67001,95474.85478448501,109627.94557768636,108393.26353562485
0.68001,95316.607685671,109465.12343140604,108231.58863647128
0.69001,95158.79173632032,109302.75468731833,108070.36354770845
0.70001,94996.1156728686,109135.255395849,107904.04933286653
0.7100099999999999,94818.24563971817,108951.81124223411,107721.91524708741
0.7200099999999999,94642.10368996632,108770.18411673853,107541.58380490383
0.7300099999999999,94467.40569790282,108590.07527508591,107362.75862683562
0.74001,94281.06436415328,108397.74953064047,107171.81223993904
0.75001,94082.34420501319,108192.45171079677,106967.99472868226
0.76001,93888.52287540119,107992.31275574662,106769.29492868415
0.77001,93700.00293515227,107797.74738952433,106576.12462049078
0.78001,93471.00980088343,107560.71361880147,106340.81861753044
0.79001,93241.49060096432,107323.13134042393,106104.96826517384
0.80001,93019.99654480894,107094.00876726802,105877.50979284041
0.81001,92786.98743686259,106852.92983596872,105638.1836050331
0.82001,92532.36038843308,106589.17147093982,105376.35549330097
0.83001,92279.53820724132,106327.31153580087,105116.41075608114
0.8400099999999999,91986.15469652101,106022.903653842,104814.25089019627
0.8500099999999999,91681.13432194521,105706.3831020289,104500.06935537218
0.8600099999999999,91418.8957937317,105435.03326640108,104230.6935225645
0.87001,91078.71419133972,105081.91343372589,103880.18768804401
0.88001,90718.39483463364,104707.70912228587,103508.76072622578
0.89001,90368.16707164075,104344.14834758552,103147.89175005625
0.90001,89932.78758440437,103891.68078714621,102698.7948980278
0.91001,89552.17577910973,103496.98780396416,102307.00778630009
0.92001,89040.58052920936,102965.02089143456,101779.01555996659
0.93001,88508.76505440108,102411.8642206163,101229.99849730234
0.94001,87903.51144877089,101783.01064905096,100605.82339767186
0.95001,87230.50512757972,101083.46973261128,99911.49861019383
0.9600099999999999,86360.60391600753,100177.8969075419,99012.73337700986
0.9700099999999999,85403.16613737075,99183.38292552292,98025.60797575634
0.9800099999999999,83977.27064196783,97700.01924113238,96553.35517867148
0.99001,81800.83651967102,95437.67280268244,94307.88203504264
