conversion,OFW,KAS,Starink
1e-05,17833.512762597602,24327.511490438173,23913.536952252714
0.01001,40618.7441997958,50816.7138948889,50092.5417609333
0.02001,48061.06282475824,58933.64554179296,58133.64012280467
0.03001,53141.45281558117,64447.587663383434,63597.0996937775
0.040010000000000004,57081.50348538975,68713.53450809553,67824.38769289386
0.050010000000000006,60362.48876881704,72259.732834485,71338.68754811262
0.06001,63189.79510931486,75311.96214596467,74363.60142691078
0.07001,65675.040767111,77992.84239230212,77020.56985326397
0.08001,67899.07066641843,80390.52331175032,79396.91991361414
0.09000999999999999,69917.58309239215,82565.56936123256,81552.65722550711
0.10001,71769.01057257818,84559.80142444214,83529.21560749834
0.11001,73477.76940834212,86399.82234629933,85352.95038606202
0.12000999999999999,75057.51220451857,88100.75030179127,87038.8297651644
0.13001000000000001,76535.24657336339,89691.55497863416,88615.57138422204
0.14001000000000002,77941.12248530451,91204.40681543687,90115.07239781843
0.15001,79224.88745245959,92586.72028570993,91485.15351019947
0.16001,80445.76648609799,93901.10433005521,92787.91469304374
0.17001000000000002,81593.54693046694,95136.97799651399,94012.85251139644
0.18001,82689.37020729376,96316.81359140751,95182.25173221652
0.19001,83716.5994365585,97423.2725989437,96278.90495959965
0.20001000000000002,84694.81075901228,98477.06681549667,97323.35494009517
0.21001,85629.23710992532,99483.76169227264,98321.1205577059
0.22001,86514.98269750933,100438.39206205343,99267.2687018676
0.23001000000000002,87338.93930803516,101327.19223747155,100148.14197822877
0.24001,88142.15225474429,102193.36655917871,101006.6008568367
0.25001,88910.04303597094,103021.73784116718,101827.58228023235
0.26001,89633.3555413534,103802.54936354765,102601.40772835902
0.27001000000000003,90319.40389430753,104543.59480620277,103335.80508911436
0.28001000000000004,90983.93764122819,105261.44632994069,104047.21485385514
0.29001,91625.28001111124,105954.41240955422,104733.95604765821
0.30001,92236.19475316296,106614.91039545381,105388.5050147309
0.31001,92813.71182476767,107239.82972688066,106007.77532876153
0.32001,93365.78846544586,107837.56814171869,106600.09701852777
0.33001,93896.16572617544,108412.09951528671,107169.4109012227
0.34001000000000003,94404.27452136521,108962.84840310762,107715.14517742292
0.35001000000000004,94895.43515906237,109495.43288181353,108242.87249805016
0.36001,95356.96696712347,109996.54939413142,108739.39344081611
0.37001,95794.7664922169,110472.41574103964,109210.87587836354
0.38001,96220.0754638386,110934.8603270169,109669.05425541107
0.39001,96627.94921912672,111378.69588469942,110108.78189727424
0.40001000000000003,97015.2414111637,111800.62597704038,110526.7879925995
0.41001000000000004,97380.57140051793,112199.20763981853,110921.64065353124
0.42001,97730.11125498946,112580.9527939441,111299.79936884555
0.43001,98059.97096128465,112941.80059673185,111657.23427669973
0.44001,98387.97100805276,113300.47137523541,112012.51819468735
0.45001,98698.47121531519,113640.5561151673,112349.37057470331
