conversion,OFW,KAS,Starink
1e-05,21777.62915265996,30069.724006541113,29546.96198514221
0.01001,67591.19060626846,79372.27478225349,78414.30663856657
0.02001,74928.7991336138,87215.15260441128,86190.0301267631
0.03001,79179.6651747133,91761.41207406398,90697.25783894188
0.040010000000000004,82067.96268530497,94853.38502658065,93762.56894376507
0.050010000000000006,84252.62940937214,97193.8371510537,96082.77213348984
0.06001,85906.89512025811,98968.92854771606,97842.39439728948
0.07001,87261.31807082849,100423.5851697637,99284.32343987492
0.08001,88327.19121864859,101570.96829227361,100421.5652451025
0.09000999999999999,89270.8404094904,102586.87441824439,101428.4884979624
0.10001,90022.13558926103,103398.10677595375,102232.45433582514
0.11001,90674.87236720165,104103.92644470707,102931.91271441529
0.12000999999999999,91233.73746661427,104709.47445756079,103531.95550779116
0.13001000000000001,91711.87688691544,105228.79451880012,104046.50646572383
0.14001000000000002,92124.56824293743,105678.17337927193,104491.7145592892
0.15001,92484.23725525505,106070.88196883177,104880.7374938292
0.16001,92795.29770189949,106411.64573400324,105218.25995232053
0.17001000000000002,93064.43711617787,106707.6813993253,105511.43418373092
0.18001,93286.24980567087,106953.08463295699,105754.41134867209
0.19001,93487.84529056694,107176.74808076656,105975.83996762201
0.20001000000000002,93667.60340476617,107377.0422853188,106174.10054085171
0.21001,93800.06440703169,107527.00228513595,106322.44930950267
0.22001,93931.87500983964,107675.88738987077,106469.74721695445
0.23001000000000002,94031.50401014982,107790.67739674407,106583.23014843345
0.24001,94120.17389994132,107893.39915041058,106684.76200605549
0.25001,94205.27819022459,107992.27295608974,106782.48030167742
0.26001,94243.71070620378,108041.59336566654,106831.05652535401
0.27001000000000003,94306.10655238324,108115.98963605733,106904.51489517809
0.28001000000000004,94316.84412037482,108135.72724657191,106923.76087033153
0.29001,94363.68333747446,108193.27693997297,106980.5254535861
0.30001,94350.40006343003,108187.3403004849,106974.31698723687
0.31001,94379.74884170019,108226.12076176856,107012.4759549174
0.32001,94352.88037925522,108205.50858731527,106991.72366089438
0.33001,94354.63281687861,108214.91652045942,107000.75675453915
0.34001000000000003,94326.77117195897,108192.97626558506,106978.6981605928
0.35001000000000004,94305.28824949948,108177.63170044884,106963.18746227154
0.36001,94278.3832333148,108156.46985214269,106941.91014336795
0.37001,94234.39108230846,108117.18341232714,106902.65798866814
0.38001,94211.45008918172,108099.97954408181,106885.31565681666
0.39001,94146.41855167008,108038.35533598336,106823.91112618877
0.40001000000000003,94109.96042075315,108006.69011402871,106792.23178965566
0.41001000000000004,94054.60854207381,107955.10759631425,106740.79486102394
0.42001,93997.20522271223,107901.22984018615,106687.0863515381
0.43001,93945.1257262127,107852.93337783361,106638.91560841192
0.44001,93878.16451086971,107788.87908794274,106575.11615778004
0.45001,93814.68850575313,107728.42996598357,106514.89569411338
0.46001000000000003,93749.80037750913,107666.49171478896,106453.19806159033
0.47001000000000004,93680.07147275392,107599.32759108336,106386.32132441837
0.48001,93607.4469201993,107529.12083340439,106316.4259587997
0.49001,93537.7905096065,107461.9997967314,106249.5932832406
0.50001,93460.88966313197,107387.19146655762,106175.13694932537
0.51001,93382.68520300605,107311.01191055663,106099.32026535422
0.52001,93308.10695336341,107238.60681227203,106027.24968291559
0.53001,93226.27791313108,107158.5482195147,105947.58736638758
0.54001,93146.52720531155,107080.66878139159,105870.08719735671
0.55001,93065.46167867791,107001.39065253346,105791.20005344356
0.56001,92981.48747781216,106919.04230349432,105709.26746470325
0.57001,92896.93590636112,106836.08824397867,105626.73390591184
0.5800099999999999,92813.84012273328,106754.66417306416,105545.71825248626
0.5900099999999999,92726.76488313927,106669.06506182099,105460.5602436815
0.6000099999999999,92637.89073278962,106581.57956791727,105373.53058257586
0.6100099999999999,92556.60742682204,106502.09275146546,105294.43559715034
0.62001,92463.78057387448,106410.50548027629,105203.33447183909
0.63001,92372.96146305316,106321.02635315106,105114.32491804603
0.64001,92287.75699328593,106237.51734806823,105031.23558375293
0.65001,92195.82850491718,106146.9657677417,104941.15833384807
0.66001,92102.69198967806,106055.15145319563,104849.82804959646
0.67001,92014.64251804152,105968.81314485424,104763.92537323329
0.68001,91926.66062005326,105882.54516085415,104678.09249336515
0.69001,91822.86913871282,105779.74021794951,104575.85014145682
0.70001,91742.01270391609,105701.14579462195,104497.62287442274
0.7100099999999999,91642.12949515635,105602.58853061972,104399.58908586434
0.7200099999999999,91546.62789296449,105508.77287666217,104306.25403108288
0.7300099999999999,91465.59079634857,105430.24563985228,104228.08320929391
0.74001,91345.59114806209,105310.84361129228,104109.35748249092
0.75001,91279.44147308383,105248.2475212003,104046.98067216239
0.76001,91164.13474312448,105134.08996693396,103933.44559349945
0.77001,91081.1998266728,105054.09772490678,103853.80030219922
0.78001,90974.99110841054,104949.88382902431,103750.1151802629
0.79001,90881.38194179712,104858.99159602268,103659.64333759183
0.80001,90778.18554947987,104758.40449321191,103559.5380569502
0.81001,90674.18974902158,104657.03045218764,103458.64993922497
0.82001,90577.12784147983,104563.43679326677,103365.46117173188
0.83001,90460.14911697236,104449.0136746974,103251.6033755473
0.8400099999999999,90379.17665792811,104372.97383843974,103175.80420502766
0.8500099999999999,90246.95883798276,104243.34917490199,103046.83257520648
0.8600099999999999,90163.44294314225,104165.45660561892,102969.16271869211
0.87001,90047.28186611264,104053.74748315796,102857.92381424381
0.88001,89913.95907686865,103924.5931450684,102729.35398533754
0.89001,89805.64080038316,103822.59720648981,102627.69313800623
0.90001,89686.11757286446,103709.61154449104,102515.09812517629
0.91001,89561.27532036924,103592.06752508356,102397.93977139016
0.92001,89415.92637288221,103454.32076076389,102260.68463502411
0.93001,89260.19474059313,103307.42658702927,102114.28424427824
0.94001,89110.68956740465,103169.37082781765,101976.56132113219
0.95001,88960.96527809722,103034.11355004314,101841.49447117432
0.9600099999999999,88734.63291036506,102822.5976445631,101630.60227346105
0.9700099999999999,88476.41538093162,102584.75228755083,101393.3033286493
0.9800099999999999,88149.37011012217,102287.5453376657,101096.59624840564
0.99001,87610.31316794836,101798.62159985657,100608.45110512851
