conversion,OFW,KAS,Starink
1e-05,73381.74417391047,87531.29650445383,86426.53614991433
0.01001,90568.78460591685,105892.38310084968,104630.7760248342
0.02001,92565.66199096314,108023.13959551985,106743.42963122933
0.03001,93831.95140396035,109372.98018771505,108081.85465802057
0.040010000000000004,94800.2280289308,110404.3613280121,109104.54411740984
0.050010000000000006,95504.04892971298,111155.49162728876,109849.28803686476
0.06001,96087.48655198702,111777.57824384084,110466.10768670104
0.07001,96548.4675946754,112270.54623144866,110954.84513747512
0.08001,97051.03674502262,112805.6641534937,111485.46152141324
0.09000999999999999,97477.95152100096,113261.018266937,111936.95410343548
0.10001,97764.85309671877,113568.60185022074,112241.86785170816
0.11001,98192.35627098475,114023.57585760117,112693.02299125
0.12000999999999999,98479.81169219174,114330.73336102307,112997.55407002947
0.13001000000000001,98754.11120511974,114623.99633089756,113288.30305275082
0.14001000000000002,99039.85839676013,114929.3081083037,113591.00498542357
0.15001,99290.58649569769,115197.0829804512,113856.49557636143
0.16001,99539.83218422644,115463.2897622857,114120.43086320092
0.17001000000000002,99789.81630957287,115730.27324341101,114385.13669045792
0.18001,99992.69578224435,115947.60304606691,114600.58686779866
0.19001,100188.035878623,116156.7465003585,114807.92578384574
0.20001000000000002,100409.56233256306,116393.33596748942,115042.49693625426
0.21001,100631.75968452988,116630.63372868004,115277.77066176375
0.22001,100812.37848342059,116824.09200118147,115469.55675368702
0.23001000000000002,100974.81861343305,116998.35807756122,115642.30567630159
0.24001,101149.92344003942,117185.89889305533,115828.22590842245
0.25001,101345.35140352987,117394.74150350913,116035.28197463228
0.26001,101523.13063681973,117584.98024299127,116223.88330403659
0.27001000000000003,101677.94810864102,117750.98937140095,116388.45025094875
0.28001000000000004,101833.0447719165,117917.29217592978,116553.30854453854
0.29001,101988.42119258677,118083.88925205746,116718.4587755548
0.30001,102157.78440803828,118265.14956353905,116898.15788580166
0.31001,102307.38088750471,118425.54336504829,117057.15894661972
0.32001,102453.85188222735,118582.63702415381,117212.8865380869
0.33001,102600.5724921935,118739.99325105552,117368.87461456841
0.34001000000000003,102747.54321464931,118897.61256893161,117525.1236950859
0.35001000000000004,102893.70845055098,119054.38219978637,117680.52992400178
0.36001,103032.36180760172,119203.19172672665,117828.041510438
0.37001,103171.23630301545,119352.23386849719,117975.78386645627
0.38001,103310.33236022975,119501.50907060283,118123.75743402525
0.39001,103449.65040345819,119651.01777936675,118271.96265592247
0.40001000000000003,103588.47516924022,119800.0054784059,118419.65108570576
0.41001000000000004,103723.3966484514,119944.878624352,118563.25794677022
0.42001,103856.21752898683,120087.55064834763,118704.68080955697
0.43001,103989.23677403838,120230.4313326865,118846.31067741106
0.44001,104122.45474439935,120373.52105695778,118988.1479269081
0.45001,104256.72396007198,120517.71957686917,119131.08505757381
0.46001000000000003,104394.6310098151,120665.7532734152,119277.82660255113
0.47001000000000004,104529.97714776384,120811.1032780072,119421.90534252468
0.48001,104658.56284283267,120949.36735283156,119558.95335629428
0.49001,104787.32888316752,121087.8211343443,119696.18957180007
0.50001,104919.72631528284,121230.10692606893,119837.22691703704
0.51001,105061.40401095893,121382.17636008927,119987.96943101868
0.52001,105203.2755629573,121534.44914425579,120138.91370453825
0.53001,105335.85904140699,121676.9861521491,120280.19806996557
0.54001,105461.63599204551,121812.38859705829,120414.40346797735
0.55001,105597.2528444702,121958.17490130513,120558.90903268679
0.56001,105744.04652015574,122115.73933106627,120715.09844780914
0.57001,105891.07566154745,122273.55144782162,120871.53358506608
0.5800099999999999,106036.34217272491,122429.51660541508,121026.13613078039
0.5900099999999999,106160.08432438895,122562.91799027809,121158.35081253704
0.6000099999999999,106308.2383267762,122722.0749447938,121316.11370614359
0.6100099999999999,106461.6139222135,122886.72428863008,121479.32542751137
0.62001,106615.24021258381,123051.63733887534,121642.79876335872
0.63001,106769.11765010968,123216.81457135476,121806.53418573168
0.64001,106910.56786322284,123369.0710282066,121957.44532020109
0.65001,107072.03037843392,123542.44956273443,122129.30815332281
0.66001,107233.22944319174,123715.54231073942,122300.887810793
0.67001,107394.69644173062,123888.91689837613,122472.74707213171
0.68001,107567.37889733566,124074.12595709598,122656.34545913855
0.69001,107738.28259810367,124257.7236257222,122838.33493295804
0.70001,107907.8899397066,124439.9363081154,123018.95125441815
0.7100099999999999,108077.78196142663,124622.44844508395,123199.86465497779
0.7200099999999999,108269.89517882414,124828.40824068122,123404.0368057329
0.7300099999999999,108476.90983774411,125050.24353803406,123623.95055802059
0.74001,108655.14100530381,125241.87617349986,123813.89827387202
0.75001,108833.66993723702,125433.82202636247,124004.15672248708
0.76001,109075.0121859479,125692.04206803751,124260.15565287748
0.77001,109303.26613196007,125936.58595427225,124502.58328862544
0.78001,109489.43837851025,126137.00990484982,124701.2351940713
0.79001,109728.10735236967,126392.82527166355,124954.83235931049
0.80001,110011.39025773057,126695.65279699328,125255.0654634512
0.81001,110227.93495357131,126928.48930034136,125485.85439600634
0.82001,110493.01722550018,127212.70168799622,125767.59899337847
0.83001,110803.18985673977,127544.40664433129,126096.45695211292
0.8400099999999999,111057.13508232046,127817.14972623052,126366.81347365647
0.8500099999999999,111395.70090949177,128179.53126334999,126726.07252687211
0.8600099999999999,111733.7220003759,128541.27045579898,127084.6970826813
0.87001,112095.28676310448,128928.47205269134,127468.55440235655
0.88001,112460.13861099155,129319.36338432507,127856.06297787977
0.89001,112922.95157422785,129813.86300825512,128346.33560532611
0.90001,113311.54180925383,130230.87978214244,128759.71653788706
0.91001,113891.70067813524,130850.18036706586,129373.74594932447
0.92001,114406.14392019587,131401.34602141584,129920.14158404847
0.93001,114998.11545488433,132034.97321879477,130548.30852022291
0.94001,115811.71048582008,132903.32370755915,131409.27334970242
0.95001,116641.17440455298,133790.64742842256,132288.97038713263
0.9600099999999999,117724.1829709234,134947.6674400151,133436.10551768928
0.9700099999999999,119130.55161619328,136449.58766279454,134925.216039972
0.9800099999999999,121058.80849456241,138509.09967463207,136967.15312410519
0.99001,124524.49748740901,142207.5381993878,140634.1542913517
