conversion,OFW,KAS,Starink
1e-05,104442.17131729491,120359.9737223943,118988.59260171684
0.01001,98380.36524731635,114049.62145866285,112725.67695428913
0.02001,97556.60865605429,113189.53971658644,111872.1629168351
0.03001,97075.1954437863,112689.55004979367,111375.88519055212
0.040010000000000004,97178.21737732178,112801.93877796315,111487.22283143052
0.050010000000000006,97174.68999379908,112801.88289746256,111487.02235764195
0.06001,96954.96322878344,112573.82023159243,111260.6470982102
0.07001,96768.50940663902,112380.62410038988,111068.86707560076
0.08001,96767.07928347938,112381.28640614505,111069.43814102012
0.09000999999999999,96765.46406106943,112381.7539843484,111069.81602446854
0.10001,96763.66421876982,112382.02734160531,111070.00122843943
0.11001,96767.17526463921,112387.94991853481,111075.78835012825
0.12000999999999999,96775.37973470276,112398.86360126956,111086.52483775294
0.13001000000000001,96743.39396658816,112367.3467072291,111055.1734692996
0.14001000000000002,96742.19377810166,112368.05344396274,111055.79644879674
0.15001,96776.68696743067,112406.15632607706,111093.52486172973
0.16001,96811.14118481733,112444.2182097919,111131.21260164425
0.17001000000000002,96845.55637577841,112482.23903805061,111168.85961192592
0.18001,96880.2095559983,112520.5132513929,111206.75787644167
0.19001,96916.89040492095,112560.94286766993,111246.79355277956
0.20001000000000002,96953.5699087955,112601.3710684744,111286.82782489818
0.21001,96992.64792698028,112644.3314447728,111329.37382117996
0.22001,97034.67402067622,112690.40416233544,111375.00702245235
0.23001000000000002,97091.4287111982,112751.90819309796,111435.95157295771
0.24001,97150.13276930348,112815.45467228866,111498.92269080311
0.25001,97208.85632563489,112879.02166087522,111561.91415538022
0.26001,97267.52785106328,112942.53316778313,111624.85060817937
0.27001000000000003,97325.75747975988,113005.57505415447,111687.32135588977
0.28001000000000004,97383.99834765842,113068.62876209726,111749.80383143117
0.29001,97444.32272742019,113133.88197105676,111814.46804819869
0.30001,97518.54269791386,113213.80449451465,111893.68312645043
0.31001,97592.815756392,113293.78286116518,111972.95360490812
0.32001,97663.9204105181,113370.44180690046,112048.93046180446
0.33001,97733.20891894182,113445.19810879527,112123.01946007201
0.34001000000000003,97802.02350933297,113519.45075531778,112196.60900235875
0.35001000000000004,97869.54094923602,113592.32580394742,112268.83239576772
0.36001,97937.07463588114,113665.21794214018,112341.0727431871
0.37001,98009.13278860916,113742.88626650244,112418.05071784442
0.38001,98098.0795723582,113838.3828387597,112512.71300953816
0.39001,98187.11038729065,113933.96780406806,112607.46299305827
0.40001000000000003,98276.22528377592,114029.64121548842,112702.3007210419
0.41001000000000004,98355.90752083277,114115.43176797056,112787.33242631807
0.42001,98426.695002712,114191.87212845328,112863.08786610009
0.43001,98497.01794942527,114267.81939713527,112938.35430214461
0.44001,98567.35072457336,114343.77700526173,113013.63099557674
0.45001,98658.3086721208,114441.50652568103,113110.50386267518
0.46001000000000003,98755.63334829184,114545.9564357948,113214.04288656631
0.47001000000000004,98853.05934835436,114650.5129301182,113317.68764909933
0.48001,98950.58674337146,114755.17608350229,113421.43822452718
0.49001,99041.71675986188,114853.09489932179,113518.49855615445
0.50001,99111.39275315052,114928.5283678289,113593.24865096057
0.51001,99181.06504707223,115003.95794769685,113667.99488786684
0.52001,99278.93437405025,115109.15104927761,113772.2644501655
0.53001,99382.35094936393,115220.19919813433,113882.34182356978
0.54001,99485.88052929805,115331.36621917586,113992.53712607318
0.55001,99587.31745002388,115440.31375432081,114100.53127226711
0.56001,99686.20381996936,115546.55700828263,114205.84343719797
0.57001,99771.18030800343,115638.22523697755,114296.6939433131
0.5800099999999999,99856.88814823839,115730.80717668412,114388.445181443
0.5900099999999999,99965.516315538,115847.58146724135,114504.19358641816
0.6000099999999999,100074.26733894434,115964.48499363971,114620.0702019017
0.6100099999999999,100179.40939008631,116077.56326645736,114732.1530584661
0.62001,100282.11049973419,116188.05487872638,114841.67052917264
0.63001,100384.7954253708,116298.5294833576,114951.17112651072
0.64001,100498.69956409445,116421.01646056685,115072.58043631069
0.65001,100612.2083099444,116543.23335656367,115193.71601982496
0.66001,100723.43536118859,116663.0324454852,115312.45367823863
0.67001,100829.1657385795,116777.00917555942,115425.41676866754
0.68001,100934.85150062486,116890.93899947553,115538.33332405046
0.69001,101066.6469327112,117032.42568883992,115678.58448830836
0.70001,101213.2181761463,117189.69396530496,115834.48256700888
0.7100099999999999,101325.52882497963,117311.00049648678,115954.70112061778
0.7200099999999999,101433.2464090991,117427.444239028,116070.09670472378
0.7300099999999999,101540.885387924,117543.8053327873,116185.41029424586
0.74001,101707.9448987295,117722.87765776429,116362.92943729399
0.75001,101880.41727299885,117907.74597966416,116546.19454298163
0.76001,101988.7020214113,118025.26077186028,116662.63385123723
0.77001,102096.87221683559,118142.65511366243,116778.9536626987
0.78001,102266.77664348163,118325.20012047324,116959.89888572614
0.79001,102467.20966844646,118539.93435282083,117172.77496186132
0.80001,102602.23059050457,118686.05656782206,117317.57556384662
0.81001,102709.5387131432,118803.1446147294,117433.5676777669
0.82001,102935.99659984108,119045.95214244984,117674.26666038972
0.83001,103148.79434703827,119274.31109825638,117900.63484171563
0.8400099999999999,103266.5221715903,119403.04339031824,118028.15169413293
0.8500099999999999,103496.35416777787,119650.16297404474,118273.0982524436
0.8600099999999999,103729.686963671,119900.95008350138,118521.68383689718
0.87001,103912.8067371198,120099.42373802757,118718.35088889328
0.88001,104168.20956046072,120374.46648782594,118990.95841926325
0.89001,104420.73846787662,120646.4918569,119260.57227911903
0.90001,104691.87713650978,120939.37108767808,119550.82384332854
0.91001,104975.77017817787,121245.69052648923,119854.40805012648
0.92001,105313.86722496357,121610.5268661886,120215.98544084077
0.93001,105719.74718591232,122047.23067721837,120648.83771003273
0.94001,106062.66737941885,122419.3728553893,121017.5743893844
0.95001,106506.52810795279,122899.61108634816,121493.47355721907
0.9600099999999999,107112.01615493001,123552.82445427704,122140.85824990639
0.9700099999999999,107905.7243247288,124408.52787545016,122988.94805557204
0.9800099999999999,108890.64424139216,125473.53776190229,124044.35968363499
0.99001,110529.17544911493,127246.04846880808,125800.86729459775
