Model,Equation,R2_score_13,Ea_13,R2_score_14,Ea_14
A4,4*(1 - a)*(-np.log(1 - a))**(3/4),0.9851443135304413,-9.145868884371799,0.9074498823797887,39305.419514786954
A3,3*(1 - a)*(-np.log(1 - a))**(2/3),0.9850618391530559,-9.26716089791406,0.9805383424159317,58676.489306736665
G4,(1/2)*(1 - a)*(-np.log(1 - a)),0.9849927387734503,-8.796871177082794,0.32319239083915197,11169.36849284651
A5/2,(5/2)*(1 - a)*(-np.log(1 - a))**(3/5),0.9849417051477144,-9.366035855969704,0.9711245096198449,74047.62131994069
A2,2*(1 - a)*(-np.log(1 - a))**(1/2),0.9846639587999114,-9.517473013383608,0.9425180629909914,83172.44066707545
A3/2,(3/2)*(1 - a)*(-np.log(1 - a))**(1/3),0.9839125066634058,-9.778388352896028,0.9817902814960171,156094.65929289928
R2,2*(1 - a)**(1/2),0.9811046862924643,-20.66651834862181,0.9398188001611163,388544.630449514
F1/3,(3/2)*(1 - a)**(1/3),0.9811046862924643,-30.999777522932717,0.9398188001579189,388544.630446243
G1,1 / (2*(1 - a)),0.9811046862924641,10.333259174310905,0.9398188001690782,388544.6304610703
F1/A1,(1 - a),0.9811046862924641,-10.333259174310905,0.9398188001599447,388544.63044913963
F2,(1 - a)**2,0.9811046862924641,-5.166629587155453,0.9398188001594707,388544.6304486745
G2,1 / (3*(1 - a)**2),0.9811046862924641,5.166629587155452,0.9398188001555672,388544.63044399454
R3,3*(1 - a)**(2/3),0.9811046862924638,-15.499888761466353,0.939818800164117,388544.6304550126
G3,1 / (4*(1 - a)**3),0.9811046862924638,3.444419724770301,0.9398188001603677,388544.6304492398
F3/4,4*(1 - a)**(3/4),0.9811046862924634,-13.7776788990812,0.9398188001636398,388544.63045316376
F3/2,2*(1 - a)**(3/2),0.9811046862924634,-6.8888394495406,0.9398188001568869,388544.63044507016
A3/4,(3/4)*(1 - a)*(-np.log(1 - a))**(-1/3),0.9760477763918987,-10.933480572787465,0.9508279580851686,703271.4634862033
A2/3,(2/3)*(1 - a)*(-np.log(1 - a))**(-1/2),0.972437957771728,-11.250636116483934,0.9332340388324346,807633.5879689817
D5,((3/2)*(1 - a)**(4/3)) / ((1 - a)**(-1/3) - 1),0.9687948070086412,-7.388181293580381,0.9141662924219379,896611.8266658384
G5,(1/3)*(1 - a)*(-np.log(1 - a))**2,0.9455701858766146,-7.495859141389057,0.9356644508865816,347190.4881902866
D3,((3/2)*(1 - a)**(2/3)) / (1 - (1 - a)**(1/3)),0.903671584675116,-24.976172471503258,0.7591057810986244,1660520.4337248446
G8,(1/3)*(1 - a)**(2/3) / (1 - (1 - a)**(1/3)),0.9036715846751158,-24.976172471503247,0.7591057810986254,1660520.4337248453
D1,1 / (2*a),0.882252573159036,28.187696007759445,0.9347840898496051,-1163542.6562917659
P3,3*a**(2/3),0.882252573159036,-42.281544011639156,0.9347840898477535,-1163542.65627779
E2,a / 2,0.8822525731590358,-28.18769600775943,0.9347840898509246,-1163542.656300596
E1,a,0.8822525731590356,-28.187696007759428,0.9347840898505697,-1163542.6562994185
P2,2*a**(1/2),0.8822525731590356,-56.375392015518855,0.9347840898501324,-1163542.6562988204
P4,4*a**(3/4),0.8822525731590356,-37.58359467701258,0.9347840898496045,-1163542.6562863502
P3/2,(2/3)/a**(1/2),0.8822525731590353,56.375392015518834,0.9347840898501294,-1163542.6563009096
D7,(3/2) / (1 - (1 + a)**(-1/3)),0.8262995684770683,26.583608215370244,0.9347891373227872,-1163513.9719079386
D2,1 / (-np.log(1 - a)),0.8227493855536681,48.32735214140324,0.8870202747329771,-2401247.408746084
D6,((3/2)*(1 + a)**(2/3)) / ((1 + a)**(1/3) - 1),0.7966845545902281,25.725173315209066,0.9347918215110462,-1163498.5719683955
G7,(1/4)*(1 - a)**(1/2) / (1 - (1 - a)**(1/2)),0.7558814805688919,-41.31060132758599,0.5296097073289755,2017278.64629466
D8,((3/2)*(1 + a)**(4/3)) / (1 - (1 + a)**(-1/3)),0.7019669258049234,22.919786402831942,0.9348256196971705,-1163472.3602003204
G6,(1/4)*(1 - a)*(-np.log(1 - a))**3,0.5596674051152454,-5.221461790829799,0.9844822678355857,467115.72742480255
F3,(1 - a)**3,0.4547353699037199,-2.983994285860716,0.9770273716982537,-1446525.6554791012
D4,(3/2) / ((1 - a)**(-1/3) - 1),0.20719504550298168,-45.71236085706815,0.1291105636945544,1722409.6757754663
B1,1 / (a - (1 - a)),0.00023743872010520683,-0.013413080108505107,0.816115153750322,435754.0057426324
F0/R1/P1,"np.full_like(a, 1)",0.0,0.0,0.0,0.0
