Model,Equation,R2_score_13,Ea_13,R2_score_14,Ea_14
G4,(1/2)*(1 - a)*(-np.log(1 - a)),0.9827664191876706,-8.63922523521784,0.34170839421737054,-12976.928682803857
A4,4*(1 - a)*(-np.log(1 - a))**(3/4),0.9822034003230886,-9.162571973253042,0.9229833114656344,22099.866965636804
A3,3*(1 - a)*(-np.log(1 - a))**(2/3),0.98169106081903,-9.348457207722156,0.8736415029707709,35001.70528988496
A5/2,(5/2)*(1 - a)*(-np.log(1 - a))**(3/5),0.9811414381001561,-9.501479396222607,0.8595654607398713,49882.91433690831
A2,2*(1 - a)*(-np.log(1 - a))**(1/2),0.9800560431915515,-9.738392634733746,0.9836819401967702,71484.80151647174
A3/2,(3/2)*(1 - a)*(-np.log(1 - a))**(1/3),0.977436491029842,-10.153524608266599,0.9708491931100334,141744.27353935802
F1/3,(3/2)*(1 - a)**(1/3),0.9681850509702657,-33.18716246074609,0.9296267389735071,548323.9543261466
R3,3*(1 - a)**(2/3),0.9681850509702653,-16.593581230373044,0.9296267389736771,548323.9543269428
G3,1 / (4*(1 - a)**3),0.9681850509702651,3.687462495638454,0.929626738976459,548323.9543326535
G2,1 / (3*(1 - a)**2),0.9681850509702646,5.531193743457678,0.9296267389779739,548323.9543360947
G1,1 / (2*(1 - a)),0.9681850509702646,11.062387486915355,0.9296267389773175,548323.9543357422
F1/A1,(1 - a),0.9681850509702646,-11.062387486915355,0.929626738977207,548323.9543339619
R2,2*(1 - a)**(1/2),0.9681850509702644,-22.12477497383071,0.9296267389779789,548323.9543361092
F3/4,4*(1 - a)**(3/4),0.9681850509702644,-14.74984998255381,0.9296267389769818,548323.9543332597
F3/2,2*(1 - a)**(3/2),0.9681850509702644,-7.374924991276905,0.9296267389764999,548323.9543328527
F2,(1 - a)**2,0.9681850509702643,-5.531193743457677,0.9296267389773631,548323.9543345469
G5,(1/3)*(1 - a)*(-np.log(1 - a))**2,0.9552859034308409,-6.957447624784415,1.0,362592.53900996153
A3/4,(3/4)*(1 - a)*(-np.log(1 - a))**(-1/3),0.9511069682625796,-12.073692528954476,0.8785273005560682,1019326.3541482529
A2/3,(2/3)*(1 - a)*(-np.log(1 - a))**(-1/2),0.9383463380750808,-12.611756973864177,0.8182429250620404,1142639.4438633502
D5,((3/2)*(1 - a)**(4/3)) / ((1 - a)**(-1/3) - 1),0.9223163740989911,-8.365643533100794,0.7557277850256188,1226500.5617803815
D1,1 / (2*a),0.8713877864033606,21.99889387261826,0.9387183757687853,-1192284.5032650423
P3,3*a**(2/3),0.8713877864033606,-32.998340808927395,0.9387183757681894,-1192284.5032592616
P4,4*a**(3/4),0.8713877864033603,-29.33185849682435,0.9387183757679897,-1192284.5032573899
E2,a / 2,0.87138778640336,-21.99889387261825,0.9387183757682018,-1192284.503259038
P2,2*a**(1/2),0.8713877864033598,-43.9977877452365,0.9387183757688222,-1192284.5032643839
P3/2,(2/3)/a**(1/2),0.8713877864033598,43.997787745236494,0.9387183757682035,-1192284.5032502236
E1,a,0.8713877864033596,-21.998893872618243,0.9387183757684733,-1192284.503263097
D2,1 / (-np.log(1 - a)),0.8382338579599716,31.949915000211007,0.8869203055907474,-2211499.049295907
D7,(3/2) / (1 - (1 + a)**(-1/3)),0.826791956107514,20.98667942524177,0.938723801746322,-1192255.0995874696
D6,((3/2)*(1 + a)**(2/3)) / ((1 + a)**(1/3) - 1),0.8037177011991937,20.460048758420935,0.9387268394700835,-1192238.8086391187
D8,((3/2)*(1 + a)**(4/3)) / (1 - (1 + a)**(-1/3)),0.7302212187005989,18.751950358276613,0.9387506768605842,-1192248.731980048
G8,(1/3)*(1 - a)**(2/3) / (1 - (1 - a)**(1/3)),0.6192431508161234,-27.243362014456366,0.3151478207688734,1495534.66297831
D3,((3/2)*(1 - a)**(2/3)) / (1 - (1 - a)**(1/3)),0.619243150816123,-27.24336201445634,0.3151478207688734,1495534.6629783094
G6,(1/4)*(1 - a)*(-np.log(1 - a))**3,0.5381516844655646,-4.686699808658005,0.9795922564835869,681085.8703746747
F3,(1 - a)**3,0.45913353371195426,-3.1611826055765926,0.973544635720867,-1505478.4271401733
D4,(3/2) / ((1 - a)**(-1/3) - 1),0.17615058878492182,27.338037997330375,0.07052024649553139,-1060994.5275309156
G7,(1/4)*(1 - a)**(1/2) / (1 - (1 - a)**(1/2)),0.126524481217521,-20.43062589033278,0.05108542255507866,730134.5663724323
B1,1 / (a - (1 - a)),0.00013416123552504838,-0.011642966642241183,0.7391991829262275,585323.9681699149
F0/R1/P1,"np.full_like(a, 1)",0.0,0.0,0.0,0.0
