Model,Equation,R2_score_13,Ea_13,R2_score_14,Ea_14
G5,(1/3)*(1 - a)*(-np.log(1 - a))**2,0.9721979909134283,-4.210510080965558,0.9995040672006802,-334483.2609989406
D2,1 / (-np.log(1 - a)),0.9668935865127071,9.47452407352831,0.9709419949762471,-757818.1798666334
G4,(1/2)*(1 - a)*(-np.log(1 - a)),0.9667258979429991,-7.48131842797696,0.9998371353406633,-122244.13638474111
P4,4*a**(3/4),0.9619042669328167,-12.102517381423374,0.9395882544605276,-572430.5294758592
P3/2,(2/3)/a**(1/2),0.961904266932816,18.15377607213504,0.9395882544670324,-572430.5294859827
E2,a / 2,0.9619042669328156,-9.076888036067523,0.939588254467086,-572430.5294883571
E1,a,0.9619042669328156,-9.07688803606752,0.939588254466275,-572430.5294867039
P2,2*a**(1/2),0.9619042669328152,-18.15377607213503,0.9395882544710711,-572430.5294942582
D1,1 / (2*a),0.9619042669328152,9.076888036067519,0.9395882544633819,-572430.529479056
P3,3*a**(2/3),0.9619042669328141,-13.61533205410127,0.9395882544670868,-572430.5294883642
A4,4*(1 - a)*(-np.log(1 - a))**(3/4),0.9610771723137127,-9.267354300345453,0.9531304594035356,-78816.76753699245
D7,(3/2) / (1 - (1 + a)**(-1/3)),0.9583312656853895,9.085075368250488,0.9395889783871245,-572428.2982024724
A3,3*(1 - a)*(-np.log(1 - a))**(2/3),0.9578241153627581,-10.061036079053192,0.924061152713791,-73143.78669236663
D4,(3/2) / ((1 - a)**(-1/3) - 1),0.9571718436964675,9.985674532442161,0.9004871724586286,-967124.068185927
D6,((3/2)*(1 + a)**(2/3)) / ((1 + a)**(1/3) - 1),0.9560700506103464,9.084781106434933,0.9395895118252819,-572426.8543909498
A5/2,(5/2)*(1 - a)*(-np.log(1 - a))**(3/5),0.9543865495810282,-10.796487217206863,0.8989608816935283,-61655.369537602535
A2,2*(1 - a)*(-np.log(1 - a))**(1/2),0.9471757847835287,-12.11335576368036,0.7237018261950429,-37251.496247949646
D8,((3/2)*(1 + a)**(4/3)) / (1 - (1 + a)**(-1/3)),0.9469002894724241,9.061056859540468,0.939562737104607,-572432.7258181644
G7,(1/4)*(1 - a)**(1/2) / (1 - (1 - a)**(1/2)),0.9461305097421427,10.296498883938389,0.7933984857196041,-1010295.074963613
G8,(1/3)*(1 - a)**(2/3) / (1 - (1 - a)**(1/3)),0.9356100241608287,10.779050214531846,0.7136586251702726,-1089758.1984080495
D3,((3/2)*(1 - a)**(2/3)) / (1 - (1 - a)**(1/3)),0.9356100241608283,10.779050214531843,0.7136586251702736,-1089758.1984080495
A3/2,(3/2)*(1 - a)*(-np.log(1 - a))**(1/3),0.9251897633200071,-15.121426757065395,0.025345432261940075,-7549.236593428021
D5,((3/2)*(1 - a)**(4/3)) / ((1 - a)**(-1/3) - 1),0.7443376683956446,12.482139492816627,0.23311959080090522,-849096.9842390997
F1/3,(3/2)*(1 - a)**(1/3),0.7210277003565035,-79.62255939484457,0.9668274366892088,1770376.8029158914
G1,1 / (2*(1 - a)),0.721027700356503,26.540853131614842,0.9668274366893488,1770376.8029152874
F1/A1,(1 - a),0.721027700356503,-26.540853131614842,0.9668274366892604,1770376.8029164632
F2,(1 - a)**2,0.721027700356503,-13.270426565807421,0.9668274366892589,1770376.8029165152
R3,3*(1 - a)**(2/3),0.7210277003565028,-39.811279697422265,0.9668274366892544,1770376.8029171557
G2,1 / (3*(1 - a)**2),0.7210277003565025,13.270426565807412,0.9668274366892349,1770376.8029169422
R2,2*(1 - a)**(1/2),0.7210277003565025,-53.081706263229655,0.9668274366891407,1770376.80291781
F3/4,4*(1 - a)**(3/4),0.721027700356502,-35.387804175486416,0.9668274366892792,1770376.8029163599
G3,1 / (4*(1 - a)**3),0.7210277003565017,8.846951043871602,0.966827436689275,1770376.8029163657
F3/2,2*(1 - a)**(3/2),0.7210277003565014,-17.6939020877432,0.9668274366892684,1770376.8029161815
A2/3,(2/3)*(1 - a)*(-np.log(1 - a))**(-1/2),0.58226092111954,24.40398096394302,0.13393207749399008,-711253.8940033778
G6,(1/4)*(1 - a)*(-np.log(1 - a))**3,0.5008358303053891,-2.86048502486809,0.9606000935264652,2230963.38835154
F3,(1 - a)**3,0.16372967779716494,-3.863989645678382,0.9861659950877469,-657215.6271101228
A3/4,(3/4)*(1 - a)*(-np.log(1 - a))**(-1/3),0.11893852439924464,17.361760722722146,0.016835969634683718,-281291.9751834952
B1,1 / (a - (1 - a)),0.00013017614142589223,-0.012661735094465955,0.46037178831745673,1159938.6865258166
F0/R1/P1,"np.full_like(a, 1)",0.0,0.0,0.0,0.0
