Model,Equation,R2_score_13,Ea_13,R2_score_14,Ea_14
A4,4*(1 - a)*(-np.log(1 - a))**(3/4),0.991201870375913,-9.255300513958696,0.9886546438778828,22856.1917265689
G4,(1/2)*(1 - a)*(-np.log(1 - a)),0.9911306765458621,-9.144784403621921,0.5185482532563027,3599.3884426942786
A3,3*(1 - a)*(-np.log(1 - a))**(2/3),0.9909240106514616,-9.289904207581356,0.991950356772058,28733.095611748537
A5/2,(5/2)*(1 - a)*(-np.log(1 - a))**(3/5),0.9905891458200995,-9.316729320924038,0.9974607004978566,33733.440825095044
A2,2*(1 - a)*(-np.log(1 - a))**(1/2),0.9898951660206126,-9.355481556014508,0.9967881413612316,41062.536133694346
A3/2,(3/2)*(1 - a)*(-np.log(1 - a))**(1/3),0.9882133883716234,-9.415909403256043,0.9974593157525714,56212.02115186794
G3,1 / (4*(1 - a)**3),0.982791646172184,3.17328016837654,0.9602236229924358,50213.95119312891
R3,3*(1 - a)**(2/3),0.9827916461721837,-14.27976075769443,0.9602236230241145,50213.95119698723
F3/2,2*(1 - a)**(3/2),0.9827916461721837,-6.346560336753078,0.9602236229862843,50213.9511922536
G2,1 / (3*(1 - a)**2),0.9827916461721835,4.759920252564807,0.9602236229980344,50213.95119381212
F1/3,(3/2)*(1 - a)**(1/3),0.9827916461721833,-28.55952151538884,0.960223622997301,50213.95119358415
F2,(1 - a)**2,0.9827916461721833,-4.759920252564808,0.9602236229928436,50213.95119312125
F1/A1,(1 - a),0.9827916461721833,-9.519840505129617,0.9602236229916645,50213.95119293848
R2,2*(1 - a)**(1/2),0.9827916461721833,-19.039681010259237,0.9602236229801667,50213.9511914043
G1,1 / (2*(1 - a)),0.9827916461721833,9.519840505129617,0.9602236229798762,50213.95119153463
F3/4,4*(1 - a)**(3/4),0.9827916461721831,-12.693120673506153,0.9602236229985475,50213.95119386164
A3/4,(3/4)*(1 - a)*(-np.log(1 - a))**(-1/3),0.9744788648181382,-9.59880637402404,0.8723877029575442,89307.90874312715
A2/3,(2/3)*(1 - a)*(-np.log(1 - a))**(-1/2),0.9691919924702294,-9.628068157899506,0.8561415008651333,100653.94888006759
D5,((3/2)*(1 - a)**(4/3)) / ((1 - a)**(-1/3) - 1),0.9668809423080893,-6.193499626551502,0.8443266980681813,110490.31143287948
G5,(1/3)*(1 - a)*(-np.log(1 - a))**2,0.9638050315136292,-8.562090753793749,0.961201979102867,48385.90456728676
D3,((3/2)*(1 - a)**(2/3)) / (1 - (1 - a)**(1/3)),0.9165838516647677,-17.33456894240077,0.7554125571398476,184127.35959634825
G8,(1/3)*(1 - a)**(2/3) / (1 - (1 - a)**(1/3)),0.9165838516647673,-17.33456894240076,0.7554125571398486,184127.35959634843
P2,2*a**(1/2),0.8976185024087732,-89.45136754092272,0.948238425431886,-405005.6083398938
P3/2,(2/3)/a**(1/2),0.897618502408773,89.45136754092269,0.9482384254203642,-405005.6083234541
D1,1 / (2*a),0.8976185024087725,44.725683770461345,0.9482384254321155,-405005.60834034893
E1,a,0.8976185024087723,-44.72568377046132,0.9482384254306008,-405005.6083375596
P4,4*a**(3/4),0.8976185024087723,-59.634245027281764,0.948238425421977,-405005.608324766
E2,a / 2,0.8976185024087715,-44.7256837704613,0.9482384254284697,-405005.6083348844
P3,3*a**(2/3),0.8976185024087706,-67.08852565569194,0.9482384254398754,-405005.60835099226
G7,(1/4)*(1 - a)**(1/2) / (1 - (1 - a)**(1/2)),0.8770087658947395,-26.130771620518487,0.6980236017927661,238693.7144123984
D7,(3/2) / (1 - (1 + a)**(-1/3)),0.8750475703729222,44.589979530614286,0.948242446270268,-404990.8714419175
D6,((3/2)*(1 + a)**(2/3)) / ((1 + a)**(1/3) - 1),0.8486676587427263,43.74485661979221,0.9482443912192263,-404983.44486421417
D8,((3/2)*(1 + a)**(4/3)) / (1 - (1 + a)**(-1/3)),0.7223043377326626,38.56678092193401,0.9482663981797389,-404960.2538335357
D4,(3/2) / ((1 - a)**(-1/3) - 1),0.7031358292220261,-38.0814061623555,0.5573823809948948,308874.96707778954
G6,(1/4)*(1 - a)*(-np.log(1 - a))**3,0.6835278380066871,-6.660226479563518,0.9725446003288015,61789.02818791437
F3,(1 - a)**3,0.4094564879382252,-2.644844733365954,0.9898087446170503,-450580.7656702102
D2,1 / (-np.log(1 - a)),0.17329725185349404,33.676597245537124,0.38915737488775126,-578562.6167168883
B1,1 / (a - (1 - a)),0.0006808917050315121,-0.0158354406047147,0.875226877689941,66950.86737072123
F0/R1/P1,"np.full_like(a, 1)",0.0,0.0,0.0,0.0
