Model,Equation,R2_score_13,Ea_13,R2_score_14,Ea_14
G4,(1/2)*(1 - a)*(-np.log(1 - a)),0.9619871981725041,-8.062662377304473,0.9584128175478867,49061.909023345936
A4,4*(1 - a)*(-np.log(1 - a))**(3/4),0.9601958971359114,-7.856917022268328,0.9926638082092107,60047.03660602404
A3,3*(1 - a)*(-np.log(1 - a))**(2/3),0.9594874553726689,-7.789581542216827,0.988581003459638,68738.101658183
A5/2,(5/2)*(1 - a)*(-np.log(1 - a))**(3/5),0.958884165139921,-7.736173662164173,0.9942545895767443,78621.2964238551
A2,2*(1 - a)*(-np.log(1 - a))**(1/2),0.9579217870335534,-7.656839171719029,0.9979679456056414,83360.9421384576
A3/2,(3/2)*(1 - a)*(-np.log(1 - a))**(1/3),0.9561762418598468,-7.526716189040178,0.9970304081170915,112804.71426184238
G3,1 / (4*(1 - a)**3),0.9522257190738951,2.4248257935780186,0.9491335817685411,133501.85341666808
F3/4,4*(1 - a)**(3/4),0.9522257190738951,-9.699303174312075,0.949133581768473,133501.85341547552
F3/2,2*(1 - a)**(3/2),0.9522257190738951,-4.849651587156037,0.9491335817680181,133501.85341618917
G1,1 / (2*(1 - a)),0.9522257190738949,7.274477380734054,0.949133581785593,133501.85342243407
G2,1 / (3*(1 - a)**2),0.9522257190738949,3.637238690367027,0.9491335817765644,133501.85341909484
F1/A1,(1 - a),0.9522257190738949,-7.274477380734054,0.9491335817706332,133501.85341707323
F2,(1 - a)**2,0.9522257190738949,-3.637238690367027,0.949133581770019,133501.85341679055
R3,3*(1 - a)**(2/3),0.9522257190738949,-10.911716071101084,0.9491335817596048,133501.8534127425
F1/3,(3/2)*(1 - a)**(1/3),0.9522257190738946,-21.823432142202165,0.9491335817602989,133501.8534129395
R2,2*(1 - a)**(1/2),0.9522257190738944,-14.548954761468103,0.9491335817851702,133501.85342141555
G5,(1/3)*(1 - a)*(-np.log(1 - a))**2,0.9498510332167208,-8.858442597689102,0.9502042469278135,130000.61895178637
A3/4,(3/4)*(1 - a)*(-np.log(1 - a))**(-1/3),0.9477790137451523,-7.033013607776913,0.9163227320219864,199081.20094801238
D5,((3/2)*(1 - a)**(4/3)) / ((1 - a)**(-1/3) - 1),0.9456749389563467,-4.380344430655829,0.8914434509347493,227613.48350952932
A2/3,(2/3)*(1 - a)*(-np.log(1 - a))**(-1/2),0.9454074701765636,-6.916314065044531,0.9025280529834948,214373.69606286555
G8,(1/3)*(1 - a)**(2/3) / (1 - (1 - a)**(1/3)),0.9330277078006736,-10.97795808612176,0.8283760616547838,320894.70666457893
D3,((3/2)*(1 - a)**(2/3)) / (1 - (1 - a)**(1/3)),0.9330277078006736,-10.977958086121756,0.8283760616547822,320894.7066645783
G7,(1/4)*(1 - a)**(1/2) / (1 - (1 - a)**(1/2)),0.9327418303858444,-15.430700108369638,0.7994356122317802,389064.20393669244
D4,(3/2) / ((1 - a)**(-1/3) - 1),0.9043491753659914,-21.86645736878203,0.7554391062623813,481304.4680065785
G6,(1/4)*(1 - a)*(-np.log(1 - a))**3,0.7138506835961952,-8.080579207484748,0.9821370744933471,159537.0694174475
P4,4*a**(3/4),0.6958538479151402,-122.82035957601373,0.9767464219597285,-2165680.303320421
P3/2,(2/3)/a**(1/2),0.6958538479151402,184.23053936402076,0.9767464219595112,-2165680.303323704
E2,a / 2,0.6958538479151399,-92.11526968201032,0.9767464219596135,-2165680.3033222295
P3,3*a**(2/3),0.6958538479151398,-138.17290452301546,0.9767464219596574,-2165680.3033214705
E1,a,0.6958538479151398,-92.11526968201031,0.9767464219596212,-2165680.3033220842
P2,2*a**(1/2),0.6958538479151394,-184.2305393640206,0.9767464219596658,-2165680.303321277
D1,1 / (2*a),0.6958538479151394,92.1152696820103,0.9767464219596157,-2165680.3033220773
D2,1 / (-np.log(1 - a)),0.5873927505117099,-50.69981522181285,0.4582442632176626,1026827.3651884919
D7,(3/2) / (1 - (1 + a)**(-1/3)),0.5648396556829958,74.73871488124242,0.9768094932370738,-2164995.6250660964
F3,(1 - a)**3,0.5214474407324418,-2.4535619121267933,0.9641067194372105,-2587203.2920280914
D6,((3/2)*(1 + a)**(2/3)) / ((1 + a)**(1/3) - 1),0.4999459970955115,66.18252915456712,0.9768412479391572,-2164651.650350668
D8,((3/2)*(1 + a)**(4/3)) / (1 - (1 + a)**(-1/3)),0.3363299636374304,44.58469809146977,0.9768170955699912,-2163494.7193181952
B1,1 / (a - (1 - a)),0.00010233211560843456,-0.010630529693872503,0.8762955238569112,167356.78623470332
F0/R1/P1,"np.full_like(a, 1)",0.0,0.0,0.0,0.0
