conversion,Friedman
1e-05,71717.52340841488
0.01001,94889.88652769115
0.02001,97534.04852637312
0.03001,99111.60771440956
0.040010000000000004,100252.37248814605
0.050010000000000006,101147.03250921756
0.06001,101876.25022614337
0.07001,102511.48670902944
0.08001,103047.73436154991
0.09000999999999999,103535.03077621327
0.10001,103988.95007636506
0.11001,104377.86929334821
0.12000999999999999,104746.61275393207
0.13001000000000001,105096.15769215311
0.14001000000000002,105370.41663444544
0.15001,105708.87052801851
0.16001,105959.92334020161
0.17001000000000002,106223.28561849393
0.18001,106468.4192766444
0.19001,106692.51485529928
0.20001000000000002,106916.85842936262
0.21001,107118.39495771352
0.22001,107318.1850667042
0.23001000000000002,107508.51275445837
0.24001,107683.02192840829
0.25001,107860.72762320733
0.26001,108036.77718713306
0.27001000000000003,108181.80875325149
0.28001000000000004,108340.21959931916
0.29001,108498.84303893024
0.30001,108630.76782862408
0.31001,108772.46923973631
0.32001,108914.86911365931
0.33001,109048.32828026195
0.34001000000000003,109169.45319696513
0.35001000000000004,109298.73306789054
0.36001,109428.13525149557
0.37001,109542.68309823018
0.38001,109659.40397019727
0.39001,109778.73017791139
0.40001000000000003,109895.35035444074
0.41001000000000004,110003.8680410861
0.42001,110115.87124681087
0.43001,110228.04744735
0.44001,110337.39250138475
0.45001,110445.00481049091
0.46001000000000003,110552.6633717448
0.47001000000000004,110660.39120137968
0.48001,110769.30499090685
0.49001,110876.5956092759
0.50001,110982.27074051103
0.51001,111090.27937366569
0.52001,111202.98908786403
0.53001,111310.32680647007
0.54001,111416.37260014027
0.55001,111531.45249444776
0.56001,111649.1801074553
0.57001,111757.65692050672
0.5800099999999999,111869.07816316152
0.5900099999999999,111996.46409001316
0.6000099999999999,112116.99019312169
0.6100099999999999,112229.99652927495
0.62001,112359.82354826845
0.63001,112499.02975365083
0.64001,112619.65590243203
0.65001,112747.7537154937
0.66001,112900.59684375756
0.67001,113042.22351840277
0.68001,113169.44996069784
0.69001,113338.14014757924
0.70001,113506.07656605028
0.7100099999999999,113642.48580940568
0.7200099999999999,113822.8609218426
0.7300099999999999,114013.52767830688
0.74001,114167.52142008339
0.75001,114368.97571599491
0.76001,114582.66993722193
0.77001,114756.13553649119
0.78001,114993.96231032345
0.79001,115233.70801706218
0.80001,115451.32847180411
0.81001,115718.82612761004
0.82001,115980.67883702909
0.83001,116268.00440247671
0.8400099999999999,116567.41415259779
0.8500099999999999,116900.70613740716
0.8600099999999999,117232.34671139519
0.87001,117638.61336816999
0.88001,118002.68756130399
0.89001,118502.8738665662
0.90001,118929.73046980842
0.91001,119509.27958741706
0.92001,120149.19313788676
0.93001,120811.9880058443
0.94001,121623.28624067483
0.95001,122614.19911124719
0.9600099999999999,123805.23447783288
0.9700099999999999,125341.94845702878
0.9800099999999999,127591.91257264187
0.99001,131487.4797590795
