conversion,Friedman
1e-05,101286.10737002763
0.01001,100628.20147626745
0.02001,101183.99056116094
0.03001,100873.07522452177
0.040010000000000004,101065.56600320678
0.050010000000000006,101220.91422788143
0.06001,101306.46719993562
0.07001,101186.93954347765
0.08001,101266.55619749456
0.09000999999999999,101347.12552672332
0.10001,101406.59524733754
0.11001,101462.89963235306
0.12000999999999999,101494.30697469125
0.13001000000000001,101521.60553573772
0.14001000000000002,101579.04963329634
0.15001,101633.9456666243
0.16001,101685.91346324811
0.17001000000000002,101737.82454420556
0.18001,101789.0667737822
0.19001,101836.74503377834
0.20001000000000002,101893.21677452365
0.21001,101949.30757295355
0.22001,102005.26305790394
0.23001000000000002,102061.14566324388
0.24001,102116.95525420626
0.25001,102176.76974433669
0.26001,102238.09649371254
0.27001000000000003,102300.01793933872
0.28001000000000004,102361.87736370602
0.29001,102423.67460049764
0.30001,102485.40948362906
0.31001,102549.69971555388
0.32001,102621.2198890538
0.33001,102690.05798614996
0.34001000000000003,102758.85511563614
0.35001000000000004,102827.6111016092
0.36001,102896.32576818638
0.37001,102965.56114793284
0.38001,103049.94208699837
0.39001,103126.66841295337
0.40001000000000003,103203.38040756293
0.41001000000000004,103280.07790795836
0.42001,103356.76075109947
0.43001,103436.78672393128
0.44001,103534.27794155147
0.45001,103619.96573842989
0.46001000000000003,103705.6703423153
0.47001000000000004,103791.39162921342
0.48001,103878.40467390322
0.49001,103977.367033188
0.50001,104087.36434060372
0.51001,104183.03266941488
0.52001,104278.75287790515
0.53001,104375.52635971799
0.54001,104475.85160013151
0.55001,104606.38766972627
0.56001,104724.95074998421
0.57001,104831.54351873379
0.5800099999999999,104939.71920803685
0.5900099999999999,105051.89872619786
0.6000099999999999,105198.91402152421
0.6100099999999999,105347.15279295933
0.62001,105465.1503174203
0.63001,105586.90519751921
0.64001,105721.19860034769
0.65001,105891.91146597415
0.66001,106062.95746506189
0.67001,106197.19184142876
0.68001,106335.45798594235
0.69001,106519.69167336263
0.70001,106714.15732092924
0.7100099999999999,106904.02734264836
0.7200099999999999,107052.9319782881
0.7300099999999999,107259.095448265
0.74001,107478.95010531016
0.75001,107699.37981766596
0.76001,107896.14044122268
0.77001,108142.01393924115
0.78001,108388.5959635456
0.79001,108641.3344523466
0.80001,108928.96335320016
0.81001,109201.60646572469
0.82001,109476.41154718355
0.83001,109871.32690817308
0.8400099999999999,110167.92794474028
0.8500099999999999,110521.69083266777
0.8600099999999999,110994.38704930169
0.87001,111319.82831080684
0.88001,111848.70968319086
0.89001,112320.07143274805
0.90001,112895.51072300161
0.91001,113553.74314132777
0.92001,114186.13031323474
0.93001,115033.70686743707
0.94001,115998.73402757365
0.95001,117079.91011088919
0.9600099999999999,118436.48086517477
0.9700099999999999,120277.32628917656
0.9800099999999999,122911.00186716343
0.99001,127631.82913206166
