conversion,Friedman
1e-05,66545.26986551675
0.01001,102032.09205123839
0.02001,105368.46747293258
0.03001,107125.2875377405
0.040010000000000004,108276.85927927087
0.050010000000000006,109080.4972188185
0.06001,109737.86383289518
0.07001,110183.67441415013
0.08001,110502.23639083725
0.09000999999999999,110739.17794904864
0.10001,110922.6076104972
0.11001,111052.87192204811
0.12000999999999999,111114.95479047194
0.13001000000000001,111173.37719190096
0.14001000000000002,111205.33041394966
0.15001,111194.69063216275
0.16001,111150.19642545574
0.17001000000000002,111079.09217758931
0.18001,110987.58824820752
0.19001,110880.73316660535
0.20001000000000002,110762.68224633763
0.21001,110636.704492055
0.22001,110502.3083081661
0.23001000000000002,110334.29808651135
0.24001,110146.79662891358
0.25001,109977.76881344503
0.26001,109816.07711617232
0.27001000000000003,109601.5925845843
0.28001000000000004,109392.11657726204
0.29001,109187.83418072875
0.30001,108963.0415271417
0.31001,108741.96182089378
0.32001,108509.52935375762
0.33001,108263.3395829815
0.34001000000000003,108036.13607377277
0.35001000000000004,107777.14908661247
0.36001,107522.11141734428
0.37001,107271.12550237685
0.38001,107007.6420112791
0.39001,106744.28398810954
0.40001000000000003,106473.26383473744
0.41001000000000004,106210.19117840612
0.42001,105923.87745458871
0.43001,105654.21958589264
0.44001,105369.99587715467
0.45001,105087.04149386917
0.46001000000000003,104802.58494149223
0.47001000000000004,104515.61014292818
0.48001,104225.3273977052
0.49001,103935.033194133
0.50001,103641.74370893285
0.51001,103347.65688635482
0.52001,103050.99098745704
0.53001,102754.2916021585
0.54001,102455.11750575721
0.55001,102155.14892593709
0.56001,101853.82003482307
0.57001,101553.06606303381
0.5800099999999999,101245.43133525488
0.5900099999999999,100947.33544083612
0.6000099999999999,100636.31610046694
0.6100099999999999,100333.1083813837
0.62001,100025.61023424353
0.63001,99718.90115271855
0.64001,99405.64220444275
0.65001,99099.2654410511
0.66001,98788.39768062216
0.67001,98468.65039497807
0.68001,98159.9917163086
0.69001,97840.48110982747
0.70001,97526.4259780904
0.7100099999999999,97199.135114361
0.7200099999999999,96881.70989933575
0.7300099999999999,96566.99097985086
0.74001,96218.97171452144
0.75001,95897.62922119237
0.76001,95560.51708075189
0.77001,95213.13969100096
0.78001,94885.994641963
0.79001,94538.38768383116
0.80001,94165.21705596604
0.81001,93803.74842936496
0.82001,93435.37397448182
0.83001,93049.83433575957
0.8400099999999999,92649.08074682113
0.8500099999999999,92237.59521856588
0.8600099999999999,91803.03640720226
0.87001,91342.5632985011
0.88001,90868.72437710883
0.89001,90386.80318157077
0.90001,89838.95090061649
0.91001,89270.12236812535
0.92001,88596.10801544787
0.93001,87894.68095849114
0.94001,87083.16432107578
0.95001,86118.80488476958
0.9600099999999999,84943.83695258584
0.9700099999999999,83478.86116816416
0.9800099999999999,81398.55929319216
0.99001,77883.82621152789
