Model,Equation,R2_score,Ea,A
G6,(1/4)*(1 - a)*(-np.log(1 - a))**3,0.9945349627444703,-219050.96332833904,1.1613863839623947e-22
A2/3,(2/3)*(1 - a)*(-np.log(1 - a))**(-1/2),0.9933635269247866,149774.21834069482,855930363733710.0
A3/4,(3/4)*(1 - a)*(-np.log(1 - a))**(-1/3),0.9926972956017774,132211.11445169323,12747008365523.61
G5,(1/3)*(1 - a)*(-np.log(1 - a))**2,0.991481184738695,-113672.33999432926,3.938254991408303e-12
F1/A1,(1 - a),0.9901210363852105,97084.9066736899,2683578196.513508
D5,((3/2)*(1 - a)**(4/3)) / ((1 - a)**(-1/3) - 1),0.9868134667558449,230413.78378196678,1.1401982915088971e+23
A3/2,(3/2)*(1 - a)*(-np.log(1 - a))**(1/3),0.9820478450392184,61958.69889568674,502189.6017774469
F3/2,2*(1 - a)**(3/2),0.9703324001786439,123286.3734229215,3377813239636.719
A2,2*(1 - a)*(-np.log(1 - a))**(1/2),0.9693849666151331,44395.59500668513,6310.319368787609
D3,((3/2)*(1 - a)**(2/3)) / (1 - (1 - a)**(1/3)),0.9639044876400952,178010.85028350778,1.7991925191832096e+16
G8,(1/3)*(1 - a)**(2/3) / (1 - (1 - a)**(1/3)),0.963904487640095,178010.85028350778,8.096366336324446e+16
A5/2,(5/2)*(1 - a)*(-np.log(1 - a))**(3/5),0.9512321227897004,33857.73267328419,434.12494651670323
F3/4,4*(1 - a)**(3/4),0.9368051642289699,83984.17329907422,13371452.196108157
G7,(1/4)*(1 - a)**(1/2) / (1 - (1 - a)**(1/2)),0.9325306252526647,166840.96864012987,5723950811508834.0
A3,3*(1 - a)*(-np.log(1 - a))**(2/3),0.9266540453479771,26832.491117683556,70.48268514991585
D4,(3/2) / ((1 - a)**(-1/3) - 1),0.9054976721701454,160543.20578401588,97224724297133.75
F2,(1 - a)**2,0.9049309212280545,149487.8401721531,1.7006580686470682e+16
R3,3*(1 - a)**(2/3),0.90220992810096,79617.26217420227,4833837.911623179
A4,4*(1 - a)*(-np.log(1 - a))**(3/4),0.8547751099711054,18050.939173182745,6.8423436807461275
D2,1 / (-np.log(1 - a)),0.8494334316012007,150060.5965092364,19145968677723.945
B1,1 / (a - (1 - a)),0.8183999050715931,-265760.3194386697,1.50205756162435e-28
R2,2*(1 - a)**(1/2),0.8026180468559289,70883.43992445845,533006.9652975772
F3,(1 - a)**3,0.7928362125881879,201890.77367061606,1.0777542723412287e+23
D1,1 / (2*a),0.7662248306386644,135596.44116203047,496368863118.9823
D7,(3/2) / (1 - (1 + a)**(-1/3)),0.7476923662917057,131354.70887865475,15099354046.81155
D6,((3/2)*(1 + a)**(2/3)) / ((1 + a)**(1/3) - 1),0.738265118233695,129306.44095544446,8075943926.390325
D8,((3/2)*(1 + a)**(4/3)) / (1 - (1 + a)**(-1/3)),0.7077940000606934,123161.63718578385,1235657398.694055
F1/3,(3/2)*(1 - a)**(1/3),0.6642671799922597,62149.61767471459,52242.16455373354
P3/2,(2/3)/a**(1/2),0.63319445597951,90139.20716862864,15377448.431589097
G4,(1/2)*(1 - a)*(-np.log(1 - a)),0.5580374494447893,-8293.716660319662,0.11870756913386753
E1,a,0.4597704194453876,-46232.49481157676,7.22517675223689e-07
E2,a / 2,0.4597704194453875,-46232.494811576755,1.445035350447381e-06
F0/R1/P1,"np.full_like(a, 1)",0.3391935397336988,44681.97317522686,423.4591344121366
G3,1 / (4*(1 - a)**3),0.19713239175679487,-112526.82732016244,6.655232760155492e-18
P4,4*a**(3/4),0.16361875763650663,-23503.877814875854,2.8104718644066385e-05
G2,1 / (3*(1 - a)**2),0.10874313957821563,-60123.89382169934,3.163204441085517e-11
P3,3*a**(2/3),0.07961454186339258,-15927.672149308888,0.00020154942539367854
G1,1 / (2*(1 - a)),0.004321809001139878,-7720.960323236222,0.00013364070311052719
P2,2*a**(1/2),0.00019030099789115495,-775.2608181749673,0.008745809129916016
