Model,Equation,R2_score,Ea,A
F3/2,2*(1 - a)**(3/2),0.9941060850561392,188586.55755530333,1.240757135293267e+17
F2,(1 - a)**2,0.9922100638850658,249662.58101303954,7.217004452955016e+23
D5,((3/2)*(1 - a)**(4/3)) / ((1 - a)**(-1/3) - 1),0.9819126560964287,353916.8838530983,4.681472462280197e+31
G5,(1/3)*(1 - a)*(-np.log(1 - a))**2,0.9809176296183182,-194228.23622300132,3.0470704700894947e-18
G6,(1/4)*(1 - a)*(-np.log(1 - a))**3,0.9683869842286187,-355097.6213832854,1.4017274116500107e-32
F3,(1 - a)**3,0.9417122081218813,371814.62792851235,6.104321034176595e+36
B1,1 / (a - (1 - a)),0.9197783009949552,-249613.64540112292,9.276489960866678e-25
A2/3,(2/3)*(1 - a)*(-np.log(1 - a))**(-1/2),0.9033718737324127,207945.2266777091,2.1789470376027658e+18
A3/4,(3/4)*(1 - a)*(-np.log(1 - a))**(-1/3),0.8957845315147417,181133.66248432844,7528952207923364.0
F1/A1,(1 - a),0.8697054947861242,127510.53409756688,85325055779.93483
G4,(1/2)*(1 - a)*(-np.log(1 - a)),0.8649816628886617,-33358.85106271716,0.0005887743855680606
A3/2,(3/2)*(1 - a)*(-np.log(1 - a))**(1/3),0.7996064852341435,73887.40571080551,859540.013630466
D3,((3/2)*(1 - a)**(2/3)) / (1 - (1 - a)**(1/3)),0.7928085276039729,231764.836937635,5.534801891572955e+18
G8,(1/3)*(1 - a)**(2/3) / (1 - (1 - a)**(1/3)),0.7928085276039729,231764.836937635,2.490660851207831e+19
E1,a,0.7609809101557486,-123909.95045301154,8.222468872955582e-14
E2,a / 2,0.7609809101557486,-123909.95045301154,1.6444937745911195e-13
G7,(1/4)*(1 - a)**(1/2) / (1 - (1 - a)**(1/2)),0.7079889532654469,206115.22343728156,9.49475283078261e+16
A2,2*(1 - a)*(-np.log(1 - a))**(1/2),0.6995128611592072,47075.841517424844,2505.923165481921
F3/4,4*(1 - a)**(3/4),0.6769720253168019,96972.5223686988,12508248.23213012
D4,(3/2) / ((1 - a)**(-1/3) - 1),0.6440373157973962,191047.4879658017,271649316450259.5
R3,3*(1 - a)**(2/3),0.5865490941367476,86793.18512574268,1395924.2825555315
A5/2,(5/2)*(1 - a)*(-np.log(1 - a))**(3/5),0.5648269230889007,30988.903001396433,71.75331512599107
P4,4*a**(3/4),0.5547428178576912,-91592.84104423513,1.2165801730235896e-11
G3,1 / (4*(1 - a)**3),0.541600516159672,-361097.6535643239,6.668298042977408e-41
D2,1 / (-np.log(1 - a)),0.5273658356055815,166227.87234237842,2923841709074.0034
P3,3*a**(2/3),0.4674376101203773,-80820.47124130966,1.36190129705215e-10
G2,1 / (3*(1 - a)**2),0.45510846760192697,-238945.60664885122,4.230158676419853e-28
A3,3*(1 - a)*(-np.log(1 - a))**(2/3),0.4007050168232951,20264.277324044204,6.494068725873664
D1,1 / (2*a),0.3836683692765214,134626.92481719996,2475256071.7979283
R2,2*(1 - a)**(1/2),0.3812071639069038,66434.51063983062,14669.19862227619
D7,(3/2) / (1 - (1 + a)**(-1/3)),0.35542575999846215,126902.02054530285,39225632.927223556
D6,((3/2)*(1 + a)**(2/3)) / ((1 + a)**(1/3) - 1),0.34158067708298046,123182.2956697611,15350358.243182223
D8,((3/2)*(1 + a)**(4/3)) / (1 - (1 + a)**(-1/3)),0.2991230023304737,112023.12104313103,919949.9113666997
P2,2*a**(1/2),0.28154482441052564,-59275.73163545868,1.4400223001266119e-08
G1,1 / (2*(1 - a)),0.27275371409245774,-116793.55973337853,2.385315288330408e-15
P3/2,(2/3)/a**(1/2),0.1883384608339863,69992.70599964709,5300.104380630911
F1/3,(3/2)*(1 - a)**(1/3),0.18590490508670832,46075.836153918404,137.02455285729042
A4,4*(1 - a)*(-np.log(1 - a))**(3/4),0.09016783651413468,6858.495227353843,0.3036675167882412
F0/R1/P1,"np.full_like(a, 1)",0.0019905435189158374,5358.487182094191,0.010087793614798144
