Model,Equation,R2_score,Ea,A
F3,(1 - a)**3,0.9951603398883462,1581775.7723702497,1.4527441357111852e+123
E2,a / 2,0.9914019165558187,-732580.0496560377,3.063660555587495e-57
E1,a,0.9914019165558187,-732580.0496560377,1.5318302777937448e-57
F2,(1 - a)**2,0.9627351219888209,919850.5662324323,1.816314563160131e+71
P4,4*a**(3/4),0.948058292322221,-650434.9987528296,4.468345324722325e-52
P3,3*a**(2/3),0.9221798893001609,-623053.3151184265,6.272165211887579e-50
G4,(1/2)*(1 - a)*(-np.log(1 - a)),0.912186246470806,-223945.15377199202,1.901063080920438e-17
G3,1 / (4*(1 - a)**3),0.902134815027959,-2389775.464456658,2.219528505404544e-188
G2,1 / (3*(1 - a)**2),0.8721441937086841,-1727850.2583188394,1.3314352669153253e-136
B1,1 / (a - (1 - a)),0.8644429395406611,-655401.7436959596,6.467034096270998e-52
F3/2,2*(1 - a)**(3/2),0.8628120729496175,588887.9631635236,1.0154581662493027e+45
P2,2*a**(1/2),0.8499222457957107,-568289.9478496206,1.0427322259083266e-45
G1,1 / (2*(1 - a)),0.797752058224737,-1065925.0521810215,7.099485281246726e-85
A4,4*(1 - a)*(-np.log(1 - a))**(3/4),0.7916877543330975,-103477.5253053404,2.9543582515136665e-09
D5,((3/2)*(1 - a)**(4/3)) / ((1 - a)**(-1/3) - 1),0.7903052589630194,1098389.4069936022,1.5210169915768387e+83
G5,(1/3)*(1 - a)*(-np.log(1 - a))**2,0.7558912013278792,-705815.6676385986,1.1936068975474926e-53
G6,(1/4)*(1 - a)*(-np.log(1 - a))**3,0.718098354184323,-1187686.1815052046,6.661523884173506e-90
A2/3,(2/3)*(1 - a)*(-np.log(1 - a))**(-1/2),0.5367517604209923,498860.61702791794,5.264989286907675e+37
A3/4,(3/4)*(1 - a)*(-np.log(1 - a))**(-1/3),0.5147538743317975,418548.8647168168,4.0476898231874587e+31
F0/R1/P1,"np.full_like(a, 1)",0.4888038413939935,-403999.84604320355,2.8391931161295564e-33
F1/A1,(1 - a),0.43732704758772517,257925.36009461444,2.270873797561234e+19
A3,3*(1 - a)*(-np.log(1 - a))**(2/3),0.4244776115823468,-63321.64914978983,4.2356568285205175e-06
G8,(1/3)*(1 - a)**(2/3) / (1 - (1 - a)**(1/3)),0.28793907856731354,436464.20085577364,8.557531640392872e+31
D3,((3/2)*(1 - a)**(2/3)) / (1 - (1 - a)**(1/3)),0.2879390785673133,436464.2008557736,1.901673697865068e+31
A3/2,(3/2)*(1 - a)*(-np.log(1 - a))**(1/3),0.22635959280803972,97301.85547241228,11324688.138368912
F1/3,(3/2)*(1 - a)**(1/3),0.19505555557706802,-183358.11066393083,3.7853237496967173e-16
G7,(1/4)*(1 - a)**(1/2) / (1 - (1 - a)**(1/2)),0.15327491194241252,300860.5103824127,3.8321180229471017e+21
P3/2,(2/3)/a**(1/2),0.14254217655500237,-239709.74423678636,5.798001646819491e-21
A5/2,(5/2)*(1 - a)*(-np.log(1 - a))**(3/5),0.10044963670100407,-31196.948225349424,0.001353060171267869
D4,(3/2) / ((1 - a)**(-1/3) - 1),0.08098256478837498,215822.46547651174,95090393479918.44
F3/4,4*(1 - a)**(3/4),0.07603821582203965,92444.05856016003,600320.9386791084
D8,((3/2)*(1 + a)**(4/3)) / (1 - (1 + a)**(-1/3)),0.04305080403679746,-154204.01631382413,4.572871033729991e-16
R2,2*(1 - a)**(1/2),0.04121006642430199,-73037.24297429447,1.2695913962408336e-07
D6,((3/2)*(1 + a)**(2/3)) / ((1 + a)**(1/3) - 1),0.023446207361234477,-115368.42223220346,6.596880071616732e-13
D7,(3/2) / (1 - (1 + a)**(-1/3)),0.01828461992443119,-102423.22420497262,7.453984191623856e-12
A2,2*(1 - a)*(-np.log(1 - a))**(1/2),0.01815865823998906,16990.10316131124,7.345980480825296
R3,3*(1 - a)**(2/3),0.012437381605995867,37283.624715341844,37.85056696729185
D2,1 / (-np.log(1 - a)),0.010470007907293724,77870.66782340314,6782.993492791815
D1,1 / (2*a),0.009680327250953037,-75419.64243036925,1.0524687581299868e-08
