Model,Equation,R2_score,Ea,A
D3,((3/2)*(1 - a)**(2/3)) / (1 - (1 - a)**(1/3)),0.9952701315111839,323156.8489500626,8.251434349199756e+25
G8,(1/3)*(1 - a)**(2/3) / (1 - (1 - a)**(1/3)),0.9952701315111839,323156.8489500626,3.713145457139892e+26
F3/4,4*(1 - a)**(3/4),0.9935031460986651,161536.66618693402,2843499000571.2363
G5,(1/3)*(1 - a)*(-np.log(1 - a))**2,0.9917113508922907,-170281.14389273257,4.109185475985437e-15
G6,(1/4)*(1 - a)*(-np.log(1 - a))**3,0.9911550815273841,-341782.70325180324,1.5790561930996998e-29
G7,(1/4)*(1 - a)**(1/2) / (1 - (1 - a)**(1/2)),0.9909272005472094,313417.1547361166,7.227358622885855e+25
R3,3*(1 - a)**(2/3),0.9898700030364935,157808.22997410927,1554843729733.3118
A2/3,(2/3)*(1 - a)*(-np.log(1 - a))**(-1/2),0.9878710925061216,258472.7545049432,4.6075280524730475e+21
A3/4,(3/4)*(1 - a)*(-np.log(1 - a))**(-1/3),0.9875337471765618,229889.16127843142,1.5450148202208643e+19
F1/A1,(1 - a),0.9864421603737379,172721.97482540808,164902895398357.66
D4,(3/2) / ((1 - a)**(-1/3) - 1),0.9850869708947466,308243.1040987763,2.3340446985240748e+24
A3/2,(3/2)*(1 - a)*(-np.log(1 - a))**(1/3),0.983908091760475,115554.78837238462,1564484951.779626
A2,2*(1 - a)*(-np.log(1 - a))**(1/2),0.9809208037727704,86971.19514587286,4426391.646627932
A5/2,(5/2)*(1 - a)*(-np.log(1 - a))**(3/5),0.9774985243145298,69821.03920996588,124483.02548431269
A3,3*(1 - a)*(-np.log(1 - a))**(2/3),0.9736601149347442,58387.601919361165,11132.065745869097
R2,2*(1 - a)**(1/2),0.9712435280047033,150351.3575484598,392254437823.7717
D2,1 / (-np.log(1 - a)),0.9706723620841027,299482.29963058216,1.2949838055730275e+24
A4,4*(1 - a)*(-np.log(1 - a))**(3/4),0.9648127444772298,44095.80530610529,512.7971679564255
D5,((3/2)*(1 - a)**(4/3)) / ((1 - a)**(-1/3) - 1),0.9606608591087333,367898.0835039716,3.6457785726821526e+30
D1,1 / (2*a),0.946181211293411,285958.4621372052,1.0136170768816908e+23
D7,(3/2) / (1 - (1 + a)**(-1/3)),0.9403470862124431,280717.0603971671,3.1758407990222143e+21
D6,((3/2)*(1 + a)**(2/3)) / ((1 + a)**(1/3) - 1),0.9372706728780497,278174.3441917381,1.718307647671939e+21
F1/3,(3/2)*(1 - a)**(1/3),0.9353304845841047,142894.48512281053,87962276880.01373
D8,((3/2)*(1 + a)**(4/3)) / (1 - (1 + a)**(-1/3)),0.9268626021848,270546.1955751945,2.721620208974414e+20
F3/2,2*(1 - a)**(3/2),0.9246194408159412,195092.59210235643,1.733120284223449e+16
P3/2,(2/3)/a**(1/2),0.9098336543060922,206969.60120435854,2.062989138287017e+16
F2,(1 - a)**2,0.8438903267637132,217463.20937930443,7.285999223556393e+18
F0/R1/P1,"np.full_like(a, 1)",0.8084491990699528,127980.74027151174,3732221768.957072
F3,(1 - a)**3,0.7040838831698947,262204.4439332008,3.219214832912695e+23
B1,1 / (a - (1 - a)),0.409057775152135,-505297.677832609,7.565711668429136e-45
P2,2*a**(1/2),0.4028362112587141,48991.87933866491,506.4064228754206
G1,1 / (2*(1 - a)),0.2655813199863197,83239.50571761542,168941.59801169735
E2,a / 2,0.21543299581772898,-29996.981594181907,0.0005496939485482756
E1,a,0.21543299581772885,-29996.981594181903,0.00027484697427413774
P3,3*a**(2/3),0.12925682230606775,22662.259027715965,2.1857233877976148
G4,(1/2)*(1 - a)*(-np.log(1 - a)),0.04509528664300766,1220.415466337734,0.9505202664638375
G2,1 / (3*(1 - a)**2),0.03105142236877531,38498.27116371901,5.735443652385306
P4,4*a**(3/4),0.02575338483470264,9497.448872241484,0.13190160778033452
G3,1 / (4*(1 - a)**3),0.00045752732858366836,-6242.963390177306,0.00017307921410232582
