Model,Equation,R2_score,Ea,A
D5,((3/2)*(1 - a)**(4/3)) / ((1 - a)**(-1/3) - 1),0.9992034581191528,421980.78399337217,3.744226491778053e+41
F3/2,2*(1 - a)**(3/2),0.9980967739059127,226224.62222360432,2.1642350256800666e+22
G5,(1/3)*(1 - a)*(-np.log(1 - a))**2,0.9972087507066467,-215867.81453948942,1.378819696487317e-22
G6,(1/4)*(1 - a)*(-np.log(1 - a))**3,0.9933273187758361,-407545.42228452396,1.3738375475546745e-41
A2/3,(2/3)*(1 - a)*(-np.log(1 - a))**(-1/2),0.9674540426490373,263326.2048230975,4.516006591544111e+25
A3/4,(3/4)*(1 - a)*(-np.log(1 - a))**(-1/3),0.9643609776663167,231379.93686559147,2.6052550061535615e+22
F2,(1 - a)**2,0.9636901929825772,284961.84349662845,2.276464817373938e+29
F1/A1,(1 - a),0.9537918663984982,167487.40095058005,8230152665892735.0
A3/2,(3/2)*(1 - a)*(-np.log(1 - a))**(1/3),0.925966625236922,103594.86503556835,2311069579.46001
G8,(1/3)*(1 - a)**(2/3) / (1 - (1 - a)**(1/3)),0.9005075470882219,304506.3414473213,6.091462487588274e+28
D3,((3/2)*(1 - a)**(2/3)) / (1 - (1 - a)**(1/3)),0.9005075470882219,304506.3414473213,1.3536583305751615e+28
A2,2*(1 - a)*(-np.log(1 - a))**(1/2),0.8873077159712797,71648.59707806262,1124922.1773291396
F3,(1 - a)**3,0.8820656156494603,402436.2860426772,6.296714380789187e+42
B1,1 / (a - (1 - a)),0.8553001511089604,-344920.34000815963,9.52036154603181e-37
G7,(1/4)*(1 - a)**(1/2) / (1 - (1 - a)**(1/2)),0.8453809559126516,279627.45869754086,1.72197614754469e+26
F3/4,4*(1 - a)**(3/4),0.8422304154579465,138118.79031406777,897190439514.5562
A5/2,(5/2)*(1 - a)*(-np.log(1 - a))**(3/5),0.8354272465243476,52480.83630355917,11004.273667459423
D4,(3/2) / ((1 - a)**(-1/3) - 1),0.8021518474486656,265348.19393197406,4.47601338430176e+23
R3,3*(1 - a)**(2/3),0.7836595859863918,128329.25343523038,90712879449.9376
A3,3*(1 - a)*(-np.log(1 - a))**(2/3),0.7682333245952075,39702.32912055686,486.72024851130925
G4,(1/2)*(1 - a)*(-np.log(1 - a)),0.7344886586891247,-24190.206794454705,0.001230062144816558
D2,1 / (-np.log(1 - a)),0.7184053536200355,241690.56614956615,3.981673763873598e+21
R2,2*(1 - a)**(1/2),0.6334380615444756,108750.17967755572,782440586.3985922
E2,a / 2,0.6156388835820902,-110129.31363949101,1.8744712898792963e-13
E1,a,0.61563888358209,-110129.31363949101,9.372356449396498e-14
D1,1 / (2*a),0.6032492028010935,210155.23044855372,1.8892562952151718e+18
A4,4*(1 - a)*(-np.log(1 - a))**(3/4),0.5856169812070061,23729.195141803968,9.29961083257385
D7,(3/2) / (1 - (1 + a)**(-1/3)),0.5784886040930263,201628.14859459308,2.129309646031953e+16
D6,((3/2)*(1 + a)**(2/3)) / ((1 + a)**(1/3) - 1),0.5660981787263222,197516.16572699117,7061060917750866.0
D8,((3/2)*(1 + a)**(4/3)) / (1 - (1 + a)**(-1/3)),0.5269484284638699,185180.21712423308,257491779517626.84
F1/3,(3/2)*(1 - a)**(1/3),0.4527612910765299,89171.10591988091,5999033.188437323
P3/2,(2/3)/a**(1/2),0.4307780338256735,130084.09442654256,25147749182.133774
G3,1 / (4*(1 - a)**3),0.35871175789956544,-302410.36923361436,5.624134223729475e-38
P4,4*a**(3/4),0.3411714035553545,-70093.74562848538,1.7587953819371277e-10
G2,1 / (3*(1 - a)**2),0.2594529479191723,-184935.92668756575,1.1667289971638213e-24
P3,3*a**(2/3),0.24041156838773406,-56748.556291483525,4.5915877664719105e-09
F0/R1/P1,"np.full_like(a, 1)",0.13127770670793126,50012.95840453147,297.5464957197768
G1,1 / (2*(1 - a)),0.08556208401202892,-67461.48414151718,2.1514526086987144e-11
P2,2*a**(1/2),0.07212773393514871,-30058.177617479803,2.6404127604195366e-06
