Model,Equation,R2_score,Ea,A
A2/3,(2/3)*(1 - a)*(-np.log(1 - a))**(-1/2),0.9984313683386947,276464.4098258175,7.303707715784751e+23
A3/4,(3/4)*(1 - a)*(-np.log(1 - a))**(-1/3),0.9983825924042568,245117.6555478603,1.2756125948466013e+21
F1/A1,(1 - a),0.9981438036450114,182424.14699194592,3693481551753685.0
G6,(1/4)*(1 - a)*(-np.log(1 - a))**3,0.9976351656433452,-381817.4300112842,2.8144839383784228e-33
A3/2,(3/2)*(1 - a)*(-np.log(1 - a))**(1/3),0.9972291789784121,119730.63843603138,9506059914.189098
G5,(1/3)*(1 - a)*(-np.log(1 - a))**2,0.9965361168847783,-193736.90434354093,3.668532928317361e-17
A2,2*(1 - a)*(-np.log(1 - a))**(1/2),0.995688450059805,88383.8841580742,14008439.10791537
A5/2,(5/2)*(1 - a)*(-np.log(1 - a))**(3/5),0.993467425011709,69575.83159129991,266364.59321211604
A3,3*(1 - a)*(-np.log(1 - a))**(2/3),0.990509668412898,57037.129880116954,18349.592483259392
D3,((3/2)*(1 - a)**(2/3)) / (1 - (1 - a)**(1/3)),0.9884927248668801,339666.1459524115,9.613999619398278e+27
G8,(1/3)*(1 - a)**(2/3) / (1 - (1 - a)**(1/3)),0.9884927248668794,339666.1459524115,4.326299828729227e+28
F3/4,4*(1 - a)**(3/4),0.9830081025064498,166013.98486301047,18980563899611.547
A4,4*(1 - a)*(-np.log(1 - a))**(3/4),0.9821489249439923,41363.75274113835,610.0306487537545
D5,((3/2)*(1 - a)**(4/3)) / ((1 - a)**(-1/3) - 1),0.9814965066249289,405306.79446814884,5.384822948138722e+34
G7,(1/4)*(1 - a)**(1/2) / (1 - (1 - a)**(1/2)),0.9731759599152948,325457.806442749,2.988311456511382e+27
R3,3*(1 - a)**(2/3),0.9686894193296359,160543.93082003196,6932537649464.503
D4,(3/2) / ((1 - a)**(-1/3) - 1),0.9595716613444198,317785.92978049297,5.413543838472069e+25
F3/2,2*(1 - a)**(3/2),0.9550044019904836,215244.47124981676,4.3705853165878016e+18
D2,1 / (-np.log(1 - a)),0.9302775283488879,304864.02414394723,1.1460432036474752e+25
R2,2*(1 - a)**(1/2),0.9227287040569719,149603.822734075,780319166941.4019
D1,1 / (2*a),0.883394594639388,285523.95584187494,2.323289698666727e+23
F2,(1 - a)**2,0.8819431813224444,248064.79550768778,2.068727377344436e+22
D7,(3/2) / (1 - (1 + a)**(-1/3)),0.8720256183209582,278747.2070860762,5.084379823530153e+21
D6,((3/2)*(1 + a)**(2/3)) / ((1 + a)**(1/3) - 1),0.8661819757969106,275466.45559680887,2.3150234864032987e+21
F1/3,(3/2)*(1 - a)**(1/3),0.851530129563497,138663.714648118,78072806247.14282
D8,((3/2)*(1 + a)**(4/3)) / (1 - (1 + a)**(-1/3)),0.8470273894462076,265624.2011288771,2.1852827906413065e+20
P3/2,(2/3)/a**(1/2),0.8161524170484358,201153.72715903944,1.3128413523115844e+16
F3,(1 - a)**3,0.7537782664592081,313705.44402342977,1.158698886621634e+29
F0/R1/P1,"np.full_like(a, 1)",0.6415534858284258,116783.49847620401,659429856.3717079
B1,1 / (a - (1 - a)),0.5420909962880679,-437411.59951483796,2.8219919754067412e-39
G4,(1/2)*(1 - a)*(-np.log(1 - a)),0.4712192973722128,-5656.3786757974985,0.4250436635255434
E2,a / 2,0.34678077583243433,-51956.95888946677,7.4867587236145964e-06
E1,a,0.34678077583243416,-51956.95888946677,3.7433793618072982e-06
P2,2*a**(1/2),0.14338284564354448,32413.269793368632,24.841981175529313
G1,1 / (2*(1 - a)),0.0780141757693566,51142.849960462205,235.46766343963606
G3,1 / (4*(1 - a)**3),0.04898041606816276,-80138.44707102154,1.5011587237899138e-11
P4,4*a**(3/4),0.016585330157630213,-9771.844548049077,0.003409416365723052
P3,3*a**(2/3),0.0031291717753548646,4289.860232423485,0.06994835548543353
G2,1 / (3*(1 - a)**2),0.0029963797210576953,-14497.798555279713,6.306017993041917e-05
