Model,Equation,R2_score,Ea,A
G6,(1/4)*(1 - a)*(-np.log(1 - a))**3,0.9992867515232463,-483739.4571943351,1.1380146217673336e-47
G5,(1/3)*(1 - a)*(-np.log(1 - a))**2,0.9985365866241337,-248100.4547666656,6.343058909220773e-25
A2/3,(2/3)*(1 - a)*(-np.log(1 - a))**(-1/2),0.9966573871594536,340997.05130250833,4.775214089890489e+32
A3/4,(3/4)*(1 - a)*(-np.log(1 - a))**(-1/3),0.9961904544454616,301723.88423122995,6.546241932138747e+28
F1/A1,(1 - a),0.9945325677222913,223177.5500886734,1.1677685334668728e+21
D5,((3/2)*(1 - a)**(4/3)) / ((1 - a)**(-1/3) - 1),0.9921720514113269,515547.1944853611,3.3096262446060764e+49
A3/2,(3/2)*(1 - a)*(-np.log(1 - a))**(1/3),0.9899672707615818,144631.21594611695,18516929076994.258
A2,2*(1 - a)*(-np.log(1 - a))**(1/2),0.9835404537806904,105358.04887483867,2141814987.9015155
F3/2,2*(1 - a)**(3/2),0.9750493645147396,276405.6871640589,4.143054413452443e+26
A5/2,(5/2)*(1 - a)*(-np.log(1 - a))**(3/5),0.9750029656386131,81794.14863207175,8846326.747151341
D3,((3/2)*(1 - a)**(2/3)) / (1 - (1 - a)**(1/3)),0.9685961585141682,409090.92033464275,6.573417600097277e+37
G8,(1/3)*(1 - a)**(2/3) / (1 - (1 - a)**(1/3)),0.9685961585141682,409090.92033464275,2.9580379200437554e+38
A3,3*(1 - a)*(-np.log(1 - a))**(2/3),0.9640923978849917,66084.88180356042,220212.7300590753
F3/4,4*(1 - a)**(3/4),0.9508337456310656,196563.48155098062,3.465770854465277e+17
G7,(1/4)*(1 - a)**(1/2) / (1 - (1 - a)**(1/2)),0.9405441035938806,386339.8635847963,1.860671206086589e+36
A4,4*(1 - a)*(-np.log(1 - a))**(3/4),0.9340724377276822,46448.2982679213,2051.0655860740026
R3,3*(1 - a)**(2/3),0.9226704481506484,187692.1253717498,4.892974334776638e+16
D4,(3/2) / ((1 - a)**(-1/3) - 1),0.9171144897350084,373605.4956176663,8.262826755530177e+33
F2,(1 - a)**2,0.9120713764752187,329633.82423944486,5.8795555389285904e+32
D2,1 / (-np.log(1 - a)),0.8689884462485853,352360.27836557163,1.7236880844184167e+32
R2,2*(1 - a)**(1/2),0.8417084511467442,169949.4130132878,822873182239348.8
F3,(1 - a)**3,0.79835664904613,436090.098390216,2.9602761458826647e+44
D1,1 / (2*a),0.7972995212258482,322612.3815163031,1.8158642609621165e+29
D7,(3/2) / (1 - (1 + a)**(-1/3)),0.7808270874964504,313443.36921231047,1.931262836982776e+27
D6,((3/2)*(1 + a)**(2/3)) / ((1 + a)**(1/3) - 1),0.7724588193512398,309012.1769835327,6.212837673296232e+26
D8,((3/2)*(1 + a)**(4/3)) / (1 - (1 + a)**(-1/3)),0.7454528610844305,295718.60029719403,2.068406415743312e+25
F1/3,(3/2)*(1 - a)**(1/3),0.7276565173276667,152206.70065482595,12300998265317.877
B1,1 / (a - (1 - a)),0.6984677720632424,-519877.79509606026,2.1866895907551232e-52
P3/2,(2/3)/a**(1/2),0.6897698755375031,219666.8287271028,2.1767195199575474e+19
G4,(1/2)*(1 - a)*(-np.log(1 - a)),0.5524331495134529,-12461.45233899608,0.03142658025751412
F0/R1/P1,"np.full_like(a, 1)",0.43873634320619037,116721.27593790213,2319364684.5011907
E2,a / 2,0.43486347374825945,-89169.82964049907,1.184990013925555e-10
E1,a,0.4348634737482593,-89169.82964049907,5.924950069627765e-11
G3,1 / (4*(1 - a)**3),0.1498231632905143,-202647.5465144117,7.268852329460519e-26
P4,4*a**(3/4),0.1064739475389012,-37697.05324589875,1.1716443156355543e-06
G2,1 / (3*(1 - a)**2),0.06467757478187555,-96191.27236364041,2.7448261203219123e-14
P3,3*a**(2/3),0.03269015205632496,-20539.46111436533,6.705917742423838e-05
P2,2*a**(1/2),0.013722981137458337,13775.723148701523,0.1853518272699749
G1,1 / (2*(1 - a)),0.0016982855973591653,10265.00178713088,0.009213217149704807
