Model,Equation,R2_score,Ea,A
A2/3,(2/3)*(1 - a)*(-np.log(1 - a))**(-1/2),0.991194755816379,134962.94616648357,47476912388718.67
A3/4,(3/4)*(1 - a)*(-np.log(1 - a))**(-1/3),0.9909312966461243,119339.94916292344,918724968226.731
F1/A1,(1 - a),0.9897239591616475,88093.95515580314,326556198.56196797
G6,(1/4)*(1 - a)*(-np.log(1 - a))**3,0.9887653682004554,-193119.99090827882,1.5754994803220184e-21
A3/2,(3/2)*(1 - a)*(-np.log(1 - a))**(1/3),0.9852468378826473,56847.961148682945,103175.79448064398
G5,(1/3)*(1 - a)*(-np.log(1 - a))**2,0.9849266147706883,-99382.0088869182,1.1100590467914201e-11
A2,2*(1 - a)*(-np.log(1 - a))**(1/2),0.9776277750075006,41224.96414512282,1684.5917118536054
G8,(1/3)*(1 - a)**(2/3) / (1 - (1 - a)**(1/3)),0.9763921042053246,161640.29485931588,4702232821530312.0
D3,((3/2)*(1 - a)**(2/3)) / (1 - (1 - a)**(1/3)),0.9763921042053246,161640.29485931588,1044940627006743.0
D5,((3/2)*(1 - a)**(4/3)) / ((1 - a)**(-1/3) - 1),0.9717296069532513,204898.0390174159,1.1116223188560807e+21
A5/2,(5/2)*(1 - a)*(-np.log(1 - a))**(3/5),0.9663733964461779,31851.165942986743,135.6119595219098
F3/4,4*(1 - a)**(3/4),0.9572782526665974,77279.51911627878,2542035.022492584
G7,(1/4)*(1 - a)**(1/2) / (1 - (1 - a)**(1/2)),0.953771229814965,152411.83705478738,485537609402569.0
A3,3*(1 - a)*(-np.log(1 - a))**(2/3),0.9509806909061405,25601.967141562705,24.448880346452487
F3/2,2*(1 - a)**(3/2),0.9476808600266778,109722.8272348519,168407239740.45444
D4,(3/2) / ((1 - a)**(-1/3) - 1),0.932528911401962,147221.04680661918,10236144319869.271
R3,3*(1 - a)**(2/3),0.9314736793405072,73674.707103104,1066305.041847608
A4,4*(1 - a)*(-np.log(1 - a))**(3/4),0.9058858888128813,17790.468639782644,2.705503036785998
D2,1 / (-np.log(1 - a)),0.8865508847646225,138574.19301906653,2883758194671.593
F2,(1 - a)**2,0.8724071934456981,131351.69931390072,347395009151757.56
R2,2*(1 - a)**(1/2),0.8513831480489817,66465.0830767545,158305.17586951202
D1,1 / (2*a),0.816324051047441,126584.81067187636,121061040995.56375
B1,1 / (a - (1 - a)),0.8033811769168255,-281165.263137824,4.612110084538425e-32
D7,(3/2) / (1 - (1 + a)**(-1/3)),0.8006131330393337,122989.80030398312,4153289751.379634
D6,((3/2)*(1 + a)**(2/3)) / ((1 + a)**(1/3) - 1),0.7925514624507614,121252.8275498906,2353558345.8454885
D8,((3/2)*(1 + a)**(4/3)) / (1 - (1 + a)**(-1/3)),0.7661976069168799,116041.9092876458,428275455.17117095
F3,(1 - a)**3,0.751815321278728,174609.443471998,3.6956362462260455e+20
F1/3,(3/2)*(1 - a)**(1/3),0.7321453720974385,59255.45905040491,20890.856408972144
P3/2,(2/3)/a**(1/2),0.699789159802868,85710.5108347911,6465834.848694962
G4,(1/2)*(1 - a)*(-np.log(1 - a)),0.46425621005429024,-5644.026865557542,0.06952185867284479
F0/R1/P1,"np.full_like(a, 1)",0.4235202065742067,44836.21099770573,306.96742327885465
E1,a,0.4026274628516625,-36912.38867646491,1.5567187954035794e-06
E2,a / 2,0.40262746285166234,-36912.3886764649,3.1134375908071706e-06
G3,1 / (4*(1 - a)**3),0.1487206614843822,-84937.0214765866,1.0198947372126728e-15
P4,4*a**(3/4),0.11046376814322639,-16475.238757922245,4.611802576415876e-05
G2,1 / (3*(1 - a)**2),0.06926325157770263,-41679.27731848913,8.137336156717718e-10
P3,3*a**(2/3),0.039969685266904115,-9662.855451741352,0.0003020296788392402
P2,2*a**(1/2),0.0066081780979264084,3961.9111606204215,0.010930026960108571
G1,1 / (2*(1 - a)),0.00023744732262999293,1578.466839608306,0.0005771073975591837
