Model,Equation,R2_score,Ea,A
G5,(1/3)*(1 - a)*(-np.log(1 - a))**2,0.9996407009499059,-926886.3150375566,2.3225967505907694e-69
G6,(1/4)*(1 - a)*(-np.log(1 - a))**3,0.9990158696560746,-1808685.2056958822,3.2258515368265274e-135
D5,((3/2)*(1 - a)**(4/3)) / ((1 - a)**(-1/3) - 1),0.9969964889056921,1941129.2247493435,3.877402809236937e+145
A2/3,(2/3)*(1 - a)*(-np.log(1 - a))**(-1/2),0.9931961947693958,1277610.911608259,1.0486106282663002e+96
A3/4,(3/4)*(1 - a)*(-np.log(1 - a))**(-1/3),0.9925078153246158,1130644.4298318718,9.384627455806986e+84
F1/A1,(1 - a),0.9901953107169806,836711.466279096,7.13491672807897e+62
F3/2,2*(1 - a)**(3/2),0.9846104442322916,1045652.777376442,7.771213199360003e+78
A3/2,(3/2)*(1 - a)*(-np.log(1 - a))**(1/3),0.9843782177464071,542778.5027263206,4.821789625294805e+40
A2,2*(1 - a)*(-np.log(1 - a))**(1/2),0.9768067113413295,395812.020949933,3.6410347662210596e+29
A5/2,(5/2)*(1 - a)*(-np.log(1 - a))**(3/5),0.967273193296574,307632.13188410026,7.346627080060526e+22
D3,((3/2)*(1 - a)**(2/3)) / (1 - (1 - a)**(1/3)),0.958227119140383,1523246.6025547073,8.171110796383371e+112
G8,(1/3)*(1 - a)**(2/3) / (1 - (1 - a)**(1/3)),0.9582271191403826,1523246.6025547078,3.676999858372493e+113
A3,3*(1 - a)*(-np.log(1 - a))**(2/3),0.9555621165763607,248845.53917354526,2.4439306101958134e+18
F3/4,4*(1 - a)**(3/4),0.9388029585322581,732240.8107304228,1.2085481618803374e+54
F2,(1 - a)**2,0.9316318377389676,1254594.0884737875,3.385701999982133e+95
G7,(1/4)*(1 - a)**(1/2) / (1 - (1 - a)**(1/2)),0.926718278626285,1433909.1276558035,7.571732532701998e+106
A4,4*(1 - a)*(-np.log(1 - a))**(3/4),0.924735773349564,175362.2982853513,5816045379721.23
R3,3*(1 - a)**(2/3),0.9081481384416606,697417.2588808654,3.0491658491845105e+51
D4,(3/2) / ((1 - a)**(-1/3) - 1),0.9013875693260658,1383952.3951564212,1.0475975938980496e+102
D2,1 / (-np.log(1 - a)),0.8502758101811236,1300627.7347427309,1.443435101453702e+96
F3,(1 - a)**3,0.8289628869569939,1672476.7106684789,1.6066029176725505e+128
R2,2*(1 - a)**(1/2),0.822520519368331,627770.1551817501,1.6376798387416497e+46
B1,1 / (a - (1 - a)),0.7742171738925303,-1779285.1271339823,3.3216179592674834e-134
D1,1 / (2*a),0.7740701645420921,1183844.0349896583,2.087231892982714e+87
D7,(3/2) / (1 - (1 + a)**(-1/3)),0.7564283026126172,1148472.7833520316,3.8710210051962125e+83
D6,((3/2)*(1 + a)**(2/3)) / ((1 + a)**(1/3) - 1),0.7474902989058376,1131384.3781483697,1.7614732067346933e+82
D8,((3/2)*(1 + a)**(4/3)) / (1 - (1 + a)**(-1/3)),0.7187511633930311,1080119.1625382185,1.6596923142190985e+78
F1/3,(3/2)*(1 - a)**(1/3),0.7044582934090666,558123.0514826349,7.818517914226555e+40
P3/2,(2/3)/a**(1/2),0.6637110232342617,801336.4395370312,5.94191118587562e+58
G4,(1/2)*(1 - a)*(-np.log(1 - a)),0.5681335470793115,-45087.42437923021,0.0014864514526604302
E2,a / 2,0.4745492872193964,-346186.3468208489,4.3325887156922974e-27
E1,a,0.47454928721939627,-346186.3468208488,2.1662943578461756e-27
F0/R1/P1,"np.full_like(a, 1)",0.41098821127148155,418828.84408440435,1.5035888190067834e+30
G3,1 / (4*(1 - a)**3),0.18340023827597524,-834819.0224996704,5.628719608992863e-68
P4,4*a**(3/4),0.13136547539455484,-154932.54909453559,8.79043530502199e-14
G2,1 / (3*(1 - a)**2),0.0880933605792189,-416936.4003049789,2.0032294661380455e-35
P3,3*a**(2/3),0.047170965650312,-91181.2831857644,6.393422722143028e-09
P2,2*a**(1/2),0.006998552811861715,36321.24863177775,28.536012226373614
G1,1 / (2*(1 - a)),1.0546787992033194e-06,946.2218897126784,0.0063372269720964654
