Model,Equation,R2_score,Ea,A
A2/3,(2/3)*(1 - a)*(-np.log(1 - a))**(-1/2),0.9974938696165416,356754.42374753236,7.285420104474589e+32
A3/4,(3/4)*(1 - a)*(-np.log(1 - a))**(-1/3),0.9974413442950183,316673.03586707823,1.200407663465565e+29
F1/A1,(1 - a),0.9971894194553632,236510.26010617014,3.093452034905584e+21
G6,(1/4)*(1 - a)*(-np.log(1 - a))**3,0.9966573889439307,-484954.7217420029,8.260068560255017e-46
A3/2,(3/2)*(1 - a)*(-np.log(1 - a))**(1/3),0.9962499036666107,156347.484345262,70860708655772.12
G5,(1/3)*(1 - a)*(-np.log(1 - a))**2,0.9954541864988014,-244466.39445927864,1.5271609977332513e-23
A2,2*(1 - a)*(-np.log(1 - a))**(1/2),0.9947077441532385,116266.09646480795,9851297545.337341
A5/2,(5/2)*(1 - a)*(-np.log(1 - a))**(3/5),0.9925376852880269,92217.26373653553,45435931.14065553
A3,3*(1 - a)*(-np.log(1 - a))**(2/3),0.9897156823952328,76184.70858435391,1217387.5595629362
G8,(1/3)*(1 - a)**(2/3) / (1 - (1 - a)**(1/3)),0.9886039653649384,435441.7432202758,2.946599904588002e+39
D3,((3/2)*(1 - a)**(2/3)) / (1 - (1 - a)**(1/3)),0.988603965364938,435441.7432202757,6.5479997879731025e+38
A4,4*(1 - a)*(-np.log(1 - a))**(3/4),0.9820273799055265,56144.014644126866,12430.925501689198
F3/4,4*(1 - a)**(3/4),0.9817872057835427,214315.99236768993,3.4044346875558533e+18
D5,((3/2)*(1 - a)**(4/3)) / ((1 - a)**(-1/3) - 1),0.9781065998812025,524218.81417419395,1.7436616265749276e+48
G7,(1/4)*(1 - a)**(1/2) / (1 - (1 - a)**(1/2)),0.9730514256485978,416372.0373672653,5.556260668745677e+37
R3,3*(1 - a)**(2/3),0.9667240524414693,206917.9031215297,7.439394923489478e+17
D4,(3/2) / ((1 - a)**(-1/3) - 1),0.958633971761769,405849.3862356326,4.7241550053434346e+35
F3/2,2*(1 - a)**(3/2),0.9513275260777481,280898.7955831306,7.981603827986362e+25
D2,1 / (-np.log(1 - a)),0.927300655418683,388221.5164349735,2.8637146536833e+34
R2,2*(1 - a)**(1/2),0.9178757511914711,192121.72462920967,2.997344173707157e+16
D1,1 / (2*a),0.8784364965359895,362848.53749796166,1.1446625831512241e+32
F2,(1 - a)**2,0.876272657533417,325287.3310600909,8.237528682919469e+30
D7,(3/2) / (1 - (1 + a)**(-1/3)),0.866952898783092,354384.89602477686,1.577316542427024e+30
D6,((3/2)*(1 + a)**(2/3)) / ((1 + a)**(1/3) - 1),0.8610518659163656,350288.47537331836,5.7424109274940534e+29
F1/3,(3/2)*(1 - a)**(1/3),0.8417478548080986,177325.54613688952,1073453143022483.2
D8,((3/2)*(1 + a)**(4/3)) / (1 - (1 + a)**(-1/3)),0.8417230553590727,337999.21341890044,2.7708977208083513e+28
P3/2,(2/3)/a**(1/2),0.805377068982196,255290.86332510537,1.2230942408546273e+22
F3,(1 - a)**3,0.7478092006388616,414064.40201401175,2.1935649247585985e+40
F0/R1/P1,"np.full_like(a, 1)",0.6183357417036782,147733.18915224925,1161688882747.5276
B1,1 / (a - (1 - a)),0.5528206912997929,-609797.4771868956,1.0365215357132661e-58
E2,a / 2,0.3235556950294834,-67382.15919346327,4.715873761100666e-08
E1,a,0.3235556950294834,-67382.15919346327,2.357936880550337e-08
G4,(1/2)*(1 - a)*(-np.log(1 - a)),0.20191333854730012,-3978.0671765542356,0.2509767398536215
P2,2*a**(1/2),0.12416144909151682,40175.514979392974,82.75247821599783
G3,1 / (4*(1 - a)**3),0.05958518041146532,-118598.02370951338,2.4608727921698546e-16
G1,1 / (2*(1 - a)),0.05956093064378607,58956.118198328426,872.5016874815634
P4,4*a**(3/4),0.01745753124717038,-13603.322107035146,0.0004938688089240393
G2,1 / (3*(1 - a)**2),0.007098551211048679,-29820.9527555925,4.914778857513685e-07
P3,3*a**(2/3),0.0017381068230326788,4322.956921774236,0.028813552477017716
