Model,Equation,R2_score,Ea,A
G5,(1/3)*(1 - a)*(-np.log(1 - a))**2,0.9992757608307611,-288454.8197855277,1.4974543971359498e-26
G6,(1/4)*(1 - a)*(-np.log(1 - a))**3,0.9990818337069538,-558206.1087200063,1.2524199628227265e-50
D5,((3/2)*(1 - a)**(4/3)) / ((1 - a)**(-1/3) - 1),0.9966461555493634,590381.6796482996,4.5773397751375874e+52
A2/3,(2/3)*(1 - a)*(-np.log(1 - a))**(-1/2),0.9923794486481269,385923.40255066945,2.402589149526372e+34
A3/4,(3/4)*(1 - a)*(-np.log(1 - a))**(-1/3),0.9914869234512229,340964.8543949229,1.975922601172125e+30
F1/A1,(1 - a),0.988416344753215,251047.7580834302,1.2685776977813037e+22
F3/2,2*(1 - a)**(3/2),0.984375427448542,316332.1334021877,2.3931156475242902e+28
A3/2,(3/2)*(1 - a)*(-np.log(1 - a))**(1/3),0.9803316819662854,161130.66177193716,72395520141813.19
A2,2*(1 - a)*(-np.log(1 - a))**(1/2),0.969280018018194,116172.11361619055,5023609765.81829
D3,((3/2)*(1 - a)**(2/3)) / (1 - (1 - a)**(1/3)),0.9553122481617246,459812.92901074537,3.215584533149499e+39
G8,(1/3)*(1 - a)**(2/3) / (1 - (1 - a)**(1/3)),0.9553122481617241,459812.9290107452,1.4470130399172443e+40
A5/2,(5/2)*(1 - a)*(-np.log(1 - a))**(3/5),0.9547743392127953,89196.98472274267,15270443.376478441
A3,3*(1 - a)*(-np.log(1 - a))**(2/3),0.9362968391878858,71213.56546044414,309861.47000122076
F3/4,4*(1 - a)**(3/4),0.9307006979872885,218405.57042405094,1.632746553308188e+18
F2,(1 - a)**2,0.9293400184499319,381616.5087209456,1.8058026756871016e+35
G7,(1/4)*(1 - a)**(1/2) / (1 - (1 - a)**(1/2)),0.9215900409417294,431921.94031948247,4.467123573293239e+37
R3,3*(1 - a)**(2/3),0.8965519027518167,207524.84120425803,1.744796349407755e+17
D4,(3/2) / ((1 - a)**(-1/3) - 1),0.8943520473277835,416290.01213161164,1.3268103714520449e+35
A4,4*(1 - a)*(-np.log(1 - a))**(3/4),0.8853294187884848,48734.291382570824,2235.3745915485083
D2,1 / (-np.log(1 - a)),0.8394682058831829,390230.2963803935,1.4207125357335257e+33
F3,(1 - a)**3,0.8242249732914797,512185.2593584613,2.5705349457286645e+48
R2,2*(1 - a)**(1/2),0.8019220649381242,185763.38276467225,1681165489194784.0
B1,1 / (a - (1 - a)),0.774290811068569,-566945.3961290024,1.3735955895910598e-52
D1,1 / (2*a),0.7584797498140115,353860.23209586216,6.022240629741476e+29
D7,(3/2) / (1 - (1 + a)**(-1/3)),0.7399923424550942,342941.4685042501,5.163156213546143e+27
D6,((3/2)*(1 + a)**(2/3)) / ((1 + a)**(1/3) - 1),0.7306348142323843,337667.60062106507,1.497677311894737e+27
D8,((3/2)*(1 + a)**(4/3)) / (1 - (1 + a)**(-1/3)),0.7005829502916259,321845.99697182124,3.6553351955227106e+25
F1/3,(3/2)*(1 - a)**(1/3),0.6735258160808215,164001.9243250863,14398712697998.672
P3/2,(2/3)/a**(1/2),0.6376642356019309,237169.61977088824,2.4571815144296604e+19
G4,(1/2)*(1 - a)*(-np.log(1 - a)),0.6237028478874477,-18703.530851048854,0.015914929056920588
E2,a / 2,0.4841893115074383,-112902.21720403314,5.275086560062167e-12
E1,a,0.4841893115074383,-112902.21720403314,2.637543280031088e-12
F0/R1/P1,"np.full_like(a, 1)",0.3678595430902912,120479.00744591445,891176758.6653163
G3,1 / (4*(1 - a)**3),0.19443205658697144,-271227.24446663243,1.2358455060179422e-30
P4,4*a**(3/4),0.15614126105905493,-54556.91104154628,8.939858971219722e-08
G2,1 / (3*(1 - a)**2),0.10055613409651004,-140658.49382911684,1.319406642616163e-17
P3,3*a**(2/3),0.06771128261349992,-35108.475654050635,6.1235005205181725e-06
G1,1 / (2*(1 - a)),0.00121499697093332,-10089.7431916012,0.00012521046469195554
P2,2*a**(1/2),0.0007621824270133795,3788.395120940625,0.02424106676250838
