Model,Equation,R2_score,Ea,A
A2/3,(2/3)*(1 - a)*(-np.log(1 - a))**(-1/2),0.9879475381305467,121397.6169939368,129078760672.17877
A3/4,(3/4)*(1 - a)*(-np.log(1 - a))**(-1/3),0.987227941113905,107077.01317244206,4467264677.855039
G6,(1/4)*(1 - a)*(-np.log(1 - a))**3,0.9869851287629302,-179335.0632574526,8.589172759729119e-19
F1/A1,(1 - a),0.984265824804178,78435.8055294526,5079041.808022841
G5,(1/3)*(1 - a)*(-np.log(1 - a))**2,0.9819507636425042,-93411.44032848418,1.849166775729113e-10
D5,((3/2)*(1 - a)**(4/3)) / ((1 - a)**(-1/3) - 1),0.9758253741601697,188143.2815269622,4.9464627750820666e+17
A3/2,(3/2)*(1 - a)*(-np.log(1 - a))**(1/3),0.9742260983918062,49794.59788646309,5132.977594499187
D3,((3/2)*(1 - a)**(2/3)) / (1 - (1 - a)**(1/3)),0.9635234016932492,143590.0239461754,533341877739.14777
G8,(1/3)*(1 - a)**(2/3) / (1 - (1 - a)**(1/3)),0.9635234016932492,143590.0239461754,2400038449826.1665
A2,2*(1 - a)*(-np.log(1 - a))**(1/2),0.9576240963830296,35473.9940649684,149.88909999585263
F3/2,2*(1 - a)**(3/2),0.957196841539541,100712.43431985,2445661358.914644
G7,(1/4)*(1 - a)**(1/2) / (1 - (1 - a)**(1/2)),0.9335670319341806,134114.55794181995,257253469965.06744
A5/2,(5/2)*(1 - a)*(-np.log(1 - a))**(3/5),0.9331027059576981,26881.631772071552,17.102661134321707
F3/4,4*(1 - a)**(3/4),0.932634630479163,67297.49113425381,40916.59934591652
D4,(3/2) / ((1 - a)**(-1/3) - 1),0.9063884245550915,128738.9380859025,5469017744.142801
A3,3*(1 - a)*(-np.log(1 - a))**(2/3),0.8993399355646574,21153.39024347366,3.8906146053001
R3,3*(1 - a)**(2/3),0.8971289852056348,63584.71966918762,17360.577977439418
F2,(1 - a)**2,0.888799234853429,122989.06311024753,4710541640386.141
D2,1 / (-np.log(1 - a)),0.8488013244799756,119806.17087762605,1572013272.7949204
A4,4*(1 - a)*(-np.log(1 - a))**(3/4),0.800175332627662,13993.088332726293,0.5757702035911934
R2,2*(1 - a)**(1/2),0.7922860606789247,56159.176739055096,2636.9825889438966
F3,(1 - a)**3,0.777747196401582,167542.32069104252,4.3687772978678984e+18
D1,1 / (2*a),0.7629513942093639,107628.59994681846,71892137.43515508
B1,1 / (a - (1 - a)),0.747861845749372,-226074.95514275215,1.0395210476514601e-24
D7,(3/2) / (1 - (1 + a)**(-1/3)),0.7440778979025012,104159.7740010401,2670833.9485976053
D6,((3/2)*(1 + a)**(2/3)) / ((1 + a)**(1/3) - 1),0.734435641516447,102485.32389180611,1573596.0086652818
D8,((3/2)*(1 + a)**(4/3)) / (1 - (1 + a)**(-1/3)),0.7031077625046583,97461.97356409694,321834.2925808863
F1/3,(3/2)*(1 - a)**(1/3),0.6444129450588238,48733.63380892262,356.03920475867653
P3/2,(2/3)/a**(1/2),0.6179517645028291,70755.57394773808,21045.697475222143
G4,(1/2)*(1 - a)*(-np.log(1 - a)),0.5197546276202497,-7487.817399515794,0.0353873713141377
E2,a / 2,0.4593484482251531,-39863.50404950323,1.6686453859224767e-06
E1,a,0.4593484482251531,-39863.50404950323,8.343226929612383e-07
F0/R1/P1,"np.full_like(a, 1)",0.30314198714389606,33882.54794865763,5.476369313132495
G3,1 / (4*(1 - a)**3),0.21536574819276866,-99777.22479372723,2.745905209538217e-17
P4,4*a**(3/4),0.18337375717550367,-21426.99104996301,1.0557564245593375e-05
G2,1 / (3*(1 - a)**2),0.1282737667647145,-55223.96721293229,1.9100109802676885e-11
P3,3*a**(2/3),0.09984510430811196,-15281.48671678294,5.2071372563117425e-05
G1,1 / (2*(1 - a)),0.011825695608580466,-10670.709632137328,1.180955856927438e-05
P2,2*a**(1/2),0.003992856306869584,-2990.4780504228092,0.0010687678879184868
